"","Malasseziomycetes","Pucciniomycetes","Leotiomycetes","Microbotryomycetes","Pneumocystidomycetes","Ustilaginomycetes","Eurotiomycetes","Mucoromycetes","Tremellomycetes","Saccharomycetes","Sordariomycetes","Pezizomycetes","Exobasidiomycetes","Agaricomycetes","Dothideomycetes","diversity"
"F1587",0.578062449959968,0,0,0,0,0,0.0853314230331634,0,0,0,0,0,0,0,0.336606127006869,3
"F1588",0.20173165566214,0,0,0,0,0,0.331169801918525,0,0,0,0.247489722187617,0,0,0,0.219608820231718,4
"F1589",0.321780488845284,0,0,0,0,0,0.678219511154716,0,0,0,0,0,0,0,0,2
"F1605",0.146774991751897,0,0,0,0,0,0.144176839326955,0,0,0,0.136588584625536,0,0,0,0.572459584295612,4
"F1606",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1607",0,0,0,0,0,0,0,0,0.348478182618086,0.651521817381914,0,0,0,0,0,2
"F1608",0.287379067722076,0.280636177074172,0,0,0,0,0,0,0,0.27371005570214,0,0,0,0,0.158274699501612,4
"F1609",0.399494655004859,0,0,0.0831486880466472,0,0,0.132866861030126,0,0,0.120388726919339,0,0,0,0,0.264101068999028,5
"F1610",0.890826511158461,0,0,0,0,0,0.109173488841539,0,0,0,0,0,0,0,0,2
"F1612",0.176863416599517,0,0,0,0,0,0.117697421434327,0,0,0.705439161966156,0,0,0,0,0,3
"F1613",0.580584540823896,0,0,0.08970871865882,0,0,0.117748874932001,0,0,0,0,0,0,0.211957865585283,0,4
"F1615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"F1616",0,0,0,0.0785573545789429,0,0,0.171164225134927,0,0.137282618007367,0.0896084982438105,0,0,0,0.0647220080527714,0.458665295982181,6
"F1617",0.270763410020138,0,0,0,0,0,0.472264599987795,0,0,0.256971989992067,0,0,0,0,0,3
"F1618",0.321777777777778,0,0,0.179636363636364,0,0,0.161777777777778,0,0,0,0,0,0,0.230545454545455,0.106262626262626,5
"F1619",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"F1620",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1622",0.189068100358423,0,0,0.094030017921147,0,0,0,0,0,0,0,0,0,0,0.71690188172043,3
"F1623",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1624",0.553159129223778,0,0,0,0,0,0,0,0,0.446840870776222,0,0,0,0,0,2
"F1625",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"F1626",0.568731275691493,0,0.227501799856012,0,0,0,0,0,0,0.0584314545158968,0,0,0,0,0.145335469936599,4
"F1371",0,0,0,0,0,0,0.177115248644827,0,0,0.582842328541127,0.151661560216828,0,0,0,0.0883808625972189,4
"F1380",0,0,0,0,0,0,0.0217136839927981,0,0,0.952351179703182,0,0,0,0,0.0259351363040198,3
"F1383",0.0205216090194168,0,0,0,0,0,0,0,0,0.964028464054562,0,0,0,0,0.0154499269260213,3
"F1384",0.0856362299043816,0,0,0,0,0,0.175916780498056,0,0,0.515109803509509,0.079037511820952,0,0,0.0171272459808763,0.127172428286225,6
"F1387",0.251312113772962,0,0,0,0,0,0.116989757047321,0,0,0.119063743333616,0,0,0,0,0.512634385846102,4
"F1393",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1394",0.532211882605583,0,0,0,0,0,0,0,0,0.467788117394417,0,0,0,0,0,2
"F1397",0,0,0,0,0,0,0.0627832248496333,0,0,0,0,0,0,0,0.937216775150367,2
"F1404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F1413",0,0,0.565791731000172,0,0,0,0,0,0,0,0,0,0,0,0.434208268999828,2
"F1414",0.736493700619261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263506299380739,2
"F1415",0,0,0,0.282532059469678,0,0,0,0,0,0,0,0,0,0,0.717467940530322,2
"F1488",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"F1495",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"F1499",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"F1292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F1293",0,0,0,0.938914214670535,0,0,0,0,0,0,0,0,0,0.0610857853294654,0,2
"F1306",0,0,0,0,0,0,0.152343904529571,0,0,0.141306784466275,0,0,0,0.126682930045493,0.57966638095866,4
"F1307",0,0,0,0,0,0,0.132099670208868,0,0,0,0,0,0,0.867900329791132,0,2
"F1309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F1312",0.483055845393095,0,0,0.133012747811096,0,0,0.0609717370593839,0,0,0.193394728485233,0,0,0,0,0.129564941251191,5
"F1313",0.554199819315795,0,0,0,0,0,0.293709795043157,0,0,0.0659932733229567,0,0,0,0,0.0860971123180913,4
"F1314",0.352652660835445,0,0,0,0,0,0.647347339164555,0,0,0,0,0,0,0,0,2
"F1316",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"F1318",0.0103008371488939,0,0,0,0,0,0.00475984320516501,0,0,0.0179452912139365,0,0,0.0213310620356035,0.0057268701736884,0.939936096222713,6
"F1319",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"F1321",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1322",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1327",0,0,0,0,0,0,0,0,0.440474950525987,0,0,0,0,0.559525049474013,0,2
"F1336",0,0,0,0,0,0,0,0,0.416039027730229,0.583960972269771,0,0,0,0,0,2
"F1726",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"F1727",0.0975423098788647,0,0,0,0,0,0,0,0.249704814798618,0.3432238597105,0,0,0,0,0.309529015612017,4
"F1730",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"F1734",0,0,0,0,0,0.365801576872536,0,0,0,0,0,0,0,0.634198423127464,0,2
"F1735",0,0,0,0,0,0,0.209807233704293,0,0,0,0,0,0,0,0.790192766295707,2
"F1848",0.384291306631021,0,0,0,0,0,0,0,0.342113429130663,0,0,0,0,0,0.273595264238316,3
"F1858",0.0223845543567609,0,0,0,0,0,0.048131589273286,0,0,0.929483856369953,0,0,0,0,0,3
"F1861",0.0585170085361192,0,0,0,0,0,0.175028666072111,0,0,0.121289336221175,0.645164989170595,0,0,0,0,4
"F1863",0.401507249400229,0,0,0,0,0,0.422455756058552,0,0,0.0881141128611662,0.0531014220646014,0,0,0.00990055978582108,0.0249208998296304,6
"F1868",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1871",0,0,0,0,0,0,0.254702869316894,0,0,0,0.202801323602738,0,0.542495807080368,0,0,3
"F1872",0.446475823911475,0,0,0,0,0,0,0,0.553524176088525,0,0,0,0,0,0,2
"F1873",0.0775488652697246,0,0,0,0,0,0.026664450332939,0,0,0,0.0272022371933393,0,0,0,0.868584447203997,4
"F1874",0.863445574106893,0,0,0,0,0,0.136554425893107,0,0,0,0,0,0,0,0,2
"F1724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
