"","Aureobasidium","Eremomyces","Ramularia","Sphaerulina","Baudoinia","Bonordeniella","Macroventuria","Leptosphaeria","Parastagonospora","Alternaria","Bipolaris","Pyrenophora","Verruconis","Cyphellophora","Capronia","Cladophialophora","Exophiala","Fonsecaea","Rhinocladiella","Aspergillus","Penicillium","Byssochlamys","Rasamsonia","Talaromyces","Blastomyces","Histoplasma","Arthroderma","Microsporum","Nannizzia","Trichophyton","Uncinocarpus","Coccidioides","Paracoccidioides","Glarea","Phialocephala","Botrytis","Sclerotinia","Arthrobotrys","Saitoella","Pneumocystis","Ascoidea","Babjeviella","Candida","Debaryomyces","Hyphopichia","Lodderomyces","Meyerozyma","Scheffersomyces","Spathaspora","Suhomyces","Yamadazyma","Yarrowia","Clavispora","Metschnikowia","Diutina","Cyberlindnera","Komagataella","Wickerhamomyces","Ogataea","Pichia","Eremothecium","Kazachstania","Kluyveromyces","Lachancea","Nakaseomyces","Naumovozyma","Saccharomyces","Tetrapisispora","Torulaspora","Vanderwaltozyma","Sugiyamaella","Schizosaccharomyces","Colletotrichum","Verticillium","Metarhizium","Cordyceps","Trichoderma","Fusarium","Purpureocillium","Pyricularia","Scedosporium","Sporothrix","Chaetomium","Podospora","Thermothelomyces","Neurospora","Sordaria","Phaeoacremonium","Pestalotiopsis","Xylona","Agaricus","Coprinopsis","Schizophyllum","Coniophora","Serpula","Punctularia","Gloeophyllum","Trametes","Heterobasidion","Stereum","Tilletiopsis","Tilletiaria","Pseudomicrostroma","Malassezia","Rhodotorula","Puccinia","Cryptococcus","Kwoniella","Kockovaella","Tremella","Cutaneotrichosporon","Trichosporon","Anthracocystis","Kalmanozyma","Moesziomyces","Pseudozyma","Sporisorium","Ustilago","Wallemia","Vittaforma","Mitosporidium","Encephalitozoon","Rhizophagus","Phycomyces","Rhizopus"
"13722.58cfa82fe4b0c9d6adf6b5e4",0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b617",0,0,2289,1,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2518,0,0,1,0,0,3,7,393,0,0,0,0,0,0,0,0,0,0,1,2,0
"13722.58cfa82fe4b0c9d6adf6b694",0,0,21175,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8104,0,0,2,0,0,0,0,9632,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b67d",0,0,78678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319,0,0,2,0,0,0,2,36274,0,0,0,0,0,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b726",0,0,16955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,0,1,0,0,0,1,9805,0,0,0,0,0,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b7b0",0,0,63268,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3899,0,1,1,0,0,0,0,29773,0,0,0,0,0,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b797",0,0,37719,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5713,0,0,3,0,0,1,0,18026,0,0,0,0,1,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b70c",0,0,78005,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4528,0,0,4,0,0,0,1,34377,0,0,0,0,0,0,0,0,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b77c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b7da",0,0,10271,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,0,0,0,0,0,1,0,4277,0,0,0,0,0,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b7d4",0,0,4632,1,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,23,0,2,0,2,2,2,0,0,0,0,0,2,1,1,0,2,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2782,0,1,1,1,0,2,8,727,0,0,0,0,0,0,0,0,0,0,4,1,0
"13722.58cfa82fe4b0c9d6adf6b8b8",0,0,137772,0,0,0,0,1,14,24,2,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,3797,0,0,0,0,0,0,0,61904,0,0,1,0,0,0,0,0,0,0,2,0,0
"13722.58cfa82fe4b0c9d6adf6b914",0,0,6402,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908,0,0,1,0,0,0,0,2510,0,0,0,0,0,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b98e",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13722.58cfa830e4b0c9d6adf6baf6",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10864,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa830e4b0c9d6adf6bac2",1,0,123724,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3742,0,0,1,0,0,0,1,62388,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6afc4",0,0,8453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5467,0,0,0,0,0,1,0,3849,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6ae48",163,3,7418,0,0,0,0,4,1,12,9,0,3,0,0,2,5,0,17,777,0,1,0,0,4,8,0,0,0,3,0,3,4,0,2,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,3,0,0,0,59,4,0,5,0,0,0,5,4,6,0,0,0,27,62,0,0,0,0,0,0,0,0,8,54,0,2,12421,0,0,5,0,6,2,205,1653,0,0,24,0,1,0,1,0,0,0,6,1,0
"13722.58cfa82fe4b0c9d6adf6b6fa",0,0,3775,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,29,0,0,0,0,2,2,0,0,0,2,0,2,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29567,0,2,4,0,0,2,1,942,0,0,0,0,0,0,0,0,0,0,3,2,0
"13722.58cfa82fe4b0c9d6adf6b7de",0,0,16,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,18,1,0,0,0,1,2,0,0,0,1,0,4,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,14176,0,2,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0
"13722.58cfa82fe4b0c9d6adf6b7fc",6,0,2819,0,0,0,0,0,0,2,0,0,0,0,0,4,1,1,2,66,0,0,0,0,1,2,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,6,0,1,13530,0,0,4,0,0,0,39,630,1,0,1,0,1,0,0,0,1,0,3,1,0
"13722.58cfa82fe4b0c9d6adf6b7f7",23,0,8411,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,11,290,0,0,0,0,0,7,0,0,0,2,0,3,4,0,0,1,0,1,0,0,3,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,0,0,0,1,0,0,0,24,0,0,4,1,0,0,1,1,4,0,0,0,6,13,0,0,0,0,0,0,0,0,3,30,0,0,30069,0,1,5,0,3,0,73,1981,0,0,16,1,1,0,0,0,0,0,6,0,0
"13722.58cfa82fe4b0c9d6adf6b800",39,7,20993,0,0,0,2,6,0,7,6,0,2,0,0,2,0,1,25,609,0,0,0,1,2,4,0,0,0,2,1,3,9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,4,2,2,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,1,0,2,1,0,0,50,8,0,4,1,0,0,2,4,3,2,0,0,8,52,0,0,0,0,0,0,0,2,0,54,0,4,9261,0,1,0,0,3,1,176,5107,1,0,23,1,0,0,0,0,0,0,2,0,0
"13722.58cfa82fe4b0c9d6adf6b97c",42,1,55,0,0,0,0,0,0,7,1,0,0,0,0,1,2,0,8,194,0,0,0,1,0,4,0,0,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,2,0,0,2,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,22,2,0,21534,0,0,0,0,1,0,52,19,0,0,8,0,1,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b756",0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,11,0,0,0,0,5,1,0,0,0,2,0,3,4,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,5,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"13722.58cfa82fe4b0c9d6adf6b9e2",110,4,342,0,0,0,4,0,2,8,11,0,6,0,0,4,2,1,44,635,0,0,0,1,3,4,0,0,0,0,0,1,6,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,1,0,0,2,2,0,0,104,2,0,1,0,0,2,2,3,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,52,0,7,15066,0,1,10,1,7,3,224,116,0,0,26,0,0,0,0,0,1,0,4,1,1
"13722.58cfa82fe4b0c9d6adf6b99a",132,7,1014,2,0,0,2,1,0,16,12,0,6,0,0,1,5,6,86,1287,0,0,0,1,1,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,143,1,0,4,3,0,0,17,1,2,0,0,0,16,14,0,0,0,0,0,0,0,2,0,133,1,11,19382,0,1,17,1,8,1,372,212,0,0,40,0,0,0,0,0,0,0,3,0,0
"13722.58cfa82fe4b0c9d6adf6b5f0",0,0,65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11226,0,1,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6ae5c",7,0,63108,0,0,0,1,2,0,3,0,0,0,0,0,6,0,1,3,97,0,0,0,0,4,6,0,0,0,2,0,3,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,24,0,0,0,0,0,1,0,0,2,9,6,1,5,0,0,0,1,3,7,0,0,0,0,99,0,0,0,0,0,0,0,0,1,6,0,0,3368,1,0,2,1,0,10,13,22410,0,0,2,0,1,0,0,0,0,0,5,1,0
"13722.58cfa82fe4b0c9d6adf6b5e6",1,0,54,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13140,0,0,1,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6b038",6,0,23686,0,0,0,1,0,0,2,3,0,2,0,0,0,1,0,3,77,0,1,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,8,0,0,13725,0,0,2,0,0,0,24,6972,0,0,2,0,0,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b6a2",0,0,1,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,20401,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b6be",0,0,11,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16565,0,2,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,0,0
"13722.58cfa82ee4b0c9d6adf6b014",4,0,25911,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,93,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,3595,0,2,1,0,0,1,24,7611,0,0,2,0,0,0,0,0,0,0,2,1,0
"13722.58cfa82fe4b0c9d6adf6b6dc",0,0,59,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,1,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13137,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b6d2",0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,0,0,0,63,0,0,0,1,4,6,0,0,0,6,0,5,17,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1,5,4,1,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13945,1,5,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,6,0,1
"13722.58cfa82fe4b0c9d6adf6b6e4",0,0,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13411,0,0,3,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b728",0,0,236,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,13,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10081,0,1,3,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,2,0,0
"13722.58cfa82fe4b0c9d6adf6b70a",2,0,64,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14387,0,1,1,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,2,2,0
"13722.58cfa82fe4b0c9d6adf6b780",0,0,129,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17336,0,1,2,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,1,2,0
"13722.58cfa82fe4b0c9d6adf6b78c",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16288,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b7d5",1,0,389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12088,0,0,3,0,0,0,1,127,0,0,0,0,0,0,0,0,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b8a7",0,0,382,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,18319,0,1,1,0,0,0,1,115,0,0,0,0,0,0,0,0,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b8ea",0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,10,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18278,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b82d",8,1,11573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,9,0,0,3,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,34707,0,2,1,0,0,0,13,3111,0,0,5,0,0,0,0,0,0,0,1,1,1
"13722.58cfa82fe4b0c9d6adf6b762",10,0,524066,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,34,0,0,0,0,1,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,1,10,0,0,4,1,0,0,0,3,1,1,0,0,0,52,0,0,0,0,0,0,0,0,0,2,0,1,6812,0,1,4,0,0,3,2,244404,0,1,0,0,1,0,0,0,0,0,3,0,1
"13722.58cfa82fe4b0c9d6adf6b760",6,0,568189,1,1,0,0,3,0,22,0,0,0,0,0,1,1,0,1,50,0,0,0,0,2,4,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,1,1,2,8,5,0,4,0,0,0,0,0,1,0,0,0,2,61,0,0,0,0,0,0,0,0,0,4,0,0,4800,0,2,3,0,0,2,6,269033,0,0,0,0,0,0,0,0,0,0,3,0,0
