"","Aureobasidium","Eremomyces","Ramularia","Sphaerulina","Baudoinia","Bonordeniella","Macroventuria","Leptosphaeria","Parastagonospora","Alternaria","Bipolaris","Pyrenophora","Verruconis","Cyphellophora","Capronia","Cladophialophora","Exophiala","Fonsecaea","Rhinocladiella","Aspergillus","Penicillium","Byssochlamys","Rasamsonia","Talaromyces","Blastomyces","Histoplasma","Arthroderma","Microsporum","Nannizzia","Trichophyton","Uncinocarpus","Coccidioides","Paracoccidioides","Glarea","Phialocephala","Botrytis","Sclerotinia","Arthrobotrys","Saitoella","Pneumocystis","Ascoidea","Babjeviella","Candida","Debaryomyces","Hyphopichia","Lodderomyces","Meyerozyma","Scheffersomyces","Spathaspora","Suhomyces","Yamadazyma","Yarrowia","Clavispora","Metschnikowia","Diutina","Cyberlindnera","Komagataella","Wickerhamomyces","Ogataea","Pichia","Eremothecium","Kazachstania","Kluyveromyces","Lachancea","Nakaseomyces","Naumovozyma","Saccharomyces","Tetrapisispora","Torulaspora","Vanderwaltozyma","Sugiyamaella","Schizosaccharomyces","Colletotrichum","Verticillium","Metarhizium","Cordyceps","Trichoderma","Fusarium","Purpureocillium","Pyricularia","Scedosporium","Sporothrix","Chaetomium","Podospora","Thermothelomyces","Neurospora","Sordaria","Phaeoacremonium","Pestalotiopsis","Xylona","Agaricus","Coprinopsis","Schizophyllum","Coniophora","Serpula","Punctularia","Gloeophyllum","Trametes","Heterobasidion","Stereum","Tilletiopsis","Tilletiaria","Pseudomicrostroma","Malassezia","Rhodotorula","Puccinia","Cryptococcus","Kwoniella","Kockovaella","Tremella","Cutaneotrichosporon","Trichosporon","Anthracocystis","Kalmanozyma","Moesziomyces","Pseudozyma","Sporisorium","Ustilago","Wallemia","Vittaforma","Mitosporidium","Encephalitozoon","Rhizophagus","Phycomyces","Rhizopus"
"13767.58cfa83ce4b0c9d6adf73032",4,0,17,2,1,0,3,5,32,9,2,0,7,0,0,2,4,4,0,445,11,3,0,54,17,5,1,1,1,9,4,5,9,2,1,1,4,0,1,0,0,0,53,57,4,15,55,24,15,0,0,0,15,1,8,4,0,12,7,3,3,3,12,12,4,9,69,2,9,7,6,1,3,1,11,2,17,13,0,40,0,1,2,3,4,20,11,0,3,1,8,2,0,2,4,3,3,1,3,3,0,0,1,179,2,1,0,0,1,1,0,0,0,0,1,1,1,0,13,0,0,0,82,1,0
"13767.58cfa830e4b0c9d6adf6c0c5",4,0,6,1,1,0,2,2,14,3,1,0,2,0,0,0,1,1,0,201,5,1,0,26,6,2,0,0,0,3,1,2,2,1,1,0,3,0,0,0,0,0,25,27,2,7,25,11,7,0,0,0,5,1,3,2,0,6,2,1,1,2,8,5,2,3,36,1,4,3,3,1,1,0,6,1,6,7,0,14,0,1,2,1,1,9,5,0,1,0,2,1,0,1,2,2,2,0,2,2,0,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,40,0,0
"13767.58cfa83ce4b0c9d6adf72f55",2,0,24,1,1,0,1,3,13,1,1,0,0,0,0,0,5,1,0,61,3,2,0,2,6,2,0,0,0,2,0,0,3,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,7,1,1,0,0,1,1,0,1,8,0,0,1,1,0,1,0,4,0,0,4,0,5,0,0,1,0,1,5,2,0,0,0,2,0,0,1,2,2,2,4,3,2,0,0,1,124,15,1,4,0,4,1,0,1,0,0,0,0,1,0,2,0,1,0,3,1,0
"13767.58cfa830e4b0c9d6adf6c092",0,0,7,0,1,0,0,2,7,0,0,0,0,0,0,0,2,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,44,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6c0b4",44,0,61,1,6,0,2,4,13,10,5,1,8,0,0,0,8,4,0,545,61,9,0,8,24,2,1,0,8,17,2,2,9,1,0,138,3,1,1,2,0,0,6,9,9,0,55,0,0,0,0,20,25,0,5,0,10,3,1,1,0,0,0,0,0,0,35,10,0,0,0,0,4,0,8,1,25,10,0,42,2,0,4,0,2,16,9,0,3,0,1,2,0,0,1,1,0,2,5,0,0,0,2,329,7,2,2,0,1,0,0,1,4,0,0,0,1,0,13,0,0,0,84,0,0
"13767.58cfa83ce4b0c9d6adf72fbb",37,0,58,1,5,0,2,5,14,12,5,1,8,0,0,0,6,2,0,560,56,10,0,8,28,3,1,1,8,16,3,2,9,1,0,131,3,1,0,2,0,0,7,9,8,0,39,0,0,0,0,16,28,0,4,0,6,3,1,1,0,0,0,0,0,0,37,10,0,0,0,1,4,0,8,2,21,12,0,42,3,0,3,0,1,16,9,1,2,0,2,2,0,1,1,0,0,3,4,0,0,0,2,312,7,2,3,0,2,0,0,1,2,0,0,0,1,0,13,0,0,0,85,0,0
"13767.58cfa832e4b0c9d6adf6d070",0,0,17,0,0,0,0,1,12,6,1,11,1,0,0,0,6,0,0,82,2,1,0,2,6,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,2,0,0,0,16,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,2,0,5,4,3,9,1,4,0,1,0,0,1,5,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,807,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
"13767.58cfa83ce4b0c9d6adf73006",0,0,6,0,0,0,0,1,6,1,1,2,0,0,0,0,2,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa830e4b0c9d6adf6c0ad",0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,76,1,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,4,0,0,0,1,0,2,0,1,0,3,4,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"13767.58cfa83ce4b0c9d6adf731dc",0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,69,1,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0,2,3,0,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"13767.58cfa830e4b0c9d6adf6c08c",2,0,16,1,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,35,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,16,0,0,0,0,273,0,0,5,0,0,1,0,1,1,1,54,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c0da",0,0,2,0,0,0,0,1,9,0,1,0,0,0,0,0,12,0,0,78,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,3,4,1,7,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"13767.58cfa83ce4b0c9d6adf731d1",0,0,2,0,0,0,0,1,9,0,0,0,1,0,0,0,8,0,0,79,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,4,3,7,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"13767.58cfa83ce4b0c9d6adf72f57",2,0,16,1,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,35,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,16,0,0,0,0,273,0,0,5,0,0,1,0,1,1,1,54,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72fda",0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,2,0,0,48,4,1,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,4,2,0,6,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"13767.58cfa830e4b0c9d6adf6c084",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,64,1,1,0,5,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,968,1,3,4,1,0,3,2,1,0,3,0,1,0,0,2,1,1,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"13767.58cfa830e4b0c9d6adf6c0b0",0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,54,5,1,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0,7,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"13767.58cfa83ce4b0c9d6adf72e76",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,62,1,0,0,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,928,2,2,4,1,1,3,1,1,2,3,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
"13767.58cfa83ce4b0c9d6adf73174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa832e4b0c9d6adf6cea6",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,176,2,1,0,5,5,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,22,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"13767.58cfa83ce4b0c9d6adf731ce",1,0,102,0,1,0,0,0,1,2,0,0,2,0,0,0,4,1,0,162,2,2,0,18,1,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,1,25,4,0,10,0,0,0,0,0,3,0,6,2,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,2,1,11,17,0,21,0,0,0,0,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,23,0,0
"13767.58cfa831e4b0c9d6adf6c49c",3,0,220,1,3,0,1,1,2,6,1,0,5,0,0,0,4,1,3,490,11,5,0,48,8,1,0,0,0,12,0,0,6,0,0,10,1,0,0,0,1,0,4,54,8,3,16,0,0,0,0,0,11,0,14,10,0,3,0,0,0,0,33,0,0,0,2,0,0,0,0,0,2,0,4,2,25,54,0,71,1,0,2,0,2,16,2,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,188,3,0,0,0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,61,0,0
"13767.58cfa830e4b0c9d6adf6c0bb",0,0,9,1,0,0,0,0,7,2,2,0,0,0,0,0,7,0,0,52,1,1,0,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,2,0,2,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,2,1,7,9,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
"13767.58cfa83ce4b0c9d6adf73194",0,0,9,1,0,0,0,0,7,2,2,0,0,0,0,0,7,0,0,52,1,1,0,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,2,0,2,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,2,1,7,9,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
"13767.58cfa83ce4b0c9d6adf73046",2,1,1176,12,10,0,15,10,32,7,2,0,0,0,0,2,16,22,0,157,4,5,0,7,3,3,2,2,2,4,4,6,11,2,4,4,7,2,2,3,0,0,15,30,1,1,14,0,1,0,0,7,2,0,4,4,0,1,1,1,0,1,35,0,2,2,1,0,1,1,1,2,93,1,18,8,257,234,0,11,7,41,15,0,8,10,9,10,3,0,5,0,0,2,4,3,1,1,3,4,0,0,6,386,85,4,7,0,3,2,0,1,0,1,2,1,4,1,15,0,0,0,9,1,0
"13767.58cfa833e4b0c9d6adf6da34",0,0,9,2,2,0,1,1,3,5,0,0,0,0,0,0,7,1,0,24,2,1,0,0,2,1,0,0,0,1,0,0,1,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,5,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"13767.58cfa832e4b0c9d6adf6d3a2",0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c478",2,1,1174,13,12,0,14,9,29,6,2,0,0,0,0,1,13,21,0,147,6,5,0,8,4,3,2,3,3,4,3,6,11,3,4,4,8,2,1,2,0,0,14,28,1,2,17,1,1,0,0,7,2,0,4,4,0,1,1,0,0,1,34,0,2,2,1,0,1,1,0,2,98,1,20,9,259,247,0,12,7,43,17,0,9,10,9,11,3,0,5,0,0,1,4,3,1,1,3,4,0,0,6,365,87,3,5,0,3,2,0,1,0,2,1,1,4,1,14,0,0,0,9,1,0
"13767.58cfa830e4b0c9d6adf6c069",0,0,0,1,0,0,0,1,5,2,0,0,1,0,0,0,0,1,0,232,4,0,0,15,5,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,311,3,6,6,1,2,4,0,0,4,6,0,11,0,0,2,1,0,1,0,2,2,1,1,3,1,1,1,1,0,2,1,1,0,5,8,0,22,1,0,2,0,1,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,62,17,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,10,0,0
"13767.58cfa831e4b0c9d6adf6c591",151,0,407,2,1,0,2,4,15,22,4,0,0,0,0,0,1,4,0,53,3,1,0,2,0,1,0,0,1,1,1,2,2,1,1,1,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,12,1,1,10,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,1,101,0,1,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,8,0,0
"13767.58cfa83ce4b0c9d6adf7300e",10,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,71,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0
"13767.58cfa83ce4b0c9d6adf72e2e",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,36,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,2,2,0,4,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"13767.58cfa83ce4b0c9d6adf73130",157,0,403,2,1,0,3,3,16,20,4,0,0,0,0,0,1,5,0,51,3,2,0,2,0,1,0,0,0,1,1,2,2,1,1,1,2,0,0,1,0,0,0,3,0,0,4,0,0,0,0,2,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,13,1,1,13,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,1,106,0,1,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,8,0,0
"13767.58cfa83ce4b0c9d6adf72e6d",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,83,2,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101,0,2,2,0,1,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,2,3,0,5,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"13767.58cfa830e4b0c9d6adf6c0d0",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c2e9",1,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,0,1,292,4,4,0,43,3,1,0,0,0,12,0,1,3,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,6,9,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,14,25,0,34,4,0,2,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,19,0,0
"13767.58cfa830e4b0c9d6adf6c0a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c371",3,0,0,0,0,0,1,1,1,3,0,0,2,0,0,0,0,0,0,490,9,7,0,18,5,1,0,0,0,17,1,2,9,0,0,0,0,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,7,0,18,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,4,1,26,22,0,59,0,0,2,0,0,13,2,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,70,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39,0,0
"13767.58cfa83ce4b0c9d6adf72e86",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,80,0,0,0,11,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0
"13767.58cfa83ce4b0c9d6adf73030",0,0,3,7,20,0,6,4,9,3,1,0,1,0,0,0,2,1,0,111,1,3,0,3,1,1,0,1,1,7,1,2,2,0,0,1,2,1,0,1,0,0,25,0,3,1,1,0,1,0,0,6,3,0,3,0,0,4,1,1,1,0,0,2,0,0,3,0,1,1,2,2,1,0,4,1,8,11,2,8,0,0,1,0,2,5,1,0,1,0,11,2,0,4,7,4,6,6,5,6,0,0,7,66,13,2,30,2,9,4,0,15,0,0,0,0,2,0,0,0,0,0,11,1,0
"13767.58cfa83ce4b0c9d6adf73052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,5,0,6,1,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0
"13767.58cfa830e4b0c9d6adf6c268",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,0,2,1,1,2,2,1,0,0,0,14,1,1,4,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0
"13767.58cfa83ce4b0c9d6adf73042",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,70,1,1,0,3,3,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,1,4,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0
"13767.58cfa833e4b0c9d6adf6da83",1,0,20,1,1,0,2,2,3,0,0,0,1,0,0,0,5,3,0,44,1,1,0,2,1,2,0,0,0,3,2,2,2,1,0,1,1,44,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,6,0,5,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13767.58cfa831e4b0c9d6adf6cdd4",4,0,10,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,37,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"13767.58cfa832e4b0c9d6adf6d26f",0,0,3,0,0,0,0,3,4,9,1,0,2,0,0,0,2,1,0,236,3,3,0,7,10,2,1,1,0,8,1,1,6,0,0,0,0,0,0,0,0,0,182,1,4,2,0,0,2,0,0,2,8,0,6,0,0,2,0,0,0,0,2,0,0,0,4,1,0,0,1,0,2,0,7,1,11,6,0,17,0,0,0,0,1,8,7,0,7,0,5,0,0,0,2,0,1,0,1,0,0,0,1,142,1,1,1,0,1,0,0,0,0,0,0,0,1,0,15,0,0,0,15,0,0
"13767.58cfa83ce4b0c9d6adf7301f",6,0,34,1,1,0,2,3,8,7,4,0,4,0,0,0,3,3,0,157,1,2,0,0,8,1,0,0,0,4,0,1,3,1,2,6,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,3,0,0,3,0,2,0,1,4,0,0,0,8,0,0,0,0,0,1,0,7,1,11,3,0,18,0,0,1,0,1,11,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,77,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
