"","Saccotheciaceae","Eremomycetaceae","Mycosphaerellaceae","Teratosphaeriaceae","Fungi_Ascomycota_Dothideomycetes_other_other","Didymellaceae","Leptosphaeriaceae","Phaeosphaeriaceae","Pleosporaceae","Sympoventuriaceae","Cyphellophoraceae","Herpotrichiellaceae","Aspergillaceae","Thermoascaceae","Trichocomaceae","Ajellomycetaceae","Arthrodermataceae","Onygenaceae","Fungi_Ascomycota_Eurotiomycetes_Onygenales_other","Helotiaceae","Fungi_Ascomycota_Leotiomycetes_Helotiales_other","Sclerotiniaceae","Orbiliaceae","Fungi_Ascomycota_other_other_other","Pneumocystidaceae","Ascoideaceae","Debaryomycetaceae","Dipodascaceae","Metschnikowiaceae","Fungi_Ascomycota_Saccharomycetes_Saccharomycetales_other","Phaffomycetaceae","Pichiaceae","Saccharomycetaceae","Trichomonascaceae","Schizosaccharomycetaceae","Glomerellaceae","Plectosphaerellaceae","Clavicipitaceae","Cordycipitaceae","Hypocreaceae","Nectriaceae","Ophiocordycipitaceae","Pyriculariaceae","Microascaceae","Ophiostomataceae","Chaetomiaceae","Sordariaceae","Togniniaceae","Sporocadaceae","Xylonaceae","Agaricaceae","Psathyrellaceae","Schizophyllaceae","Coniophoraceae","Serpulaceae","Punctulariaceae","Gloeophyllaceae","Polyporaceae","Bondarzewiaceae","Stereaceae","Fungi_Basidiomycota_Exobasidiomycetes_Entylomatales_other","Tilletiariaceae","Fungi_Basidiomycota_Exobasidiomycetes_Microstromatales_other","Malasseziaceae","Sporidiobolaceae","Pucciniaceae","Cryptococcaceae","Cuniculitremaceae","Tremellaceae","Trichosporonaceae","Ustilaginaceae","Wallemiaceae","Nosematidae","Fungi_Microsporidia_other_other_other","Unikaryonidae","Glomeraceae","Phycomycetaceae","Rhizopodaceae"
"13767.58cfa830e4b0c9d6adf6c069",0,0,1,0,0,0,1,5,2,1,0,1,236,0,15,5,4,0,2,0,0,0,0,0,0,0,333,4,6,11,2,1,13,1,0,2,1,1,0,5,8,0,22,1,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,62,17,0,1,1,0,0,3,0,0,0,0,10,0,0
"13767.58cfa831e4b0c9d6adf6c591",151,0,409,1,0,2,4,15,26,0,0,5,56,1,2,1,2,1,4,1,1,3,0,0,0,0,5,2,0,0,9,0,2,0,0,2,0,12,1,1,10,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,1,101,0,1,0,0,0,2,1,4,0,0,0,8,0,0
"13767.58cfa83ce4b0c9d6adf7300e",10,0,9,0,0,0,0,0,1,1,0,4,15,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,10,0,0,0,0,0,0,1,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,71,0,0,0,0,0,0,2,0,0,2,0,2,0,0
"13767.58cfa83ce4b0c9d6adf72e2e",0,0,0,0,0,0,0,1,0,1,0,2,36,0,0,2,2,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,8,0,0,0,0,2,0,2,2,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,1,0,0,0,0,0,0,0,5,0,0
"13767.58cfa83ce4b0c9d6adf73130",157,0,405,1,0,3,3,16,24,0,0,6,54,2,2,1,1,1,4,1,1,3,0,0,1,0,7,2,0,1,7,0,2,0,0,1,0,13,1,1,13,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,1,106,0,1,0,0,0,2,1,4,0,0,0,8,0,0
"13767.58cfa83ce4b0c9d6adf72e6d",0,0,0,0,0,0,0,2,0,0,0,0,85,0,6,1,1,0,0,0,0,0,0,0,0,0,107,2,1,3,0,0,4,0,0,0,0,1,0,2,3,0,5,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,4,0,0
"13767.58cfa830e4b0c9d6adf6c0d0",0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c2e9",1,0,0,0,0,0,1,1,4,2,0,1,296,4,43,4,12,0,4,0,0,0,0,0,0,0,10,6,9,13,1,1,0,0,0,0,1,3,0,14,25,0,34,4,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,0,0,1,0,5,0,0,0,19,0,0
"13767.58cfa830e4b0c9d6adf6c0a9",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c371",3,0,0,0,0,1,1,1,3,2,0,0,499,7,18,6,17,1,11,0,0,0,0,0,0,1,8,0,7,18,6,0,0,1,1,5,2,4,1,26,22,0,59,0,0,2,15,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,70,0,4,0,0,0,0,2,0,0,0,0,39,0,0
"13767.58cfa83ce4b0c9d6adf72e86",0,0,0,0,0,0,0,0,0,2,0,0,80,0,11,0,4,0,1,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,3,7,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,6,0,0
"13767.58cfa83ce4b0c9d6adf73030",0,0,10,20,0,6,4,9,4,1,0,3,112,3,3,2,9,1,4,0,0,3,1,0,1,0,31,6,3,3,4,2,8,2,2,1,0,4,1,8,11,2,8,0,0,3,6,0,1,0,11,2,0,4,7,4,6,6,5,6,0,0,7,66,13,2,32,9,4,15,2,0,0,0,0,11,1,0
"13767.58cfa83ce4b0c9d6adf73052",0,0,0,0,0,0,0,0,0,0,0,0,161,5,6,1,5,0,3,0,0,0,0,0,0,0,3,0,2,5,3,0,0,0,0,1,0,0,0,6,7,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,16,0,0
"13767.58cfa830e4b0c9d6adf6c268",0,0,1,2,0,0,0,0,0,0,0,1,12,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,2,0,0,0,3,1,0,0,2,1,1,2,2,1,0,0,0,14,1,1,4,1,0,2,1,0,0,0,0,3,0,0
"13767.58cfa83ce4b0c9d6adf73042",0,0,0,0,0,0,0,0,6,0,0,0,71,1,3,4,2,0,3,0,0,0,0,0,0,0,43,2,3,1,1,0,1,0,0,0,0,1,0,0,1,0,5,0,0,0,5,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,6,0,0,0,5,0,0
"13767.58cfa833e4b0c9d6adf6da83",1,0,21,1,0,2,2,3,0,1,0,8,45,1,2,3,3,2,4,1,0,2,44,0,0,0,6,0,2,0,2,2,0,0,0,2,0,1,0,1,6,0,5,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,3,0,0
"13767.58cfa831e4b0c9d6adf6cdd4",4,0,10,0,0,1,1,2,4,0,0,0,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"13767.58cfa832e4b0c9d6adf6d26f",0,0,3,0,0,0,3,4,10,2,0,3,239,3,7,12,10,1,7,0,0,0,0,0,0,0,191,2,8,6,2,0,7,1,0,2,0,7,1,11,6,0,17,0,0,1,15,0,7,0,5,0,0,0,2,0,1,0,1,0,0,0,1,142,1,1,1,1,0,0,1,15,0,0,0,15,0,0
"13767.58cfa83ce4b0c9d6adf7301f",6,0,35,1,0,2,3,8,11,4,0,6,158,2,0,9,4,0,4,1,2,6,0,0,0,0,5,0,2,3,3,2,13,0,0,1,0,7,1,11,3,0,18,0,0,2,13,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,77,0,4,0,1,0,0,0,0,0,0,0,17,0,0
"13767.58cfa83ce4b0c9d6adf73083",0,0,0,0,0,0,0,0,2,0,0,0,21,0,4,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72fd5",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72f6a",0,0,0,0,0,0,1,0,0,1,0,0,90,0,6,2,5,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0
"13767.58cfa830e4b0c9d6adf6c09a",1,0,3,0,0,0,0,1,0,0,0,1,23,0,0,7,2,0,0,0,0,0,0,0,0,0,195,2,1,0,0,0,3,0,0,0,0,3,0,0,3,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13767.58cfa832e4b0c9d6adf6d072",0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,2,0,0,0,4,0,0
"13767.58cfa830e4b0c9d6adf6c0a0",4,0,27,2,0,1,1,4,0,0,0,4,73,2,0,7,1,0,1,0,0,0,0,0,0,0,8,12,1,1,5,0,8,0,3,3,0,0,0,5,7,2,6,0,0,2,5,0,1,0,10,0,0,0,0,0,0,0,1,2,0,0,0,176,1,0,0,1,0,0,0,2,0,0,0,3,0,0
"13767.58cfa830e4b0c9d6adf6c090",0,0,0,0,0,0,0,0,2,0,0,1,132,0,17,1,6,0,1,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,0,0,1,0,3,10,0,12,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,9,0,0
"13767.58cfa830e4b0c9d6adf6c2ef",3,0,138,0,0,0,1,1,0,4,0,2,1128,11,77,18,44,1,14,0,0,1,0,0,0,2,30,6,16,42,1,4,1,0,0,1,6,3,1,51,60,0,156,2,0,9,25,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,77,1,2,0,0,0,0,1,0,0,0,0,53,0,0
"13767.58cfa831e4b0c9d6adf6c4fb",5,0,5,5,0,4,5,20,3,0,0,97,103,2,18,5,14,4,8,49,39,62,2,0,3,0,7,2,1,3,2,3,6,2,2,9,1,1,0,4,18,0,7,1,0,5,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,1,0,0,1,1,0,0,0,4,2,0
"13767.58cfa832e4b0c9d6adf6d15c",0,0,20,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,2,1,0,0,0,2,0,0
"13767.58cfa83ce4b0c9d6adf72f9f",2,0,3,0,0,0,0,1,0,0,0,1,21,0,0,5,3,0,0,0,0,0,0,0,0,0,167,2,0,0,1,0,3,0,0,0,0,1,0,0,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"13767.58cfa831e4b0c9d6adf6ca0a",2,0,6,0,0,0,1,5,24,0,0,5,185,2,1,5,6,0,6,0,0,1,0,0,0,0,9,0,4,10,2,1,2,0,0,2,0,1,0,6,6,0,26,2,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,1,0,0,0,0,0,0,0,0,0,18,0,0
"13767.58cfa83ce4b0c9d6adf73038",6,0,393,8,0,1,2,3,4,1,0,7,160,0,3,4,5,1,4,2,1,4,0,0,1,0,24,8,1,5,1,0,5,0,0,2,0,0,0,8,11,2,15,0,0,0,5,0,7,0,5,1,0,2,1,1,1,1,1,0,0,0,2,279,1,0,8,9,2,4,2,13,0,0,0,6,0,0
"13767.58cfa830e4b0c9d6adf6c0ce",0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72f98",1,0,6,0,0,0,0,3,0,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,2,0,0,0,1,0,0
"13767.58cfa832e4b0c9d6adf6d18c",0,0,1,0,0,0,0,0,2,0,0,2,66,0,10,0,3,0,2,0,0,0,0,0,0,1,2,5,1,0,1,0,0,0,0,0,1,0,0,4,5,0,5,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13767.58cfa832e4b0c9d6adf6d3a7",3,0,31,1,0,1,2,4,5,4,4,11,252,3,3,5,8,1,6,0,0,8,0,1,0,0,30,5,8,11,54,2,254,1,0,2,1,4,1,10,5,0,45,1,0,3,14,0,4,0,17,0,0,1,4,4,2,1,4,2,0,0,10,531,6,0,8,4,1,1,4,1,0,0,0,30,1,0
"13767.58cfa830e4b0c9d6adf6c2f9",0,0,0,0,0,0,1,0,0,1,0,0,90,0,6,2,5,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0
"13767.58cfa83ce4b0c9d6adf72e14",1,0,1,0,0,0,0,0,2,1,0,1,269,1,35,3,13,0,4,0,0,0,0,0,0,0,5,6,4,13,2,1,1,0,0,1,0,2,0,10,20,0,34,1,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,17,0,0
"13767.58cfa832e4b0c9d6adf6d24c",3,0,80,0,0,2,4,5,10,0,0,8,71,2,0,1,1,0,1,0,0,0,1,0,0,0,4,2,4,1,123,3,56,1,0,3,1,2,3,1,15,0,5,1,0,3,9,0,0,0,8,0,0,0,0,0,0,0,0,59,0,0,1,383,1,0,1,0,0,0,0,2,0,0,0,2,0,0
"13767.58cfa83ce4b0c9d6adf72f8d",0,0,8,0,0,0,0,0,0,0,0,8,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,5,1,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf731b2",0,0,0,0,0,0,0,0,0,0,0,0,43,0,4,2,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0
"13767.58cfa83ce4b0c9d6adf72e8c",3,0,138,0,0,0,1,1,0,4,0,2,1128,11,77,18,44,1,14,0,0,1,0,0,0,2,30,6,16,42,1,4,1,0,0,1,6,3,1,51,60,0,156,2,0,9,25,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,77,1,2,0,0,0,0,1,0,0,0,0,53,0,0
"13767.58cfa830e4b0c9d6adf6bfb8",6,0,393,8,0,1,2,3,4,1,0,7,160,0,3,4,5,1,4,2,1,4,0,0,1,0,24,8,1,5,1,0,5,0,0,2,0,0,0,8,11,2,15,0,0,0,5,0,7,0,5,1,0,2,1,1,1,1,1,0,0,0,2,279,1,0,8,9,2,4,2,13,0,0,0,6,0,0
"13767.58cfa83ce4b0c9d6adf73063",22,0,9,8,0,6,9,32,7,1,0,190,192,4,27,10,23,7,16,92,71,120,4,1,3,1,17,2,7,4,3,8,19,4,4,17,1,3,0,8,41,0,14,1,0,7,10,2,3,0,1,0,0,1,1,1,0,1,0,0,0,0,1,26,3,0,1,2,1,0,1,2,0,0,0,6,3,0
"13767.58cfa83ce4b0c9d6adf72e7c",2,0,44,0,0,2,2,4,6,0,0,6,53,1,3,1,0,0,0,0,0,2,0,0,0,0,5,4,0,1,3,0,303,0,0,4,1,3,0,4,78,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"13767.58cfa832e4b0c9d6adf6d2b1",2,0,28,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,3,0,0,0,0,0,0,1,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa830e4b0c9d6adf6c0b8",0,0,9,0,0,0,0,0,0,1,0,4,31,0,0,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf73106",0,0,1,12,0,5,6,1541,5,0,0,30,203,6,585,47,35,43,90,14,7,31,5,14,7,12,133485,0,1116,138,515,688,3042,420,15,26,3,5,0,6,57,1,5,3,5,4,3,1,2,0,10,6,0,1,21,1,10,1,2,2,0,0,6,43,24,3,43,24,8,3,129,16,0,0,0,9,7,1
"13767.58cfa83ce4b0c9d6adf72fc6",21,0,147,2,0,0,1,3,16,5,2,2,342,3,6,8,16,1,9,0,0,2,0,0,0,0,84,12,5,7,16,2,129,3,0,4,0,1,0,23,30,2,44,0,0,11,16,0,3,0,7,0,0,0,0,0,0,0,0,0,2,0,1,421,0,0,1,1,0,1,1,13,0,0,0,43,0,0
"13767.58cfa831e4b0c9d6adf6c44f",22,9,571,46,1,19,18,37,33,2,76,58,627,12,29,26,23,14,46,5,6,25,9,3,0,0,626,12,46,4,19,2,127,1,3,19,6,10,2,18,67,1,28,4,2,12,24,2,108,1,2,0,0,0,2,0,0,0,0,1,0,0,1,565,6,1,6,1,0,3,285,431,0,0,0,21,0,0
"13767.58cfa832e4b0c9d6adf6d24a",0,0,41,0,2,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,2,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa832e4b0c9d6adf6d15e",1,0,131,1,0,2,5,9,5,5,0,17,1102,16,10,72,62,2,41,4,2,8,2,1,0,0,50,3,26,9,92,12,103,5,4,10,1,3,0,55,38,1,138,2,0,39,89,1,2,4,17,5,0,2,1,1,2,0,1,8,6,0,1,246,5,9,1,1,0,1,4,6,0,0,0,51,1,1
"13767.58cfa831e4b0c9d6adf6c374",2,0,133,2,0,5,4,9,17,1,0,20,218,4,10,11,8,1,8,1,0,4,0,0,0,1,9,13,4,2,12,0,804,0,0,16,2,11,1,14,199,2,20,1,0,9,26,1,1,1,10,1,0,0,0,1,1,4,1,2,1,0,1,203,2,0,0,0,0,0,4,2,0,0,0,5,0,0
"13767.58cfa832e4b0c9d6adf6d11c",0,0,0,0,0,0,0,0,0,0,0,0,43,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0
"13767.58cfa833e4b0c9d6adf6d95b",3,0,17,1,0,1,1,2,0,0,0,4,39,1,0,3,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,0,1,2,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa831e4b0c9d6adf6cd38",0,0,1,0,0,0,1,3,0,1,0,0,150,1,9,2,3,0,2,0,0,0,0,0,0,0,403,6,3,6,2,1,5,1,0,0,1,1,0,7,6,0,19,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,2,0,0,0,8,0,0
"13767.58cfa83ce4b0c9d6adf72ff6",22,9,571,46,1,19,18,37,33,2,76,58,627,12,29,26,23,14,46,5,6,25,9,3,0,0,626,12,46,4,19,2,127,1,3,19,6,10,2,18,67,1,28,4,2,12,24,2,108,1,2,0,0,0,2,0,0,0,0,1,0,0,1,565,6,1,6,1,0,3,285,431,0,0,0,21,0,0
"13767.58cfa83ce4b0c9d6adf72f30",3,0,9,2,0,3,4,8,3,1,0,17,480,6,5,8,23,1,15,8,5,15,2,1,0,0,18,0,8,17,3,2,15,4,5,3,3,4,1,15,28,1,40,0,3,6,19,1,1,0,6,2,0,3,5,8,8,9,7,6,0,0,1,131,5,5,5,2,1,1,1,2,0,1,0,28,1,0
"13767.58cfa831e4b0c9d6adf6c385",21,0,147,2,0,0,1,3,16,5,2,2,342,3,6,8,16,1,9,0,0,2,0,0,0,0,84,12,5,7,16,2,129,3,0,4,0,1,0,23,30,2,44,0,0,11,16,0,3,0,7,0,0,0,0,0,0,0,0,0,2,0,1,421,0,0,1,1,0,1,1,13,0,0,0,43,0,0
"13767.58cfa832e4b0c9d6adf6d285",0,0,1,12,0,5,6,1541,5,0,0,30,203,6,585,47,35,43,90,14,7,31,5,14,7,12,133485,0,1116,138,515,688,3042,420,15,26,3,5,0,6,57,1,5,3,5,4,3,1,2,0,10,6,0,1,21,1,10,1,2,2,0,0,6,43,24,3,43,24,8,3,129,16,0,0,0,9,7,1
"13767.58cfa83ce4b0c9d6adf7308a",0,0,0,0,0,0,0,2,0,0,0,0,39,0,4,0,2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa831e4b0c9d6adf6c4dc",3,0,9,2,0,3,4,8,3,1,0,17,480,6,5,8,23,1,15,8,5,15,2,1,0,0,18,0,8,17,3,2,15,4,5,3,3,4,1,15,28,1,40,0,3,6,19,1,1,0,6,2,0,3,5,8,8,9,7,6,0,0,1,131,5,5,5,2,1,1,1,2,0,1,0,28,1,0
"13767.58cfa83ce4b0c9d6adf72de8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf731a0",0,0,1,0,0,0,1,3,0,1,0,0,150,1,9,2,3,0,2,0,0,0,0,0,0,0,403,6,3,6,2,1,5,1,0,0,1,1,0,7,6,0,19,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,2,0,0,0,8,0,0
"13767.58cfa83ce4b0c9d6adf72fbe",0,0,392,1,0,2,1,3,0,0,0,2,16,0,1,0,0,0,0,0,2,0,0,0,0,0,12,8,0,0,7,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d197",0,0,1,0,0,0,1,2,0,1,0,0,109,0,10,1,4,0,1,0,0,0,1,0,0,0,3,2,2,2,2,0,0,0,0,0,1,1,0,3,8,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,2,0,0,0,0,0,0,0,0,6,0,0
"13767.58cfa830e4b0c9d6adf6c0c4",0,0,4,2,0,2,3,3,10,2,0,2,214,1,1,4,6,0,7,0,0,0,0,0,0,1,4,0,3,4,4,0,7,0,0,1,0,8,2,12,7,2,27,0,0,11,13,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,1,173,4,0,2,2,0,2,0,1,0,0,0,36,0,0
"13767.58cfa831e4b0c9d6adf6c58c",0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6caa4",2,0,385,1,0,1,1,3,0,0,0,2,19,0,0,0,0,0,0,0,2,0,0,0,0,0,12,6,0,0,6,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6ca6c",0,0,4,4,0,2,1,3,10,0,0,2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,24,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf7317a",0,0,1,0,0,0,1,0,2,0,0,1,44,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,2,4,1,1,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,0,1,0,0,0,0,0,10,0,0
"13767.58cfa83ce4b0c9d6adf73013",0,0,12,0,0,0,0,0,2,1,0,2,61,1,0,2,2,0,1,0,0,0,0,0,0,0,7,0,0,1,2,0,2,0,0,0,0,0,0,3,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,10,0,0
