"","Ascomycota","Basidiomycota","Microsporidia","Mucoromycota"
"13767.58cfa832e4b0c9d6adf6d722",27,0,0,1
"13767.58cfa832e4b0c9d6adf6d82a",8,1,0,0
"13767.58cfa835e4b0c9d6adf6eddc",66,1,0,2
"13767.58cfa832e4b0c9d6adf6d6d7",5,2,0,0
"13767.58cfa832e4b0c9d6adf6d792",9,0,0,1
"13767.58cfa837e4b0c9d6adf6ffaa",0,3,0,0
"13767.58cfa837e4b0c9d6adf6ffa6",8,3,0,0
"13767.58cfa838e4b0c9d6adf70da8",16,2,0,0
"13767.58cfa832e4b0c9d6adf6d6b6",16,0,0,1
"13767.58cfa837e4b0c9d6adf6ffac",6,1,0,0
"13767.58cfa832e4b0c9d6adf6d755",7,0,0,1
"13767.58cfa832e4b0c9d6adf6d824",98,3,0,3
"13767.58cfa833e4b0c9d6adf6d8e9",5,1,0,0
"13767.58cfa837e4b0c9d6adf7014e",5,1,0,1
"13767.58cfa832e4b0c9d6adf6d721",7,0,0,1
"13767.58cfa832e4b0c9d6adf6d7f2",8,0,0,1
"13767.58cfa833e4b0c9d6adf6d870",13,1,0,1
"13767.58cfa832e4b0c9d6adf6d7b2",10,0,0,1
"13767.58cfa832e4b0c9d6adf6d7c8",16,1,0,0
"13767.58cfa832e4b0c9d6adf6d7d6",24,1,0,1
"13767.58cfa832e4b0c9d6adf6d724",12,0,0,0
"13767.58cfa832e4b0c9d6adf6d7e1",4,1,0,0
"13767.58cfa835e4b0c9d6adf6ef28",5,1,0,0
"13767.58cfa832e4b0c9d6adf6d7e4",9,0,0,0
"13767.58cfa837e4b0c9d6adf7008d",7,0,0,0
"13767.58cfa833e4b0c9d6adf6d936",10,0,0,1
"13767.58cfa833e4b0c9d6adf6d87d",3,0,0,0
"13767.58cfa832e4b0c9d6adf6d83a",9,2,0,0
"13767.58cfa832e4b0c9d6adf6d6a2",14,0,0,1
"13767.58cfa837e4b0c9d6adf6ff8a",5,0,0,0
"13767.58cfa837e4b0c9d6adf6ff97",1,1,0,0
"13767.58cfa838e4b0c9d6adf70d02",23,1,0,1
"13767.58cfa832e4b0c9d6adf6d715",8,0,0,0
"13767.58cfa837e4b0c9d6adf6ffa4",3,1,0,0
"13767.58cfa839e4b0c9d6adf7112e",5,2,0,0
"13767.58cfa838e4b0c9d6adf70b88",25,1,0,1
"13767.58cfa838e4b0c9d6adf70c6a",29,1,0,1
"13767.58cfa833e4b0c9d6adf6d8fe",6,1,0,1
"13767.58cfa832e4b0c9d6adf6d6cb",10,0,0,1
"13767.58cfa837e4b0c9d6adf7028c",4,1,0,0
"13767.58cfa833e4b0c9d6adf6da63",12,2,0,1
"13767.58cfa832e4b0c9d6adf6d7aa",13,0,0,0
"13767.58cfa832e4b0c9d6adf6d6eb",10,0,0,2
"13767.58cfa833e4b0c9d6adf6d93d",8,0,0,0
"13767.58cfa832e4b0c9d6adf6d730",62,1,0,2
"13767.58cfa832e4b0c9d6adf6d740",17,1,0,1
"13767.58cfa833e4b0c9d6adf6da3c",9,2,0,0
"13767.58cfa832e4b0c9d6adf6d7e7",10,0,0,0
"13767.58cfa833e4b0c9d6adf6da2c",13,0,0,0
"13767.58cfa832e4b0c9d6adf6d6e3",35,1,0,2
"13767.58cfa837e4b0c9d6adf6ff92",4,2,0,0
"13767.58cfa833e4b0c9d6adf6d858",30,0,0,1
"13767.58cfa832e4b0c9d6adf6d816",16,0,0,0
"13767.58cfa832e4b0c9d6adf6d7b0",15,1,0,2
"13767.58cfa832e4b0c9d6adf6d726",58,2,0,3
"13767.58cfa837e4b0c9d6adf6ff9a",5,2,0,1
"13767.58cfa832e4b0c9d6adf6d6b0",43,2,0,1
"13767.58cfa832e4b0c9d6adf6d6e1",9,0,0,1
"13767.58cfa832e4b0c9d6adf6d76a",8,2,0,0
"13767.58cfa832e4b0c9d6adf6d800",19,1,0,1
"13767.58cfa832e4b0c9d6adf6d830",7,2,0,0
"13767.58cfa832e4b0c9d6adf6d808",27,2,0,1
"13767.58cfa838e4b0c9d6adf70ddf",8,2,0,1
"13767.58cfa832e4b0c9d6adf6d73a",42,1,0,2
"13767.58cfa833e4b0c9d6adf6d8d8",7,5,0,0
"13767.58cfa832e4b0c9d6adf6d814",9,0,0,0
"13767.58cfa832e4b0c9d6adf6d6fb",39,2,0,2
"13767.58cfa832e4b0c9d6adf6d790",28,3,0,1
"13767.58cfa832e4b0c9d6adf6d7ea",13,1,0,1
"13767.58cfa832e4b0c9d6adf6d751",20,0,0,1
"13767.58cfa833e4b0c9d6adf6d864",4,0,0,0
"13767.58cfa833e4b0c9d6adf6d87e",8,0,0,1
"13767.58cfa835e4b0c9d6adf6ecb8",4,2,0,0
"13767.58cfa833e4b0c9d6adf6d925",4,2,0,0
"13767.58cfa833e4b0c9d6adf6da60",11,2,0,0
"13767.58cfa832e4b0c9d6adf6d7c6",19,0,0,1
"13767.58cfa832e4b0c9d6adf6d6d3",20,0,0,1
"13767.58cfa833e4b0c9d6adf6d872",15,0,0,1
"13767.58cfa838e4b0c9d6adf706e4",36,0,0,1
"13767.58cfa833e4b0c9d6adf6d877",31,0,0,1
"13767.58cfa833e4b0c9d6adf6dc38",12,0,0,1
"13767.58cfa838e4b0c9d6adf7070a",59,2,0,2
"13767.58cfa832e4b0c9d6adf6d7b6",26,0,0,1
"13767.58cfa833e4b0c9d6adf6d9bd",10,2,0,1
"13767.58cfa833e4b0c9d6adf6da4a",10,2,0,0
"13767.58cfa833e4b0c9d6adf6d952",29,1,0,1
"13767.58cfa834e4b0c9d6adf6e8de",6,2,0,1
"13767.58cfa834e4b0c9d6adf6e996",8,0,0,0
"13767.58cfa834e4b0c9d6adf6e890",6,1,0,0
"13767.58cfa834e4b0c9d6adf6e952",14,3,0,1
