"","Dothideales","Eremomycetales","Mycosphaerellales","Fungi_Ascomycota_Dothideomycetes_other","Pleosporales","Venturiales","Chaetothyriales","Eurotiales","Onygenales","Helotiales","Orbiliales","Fungi_Ascomycota_other_other","Pneumocystidales","Saccharomycetales","Schizosaccharomycetales","Glomerellales","Hypocreales","Magnaporthales","Microascales","Ophiostomatales","Sordariales","Togniniales","Xylariales","Xylonales","Agaricales","Boletales","Corticiales","Gloeophyllales","Polyporales","Russulales","Entylomatales","Georgefischeriales","Microstromatales","Malasseziales","Sporidiobolales","Pucciniales","Tremellales","Trichosporonales","Ustilaginales","Wallemiales","Fungi_Microsporidia_other_other","Glomerales","Mucorales"
"13722.58cfa82fe4b0c9d6adf6b680",2,0,114018,0,7,1,6,52,18,4,0,0,0,19,0,0,12,6,0,0,8,0,0,0,39,0,0,0,0,0,0,0,0,2540,0,2,2,38836,5,0,0,2,1
"13722.58cfa82fe4b0c9d6adf6b7ca",0,0,8,0,0,0,1,8,5,0,0,0,0,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23172,0,1,2,3,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b8c0",0,0,3,0,3,1,6,15,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20646,0,0,5,2,0,0,0,0,1
"13722.58cfa82fe4b0c9d6adf6b6fc",52,2,1272,0,17,2,19,305,7,2,0,0,0,16,0,2,51,2,0,0,7,0,0,11,1,0,0,0,0,1,23,0,3,4821,0,0,9,214,23,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b8d9",1,0,60,0,2,0,0,31,10,1,0,1,0,5,0,0,1,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,34855,0,1,1,20,0,0,0,3,2
"13722.58cfa830e4b0c9d6adf6bb6a",0,0,1588,0,0,0,0,7,3,0,0,0,0,7,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15094,2,0,2,504,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b6f8",0,0,3,0,1,0,1,20,12,3,0,0,0,7,0,1,3,2,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,8685,0,2,2,0,0,0,0,3,1
"13722.58cfa82fe4b0c9d6adf6b6c4",0,0,6,0,2,0,0,8,2,0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20628,0,0,5,3,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6b092",0,0,603,0,1,0,0,6,7,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12464,0,0,1,190,1,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b62e",0,0,6926,0,0,0,3,18,8,1,0,0,0,12,1,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17963,0,0,3,2179,0,0,0,2,2
"13722.58cfa82fe4b0c9d6adf6b696",0,0,34616,1,3,0,4,78,39,1,0,0,0,18,0,1,12,6,2,0,11,0,0,1,4,0,0,0,0,0,1,0,1,24302,0,0,1,9482,3,0,0,7,2
"13722.58cfa82fe4b0c9d6adf6b701",0,0,2,0,2,1,10,11,11,1,0,0,0,16,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,27907,0,3,0,0,0,0,0,1,1
"13722.58cfa82fe4b0c9d6adf6b8d4",0,0,40,1,5,0,0,15,5,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,36757,0,0,2,14,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b896",0,0,1,0,3,0,2,10,5,1,0,0,0,2,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,14979,0,42,2,2,1,0,0,2,1
"13722.58cfa82fe4b0c9d6adf6b8f2",0,0,2,0,0,0,0,8,6,0,0,0,0,4,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14388,0,1,5,1,0,0,0,1,2
"13722.58cfa82fe4b0c9d6adf6b697",2,1,96488,0,4,1,2,109,12,2,0,0,0,13,0,0,14,2,2,0,6,0,0,1,26,0,0,0,0,1,6,0,0,22399,0,2,5,28869,4,0,0,2,1
"13722.58cfa82fe4b0c9d6adf6b904",0,0,0,0,2,0,0,35,14,2,0,1,0,4,0,1,2,5,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,14454,0,0,3,0,0,0,0,4,0
"13722.58cfa82fe4b0c9d6adf6b9ea",0,0,191,0,9,0,3,25,4,1,1,0,0,5,0,0,7,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,29637,0,0,2,41,0,0,0,3,0
"13722.58cfa82fe4b0c9d6adf6b9dd",46,1,211,0,25,4,45,660,4,7,0,0,1,12,0,0,50,2,0,0,9,0,0,6,4,0,1,0,0,1,65,0,3,11812,0,0,7,228,9,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b9c6",19,1,71034,0,21,0,0,91,19,8,0,0,0,24,0,2,19,9,3,0,10,0,1,0,36,0,0,0,0,0,3,0,0,12798,0,1,0,22816,1,0,0,3,1
"13722.58cfa82ee4b0c9d6adf6aee7",0,0,51,0,3,0,1,24,6,0,0,1,0,1,0,2,4,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,17252,0,0,4,15,0,0,0,2,3
"13722.58cfa82ee4b0c9d6adf6ae6c",0,0,38,0,0,0,4,13,4,0,0,0,0,12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17435,0,0,4,13,0,0,0,1,2
"13722.58cfa82fe4b0c9d6adf6b5dc",0,0,21711,0,1,1,1,18,9,0,0,0,0,8,0,1,2,0,1,0,3,0,0,0,8,0,0,0,0,0,1,1,0,17032,0,0,2,6711,1,0,0,6,0
"13722.58cfa82fe4b0c9d6adf6b69c",0,0,15,0,3,1,3,34,18,3,0,0,0,6,0,0,3,5,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20675,0,2,7,9,3,0,0,3,1
"13722.58cfa82ee4b0c9d6adf6afae",28,2,41634,0,26,1,25,468,13,11,0,1,0,42,0,0,43,4,0,0,7,0,1,3,39,0,1,0,0,0,33,0,0,8370,1,0,10,11732,22,0,0,3,0
"13722.58cfa82fe4b0c9d6adf6b720",1,0,6925,0,2,0,3,37,10,0,0,0,0,9,0,1,3,4,1,0,9,0,0,0,8,0,0,0,0,0,1,1,0,6967,0,0,1,1746,2,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b6b3",0,0,9,0,1,0,0,28,10,0,0,0,0,1,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,26882,0,2,2,4,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6ae60",54,4,22696,0,33,3,38,948,20,1,0,0,0,49,0,4,111,4,3,0,8,1,0,12,68,0,0,1,0,2,103,1,3,8657,0,2,17,6034,44,0,0,2,1
"13722.58cfa82fe4b0c9d6adf6b674",84,0,1137,0,19,3,38,666,11,1,0,0,0,37,0,3,56,3,3,0,14,0,0,16,9,0,0,0,0,0,75,0,11,5203,1,0,14,253,22,0,0,2,1
"13722.58cfa82fe4b0c9d6adf6b92a",0,0,15,0,3,0,2,19,7,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,25998,0,0,2,3,0,0,0,2,4
"13722.58cfa82fe4b0c9d6adf6b9ab",0,0,9,0,1,0,0,18,9,0,1,0,0,13,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18095,0,0,0,6,0,0,0,4,0
"13722.58cfa82fe4b0c9d6adf6b932",0,0,5,0,4,0,0,29,9,0,0,0,0,3,0,0,4,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,23151,0,1,6,1,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b8ee",1,0,1,0,2,0,2,53,22,5,0,0,0,3,0,1,2,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,15610,0,2,5,3,0,0,0,4,2
"13722.58cfa830e4b0c9d6adf6ba86",0,0,6,0,2,0,1,25,5,2,0,0,0,5,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26253,0,1,2,2,0,0,0,1,2
"13722.58cfa830e4b0c9d6adf6ba81",72,1,254,2,12,2,46,577,12,4,0,1,0,10,0,1,93,3,2,0,8,1,0,8,6,0,0,0,1,0,46,0,5,3374,0,2,8,201,15,0,0,3,1
"13722.58cfa82fe4b0c9d6adf6b7fa",1165,38,908,0,306,36,643,9288,33,19,0,0,0,202,0,63,1532,12,15,0,57,0,0,375,96,0,4,0,0,0,1361,0,37,5404,1,1,66,2453,220,0,0,4,2
"13722.58cfa82ee4b0c9d6adf6ae64",0,0,104,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27205,0,0,3,30,0,0,0,0,1
"13722.58cfa82ee4b0c9d6adf6af9e",0,0,1266,0,4,0,3,35,19,2,1,0,0,7,0,0,5,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15237,0,1,1,390,0,0,0,1,2
"13722.58cfa82fe4b0c9d6adf6b687",0,0,74,0,0,0,0,13,8,0,0,0,0,3,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19623,0,1,1,21,0,0,0,0,1
"13722.58cfa82ee4b0c9d6adf6ae54",0,0,32794,0,4,0,2,35,8,2,0,0,0,5,0,4,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6759,0,0,1,8550,0,0,0,3,1
"13722.58cfa82ee4b0c9d6adf6b0a5",1,0,27147,0,2,0,4,24,11,2,0,0,0,9,0,0,8,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,7103,0,0,0,7484,2,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b7b8",2,0,0,0,3,2,1,73,32,1,0,0,0,10,0,4,6,4,6,0,8,0,0,0,0,0,0,0,0,0,1,0,0,15022,2,3,2,8,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b80c",3,0,44590,0,4,0,6,163,22,1,0,0,0,37,2,2,19,7,2,0,14,0,0,3,127,0,0,0,0,0,9,0,0,39271,0,2,5,13032,3,0,1,3,4
"13722.58cfa82fe4b0c9d6adf6b88f",1,0,178696,0,1,1,2,51,20,3,0,0,0,19,0,0,9,5,2,0,8,0,0,0,34,0,0,0,0,0,3,0,1,13740,0,0,2,66058,1,0,0,3,0
"13722.58cfa82fe4b0c9d6adf6b926",0,0,0,0,2,0,0,16,1,3,1,0,0,0,0,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,13422,0,48,1,1,1,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b9b1",0,0,531,0,2,1,0,10,1,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11959,0,0,2,180,0,0,0,1,1
"13722.58cfa82fe4b0c9d6adf6b991",29,0,1456,0,4,1,11,318,5,0,0,0,0,8,0,1,37,1,0,0,2,0,0,8,1,0,0,0,0,0,23,0,0,11184,0,0,4,420,9,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6b00e",2,0,61915,0,4,1,3,73,25,7,1,0,0,58,0,3,17,7,3,0,13,0,1,0,184,0,0,0,0,4,0,1,2,18207,1,3,4,23084,4,0,0,4,2
"13722.58cfa82fe4b0c9d6adf6b5cc",1,0,4,0,5,0,5,42,22,0,2,0,0,9,0,0,5,9,0,0,4,0,0,0,0,0,1,0,0,0,1,0,1,4721,0,3,7,10,1,0,0,2,3
"13722.58cfa82fe4b0c9d6adf6b5fa",0,0,50,0,0,0,0,11,7,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14376,0,0,5,18,2,0,0,2,2
"13722.58cfa82fe4b0c9d6adf6b7b4",0,0,8,0,1,0,0,7,2,0,0,0,0,7,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22332,0,0,1,4,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b72a",0,0,3,0,1,0,0,9,5,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10688,0,1,1,0,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b754",0,0,6251,0,2,0,0,7,4,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9146,0,1,2,2710,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b7f6",0,0,16906,0,5,0,3,8,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8539,0,0,3,6370,0,0,0,0,2
"13722.58cfa82fe4b0c9d6adf6b8bc",0,0,42413,0,3,1,1,9,6,1,0,0,0,2,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4663,0,1,0,15280,2,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b714",0,0,35078,0,4,0,2,13,3,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8830,0,0,5,12595,0,0,0,1,1
"13722.58cfa82ee4b0c9d6adf6b034",0,0,538,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3996,0,0,1,198,0,0,0,0,0
"13722.58cfa830e4b0c9d6adf6bb07",0,0,12706,0,3,0,0,7,0,1,0,0,0,7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10585,0,0,4,4708,0,0,0,2,0
"13722.58cfa82ee4b0c9d6adf6b001",0,0,502,0,1,0,0,6,3,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7550,0,0,1,173,0,0,0,1,0
"13722.58cfa82ee4b0c9d6adf6b020",0,0,76,0,1,0,0,5,7,0,1,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8322,0,0,1,21,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b676",2,0,47176,0,4,0,1,13,3,1,0,0,0,4,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,7109,0,0,4,17072,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b678",0,0,18922,0,2,0,2,15,5,0,0,0,0,2,0,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3869,0,0,3,7159,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b68e",0,1,2013181,0,5,0,1,207,16,0,0,0,0,66,1,0,113,8,2,0,6,0,0,1,147,1,1,0,6,1,1,0,1,507,0,1,2,656512,1,0,0,6,1
"13722.58cfa82fe4b0c9d6adf6b6f6",0,0,178,0,1,0,1,4,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9692,0,1,0,70,0,0,0,0,2
"13722.58cfa82fe4b0c9d6adf6b8cc",1,0,23526,0,1,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9612,0,0,2,10191,0,0,0,0,2
"13722.58cfa82fe4b0c9d6adf6b900",0,0,25630,1,2,0,1,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5849,0,0,6,10031,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b657",0,0,18,0,3,0,1,9,3,0,0,0,0,1,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5274,0,1,2,10,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b664",0,0,724,0,4,0,1,3,3,1,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5348,0,0,1,301,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b730",0,0,909,0,5,0,2,10,7,0,0,0,0,17,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7981,0,0,4,254,0,0,0,1,1
"13722.58cfa82fe4b0c9d6adf6b70e",1,0,11920,0,6,0,2,18,5,0,0,0,0,4,0,0,1,2,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,8140,0,0,3,4233,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b806",2,0,0,0,2,0,2,11,4,1,0,0,0,6,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14236,0,0,0,0,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b6b7",0,0,9,0,1,0,3,12,5,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5816,0,0,3,5,0,0,0,1,1
"13722.58cfa82fe4b0c9d6adf6b808",2,0,0,0,2,0,2,58,21,2,0,0,0,7,0,1,8,6,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15133,1,2,1,4,2,0,0,2,1
"13722.58cfa82fe4b0c9d6adf6b938",0,0,46,0,1,0,2,15,12,1,1,0,0,3,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4924,0,0,3,21,1,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b8c4",0,0,22583,0,0,0,2,5,3,1,0,0,0,2,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,13228,0,0,5,7603,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b994",0,0,164,0,1,0,1,10,6,0,1,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11992,0,0,0,60,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b700",0,0,29,0,0,0,0,13,3,1,0,0,0,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9033,0,0,0,13,1,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b721",0,0,31990,0,3,0,0,9,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12786,0,0,1,11374,0,0,0,1,0
"13722.58cfa82ee4b0c9d6adf6ae6a",0,0,66415,0,14,1,1,52,21,2,1,0,0,11,0,2,13,3,1,1,9,0,0,0,64,0,0,0,0,5,0,0,0,14234,0,5,6,26763,0,0,0,5,0
"13722.58cfa82ee4b0c9d6adf6ae50",6,0,79126,0,5,0,4,72,25,3,0,0,0,58,0,0,11,4,1,0,10,0,0,0,102,1,0,0,0,0,2,0,1,20727,0,0,14,29163,2,0,0,6,1
"13722.58cfa82ee4b0c9d6adf6b02c",0,0,103108,0,2,0,1,72,29,2,0,2,0,25,0,0,19,7,2,0,9,0,0,0,120,0,0,0,0,3,0,0,0,12507,0,0,3,41865,2,0,0,4,3
"13722.58cfa82fe4b0c9d6adf6b631",0,0,197,0,2,0,0,9,5,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16490,0,0,4,59,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b64a",0,0,12762,0,2,0,7,6,7,0,0,0,0,6,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,11205,0,1,4,4367,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b659",0,0,73,0,3,0,1,8,4,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10888,0,0,2,28,0,0,0,0,1
"13722.58cfa82fe4b0c9d6adf6b653",0,0,487,0,4,0,0,13,11,0,0,0,0,6,0,0,3,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0,5,172,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b66c",1,0,341,0,3,0,0,40,14,3,0,0,0,3,0,2,2,2,2,0,6,0,0,2,0,0,0,0,0,1,0,0,0,9632,0,0,1,122,2,0,0,3,0
"13722.58cfa82ee4b0c9d6adf6ae52",1,0,46917,0,4,1,1,52,13,3,0,0,0,16,0,0,9,2,0,0,2,0,0,0,43,0,0,0,0,0,3,1,0,10397,0,1,6,16785,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b6ba",4,0,50044,0,2,0,2,37,1,3,0,0,0,5,1,0,3,1,0,0,2,0,0,1,2,0,0,0,0,0,7,0,0,2244,0,0,1,16262,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b704",0,0,19780,0,0,1,3,6,6,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16037,0,0,5,6512,1,0,0,0,2
"13722.58cfa82fe4b0c9d6adf6b6aa",0,0,382,0,67,0,0,11,8,0,0,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9114,0,1,3,117,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b6de",0,0,177,0,0,0,4,17,9,0,0,1,0,10,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12374,0,0,3,62,0,0,0,0,2
"13722.58cfa82fe4b0c9d6adf6b64b",7,0,619515,0,13,1,9,29,6,1,1,0,0,29,0,1,15,3,0,0,6,1,0,1,64,2,0,0,0,0,3,0,0,4345,0,1,4,302886,1,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b716",0,0,21914,0,1,0,4,6,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21209,0,0,0,6801,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b790",0,0,238,0,3,0,0,16,7,0,0,0,0,2,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26198,0,0,2,76,0,0,0,0,2
"13722.58cfa82fe4b0c9d6adf6b738",0,0,86830,0,6,0,4,22,4,0,0,0,0,14,0,0,6,1,0,1,3,0,0,0,11,0,0,0,0,4,1,0,0,6527,0,0,5,32807,0,0,0,1,2
"13722.58cfa82fe4b0c9d6adf6b7b6",1,0,9660,0,1,0,1,19,4,3,0,0,0,11,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4261,0,0,2,3254,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b7d8",0,0,1230,0,0,0,0,9,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14162,0,0,3,467,0,0,0,2,1
"13722.58cfa82fe4b0c9d6adf6b7c6",2,0,34515,0,1,0,0,10,2,0,0,0,0,4,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10194,0,0,8,11710,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b8fe",2,0,2,1,0,0,2,14,5,0,0,0,0,6,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13749,0,0,2,2,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b88d",0,0,7868,0,0,0,2,9,4,0,0,0,0,7,0,1,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,12405,0,0,3,2643,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b8b3",2,0,34929,0,3,0,0,34,13,1,0,0,0,3,0,1,7,3,0,0,6,0,0,0,2,0,0,0,0,3,1,0,0,3918,0,4,5,11788,1,0,1,3,0
"13722.58cfa82fe4b0c9d6adf6b903",0,0,2516,0,0,0,1,4,4,1,1,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8872,0,0,6,745,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b90e",0,0,21078,0,3,0,3,10,6,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,7778,0,1,3,6746,0,0,0,0,1
"13722.58cfa82fe4b0c9d6adf6b912",0,0,31326,0,4,1,3,6,3,1,0,0,0,5,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,8617,0,1,3,9556,1,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b7c4",2,0,89681,0,4,0,4,106,36,2,0,0,0,91,0,2,12,4,2,0,17,0,0,1,167,0,1,0,11,1,6,0,3,16480,0,6,21,33243,2,0,0,4,0
"13722.58cfa82fe4b0c9d6adf6b5f4",0,0,151,1,4,1,1,10,11,0,0,0,0,4,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24051,0,0,0,48,1,0,0,0,1
"13722.58cfa82ee4b0c9d6adf6ae62",0,0,5,1,1,0,1,5,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2630,0,0,1,3,0,0,0,0,0
