"","Dothideomycetes","Eurotiomycetes","Leotiomycetes","Orbiliomycetes","Fungi_Ascomycota_other","Pneumocystidomycetes","Saccharomycetes","Schizosaccharomycetes","Sordariomycetes","Xylonomycetes","Agaricomycetes","Exobasidiomycetes","Malasseziomycetes","Microbotryomycetes","Pucciniomycetes","Tremellomycetes","Ustilaginomycetes","Wallemiomycetes","Fungi_Microsporidia_other","Glomeromycetes","Mucoromycetes"
"13767.58cfa83ce4b0c9d6adf731b6",7,7,0,0,0,0,3,0,1,0,0,0,19,0,0,0,0,3,0,1,0
"13767.58cfa83ce4b0c9d6adf731f8",78,218,1,0,0,0,121,2,83,0,66,1,464,40,2,7,0,28,0,26,0
"13767.58cfa83ce4b0c9d6adf72fc5",156,205,4,0,0,0,60,0,64,0,8,0,180,0,0,0,3,3,0,22,0
"13767.58cfa830e4b0c9d6adf6bfa1",2724,369,75,18,12,4,173,10,393,0,135,16,318,289,6,20,25,11,8,10,3
"13767.58cfa830e4b0c9d6adf6bfc2",39,36,1,0,0,0,7,0,140,0,0,0,25,0,0,0,0,0,0,4,0
"13767.58cfa832e4b0c9d6adf6d0e4",0,0,0,0,0,0,4,0,2,0,0,0,6,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c941",815,76,0,0,0,0,18,1,30,0,1,0,150,1,0,0,0,3,0,9,0
"13767.58cfa832e4b0c9d6adf6d27b",0,8,0,0,0,0,20,0,7,0,0,0,58,0,0,0,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf731de",221,5,0,0,0,0,6,0,2,0,0,0,124,0,2,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf7309e",1,24,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,4,0
"13767.58cfa83ce4b0c9d6adf73058",12,52,0,0,0,0,281,0,11,0,0,0,6,0,0,0,0,0,0,6,0
"13767.58cfa832e4b0c9d6adf6d40f",83,414,12,1,11,1,52,35,144,3,89,19,85,108,33,80,28,4,0,13,1
"13767.58cfa831e4b0c9d6adf6c364",1230,154,0,0,0,0,34,0,38,0,2,0,119,0,0,1,3,5,0,10,0
"13767.58cfa831e4b0c9d6adf6c4ff",61,50,0,0,0,0,19,0,15,0,2,0,46,0,0,0,3,1,0,6,0
"13767.58cfa831e4b0c9d6adf6c454",89,132,0,0,0,0,27,0,33,0,0,0,62,0,0,0,3,2,0,18,0
"13767.58cfa83ce4b0c9d6adf72e4d",44,51,0,0,0,0,298,0,72,0,4,2,72,5,0,0,1,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c398",26,39,0,0,0,0,28,0,8,0,12,0,75,6,0,1,0,12,0,3,0
"13767.58cfa832e4b0c9d6adf6d5d5",118,125,13,2,3,0,14,2,87,0,14,4,124,5,2,10,1,0,0,3,2
"13767.58cfa832e4b0c9d6adf6cdfe",3,26,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d8e5",16,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c5d6",608,334,1,0,0,0,126,0,101,1,12,5,391,0,1,10,2,11,0,9,0
"13767.58cfa83ce4b0c9d6adf731a4",1230,154,0,0,0,0,34,0,38,0,2,0,119,0,0,1,3,5,0,10,0
"13767.58cfa830e4b0c9d6adf6c0a8",11,51,1,0,0,0,270,0,11,0,0,0,4,0,0,0,0,0,0,3,0
"13767.58cfa832e4b0c9d6adf6d54c",2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c37c",5,132,4,1,2,1,56,0,29,0,9,1,114,206,5,10,1,1,0,23,1
"13767.58cfa832e4b0c9d6adf6d17f",131,314,0,0,0,0,998,0,298,1,24,3,231,32,2,1,3,1,0,9,0
"13767.58cfa832e4b0c9d6adf6d0b1",3,13,0,0,0,0,1,0,6,0,0,0,10,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72dfa",1,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d21e",87,366,1,0,0,0,107,0,126,1,23,5,3644,5,3,15,1,2,0,67,0
"13767.58cfa832e4b0c9d6adf6d0eb",22,145,4,1,0,0,39,0,84,0,8,5,236,6,0,2,0,2,0,8,0
"13767.58cfa831e4b0c9d6adf6c578",18,92,1,0,0,0,328,4,82,0,0,0,35,3,0,2,0,10,0,4,0
"13767.58cfa832e4b0c9d6adf6d28d",4,48,0,0,1,0,103,0,21,0,8,1,30,106,1,8,3,2,0,0,0
"13767.58cfa832e4b0c9d6adf6ce4c",17,887,1,0,0,0,75,0,185,0,0,0,100,0,0,0,0,0,0,35,0
"13767.58cfa830e4b0c9d6adf6bf9b",1,6,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf731ca",28,1604,7,0,3,0,69,3,123,0,7,1,90,5,1,4,2,1,0,1,0
"13767.58cfa83ce4b0c9d6adf72ffc",2,1,0,0,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d512",172,210,11,0,0,0,401,0,90,0,3,1,181,3,3,5,4,1,0,15,0
"13767.58cfa83ce4b0c9d6adf72e5b",608,334,1,0,0,0,126,0,101,1,12,5,391,0,1,10,2,11,0,9,0
"13767.58cfa832e4b0c9d6adf6d64f",4,53,0,0,0,0,28,1,27,1,1,0,51,0,0,1,0,0,0,3,0
"13767.58cfa830e4b0c9d6adf6c301",6,378,2,0,0,0,43,0,99,0,1,0,58,0,0,1,0,0,0,10,0
"13767.58cfa831e4b0c9d6adf6c58a",878,685,145,24,2,15,80,18,317,0,24,0,53,1,0,21,2,0,0,9,0
"13767.58cfa830e4b0c9d6adf6bf81",28,127,0,0,0,0,19,0,28,0,4,2,53,0,0,0,1,0,0,25,0
"13767.58cfa83ce4b0c9d6adf7313c",5,134,6,1,2,0,56,0,32,0,8,2,110,211,5,9,2,1,0,24,2
"13767.58cfa83ce4b0c9d6adf73000",3,8,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf73019",38,140,4,0,0,0,59,0,36,0,2,1,84,0,0,2,0,23,0,13,1
"13767.58cfa83ce4b0c9d6adf73040",22,59,2,1,0,0,369,0,20,0,8,1,168,8,0,9,2,0,0,5,0
"13767.58cfa83ce4b0c9d6adf73210",4,45,0,0,2,0,109,0,19,0,6,0,24,118,1,8,3,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72f4c",157,1264,17,0,1,3,2931,22,828,2,31,3,235,6,9,9,9,76,0,47,2
"13767.58cfa832e4b0c9d6adf6d110",0,51,0,0,0,0,2,0,5,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d3d8",92,779,3,1,0,0,617,5,259,2,13,3,320,3,8,11,2,5,0,23,1
"13767.58cfa832e4b0c9d6adf6d146",4,10,0,0,0,0,6,0,2,0,0,0,19,0,0,0,0,0,0,4,0
"13767.58cfa83ce4b0c9d6adf72fc0",0,129,0,0,0,0,9,0,31,0,0,0,18,0,0,0,0,0,0,3,0
"13767.58cfa83ce4b0c9d6adf730a6",6,136,0,0,0,0,14,0,18,0,0,0,21,0,0,0,0,0,0,6,0
"13767.58cfa83ce4b0c9d6adf72e1a",92,93,0,0,0,0,30,0,22,0,0,0,244,0,0,0,0,2,0,10,0
"13767.58cfa832e4b0c9d6adf6d260",1,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c4df",42,8,0,0,0,0,493,0,27,0,0,0,28,0,0,2,1,0,0,1,1
"13767.58cfa830e4b0c9d6adf6c030",48,55,0,0,0,0,11,0,9,0,2,5,207,1,1,6,4,4,0,4,0
"13767.58cfa83ce4b0c9d6adf72dec",7,16,0,0,0,0,2,0,4,0,0,0,9,0,0,0,0,0,0,3,0
"13767.58cfa831e4b0c9d6adf6c362",38,140,4,0,0,0,59,0,36,0,2,1,84,0,0,2,0,23,0,13,1
"13767.58cfa830e4b0c9d6adf6c30c",12,7,1,0,0,0,5,0,5,0,0,0,13,0,0,0,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d80f",37,156,5,0,1,1,66,1,39,0,61,29,1218,4,2,31,27,3,0,10,1
"13767.58cfa83ce4b0c9d6adf72e78",878,685,145,24,2,15,80,18,317,0,24,0,53,1,0,21,2,0,0,9,0
"13767.58cfa83ce4b0c9d6adf72f5d",281,75,2,0,0,0,28,0,18,0,0,0,94,0,0,1,0,0,0,3,0
"13767.58cfa831e4b0c9d6adf6c3ee",377,449,4,0,0,0,178,6,123,0,18,0,1069,1,1,4,0,17,0,39,0
"13767.58cfa832e4b0c9d6adf6d3be",82,200,0,1,0,0,29,0,276,0,0,0,156,2,1,0,1,1,0,15,0
"13767.58cfa832e4b0c9d6adf6d236",6,13,0,0,0,0,6,0,5,0,6,0,44,0,0,1,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf73025",53,62,2,0,0,0,316,0,72,0,5,0,267,11,0,1,1,1,0,0,0
"13767.58cfa830e4b0c9d6adf6c0b1",2,3,0,0,0,0,47,0,2,0,0,0,15,0,0,1,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf7313e",22,102,0,0,0,0,8,0,30,0,0,0,47,0,0,0,0,4,0,7,0
"13767.58cfa83ce4b0c9d6adf7318e",4,3,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf730e6",45,8,0,0,0,0,498,0,25,0,0,0,23,0,0,1,1,0,0,0,1
"13767.58cfa831e4b0c9d6adf6c344",22,112,0,0,0,0,8,0,28,0,0,0,47,0,0,0,0,4,0,7,0
"13767.58cfa831e4b0c9d6adf6c887",12,9,0,0,0,1,13,0,5,0,0,0,14,0,0,1,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c925",69,16,1,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf730ce",4,10,0,0,0,0,108,0,25,0,0,0,44,0,1,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73004",1,4,0,0,0,0,2,1,2,0,0,0,16,0,0,0,0,2,0,1,0
"13767.58cfa83ce4b0c9d6adf72f58",16,110,2,0,0,0,973,0,21,1,2,0,47,0,0,0,3,0,0,16,0
"13767.58cfa83ce4b0c9d6adf72f26",9,8,0,0,0,0,5,0,3,0,0,0,9,0,0,0,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf73180",87,136,2,1,0,0,368,0,107,0,4,0,98,1,1,1,0,2,0,4,0
"13767.58cfa833e4b0c9d6adf6d8e7",15,16,0,0,0,0,377,0,4,0,0,0,14,0,0,1,0,0,0,4,0
"13767.58cfa831e4b0c9d6adf6cdf1",159,250,8,0,0,3,956,1,244,1,13,1,710,20,0,3,4,1,0,4,0
"13767.58cfa830e4b0c9d6adf6c0ac",31,235,5,0,0,0,2031,0,50,1,2,0,101,0,1,1,4,0,0,35,0
"13767.58cfa830e4b0c9d6adf6c2e8",195,187,0,0,0,0,54,0,44,0,7,0,89,0,0,0,0,12,1,11,0
"13767.58cfa830e4b0c9d6adf6c182",9,7,0,0,0,0,2,0,3,0,0,0,8,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf73078",20,51,0,0,0,0,281,0,52,0,1,0,135,1,1,0,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6c276",24,22,0,0,0,0,176,0,45,0,2,0,76,0,0,1,0,1,0,0,0
"13767.58cfa83ce4b0c9d6adf730b0",206,232,1,0,0,0,69,0,55,0,3,0,241,0,2,0,0,3,0,21,0
"13767.58cfa830e4b0c9d6adf6c0b6",24,32,2,2,1,2,213,0,42,0,4,2,659,1,0,94,1,4,1,1,1
"13767.58cfa832e4b0c9d6adf6d0c6",1,4,0,0,0,0,0,1,3,0,0,0,16,0,0,0,0,2,0,1,0
"13767.58cfa83ce4b0c9d6adf730dc",23,19,0,0,0,0,6,0,4,0,4,0,14,0,0,0,0,0,0,2,0
"13767.58cfa831e4b0c9d6adf6c9c0",23,265,1,0,0,0,864,1,275,0,9,1,290,3,5,3,3,1,0,8,0
"13767.58cfa831e4b0c9d6adf6c93c",335,120,0,0,0,0,24,0,32,0,1,0,83,1,0,1,0,3,0,3,0
"13767.58cfa832e4b0c9d6adf6d2ac",7,3,0,0,0,0,7,0,4,0,0,0,12,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72f3b",1,49,0,0,0,0,76,0,4,0,2,0,33,0,0,0,0,2,0,6,0
"13767.58cfa83ce4b0c9d6adf72e2a",18,142,0,0,0,0,13,0,27,0,0,0,118,0,0,0,0,4,0,17,0
"13767.58cfa83ce4b0c9d6adf7303a",55,66,5,1,0,0,238,0,54,0,0,0,101,0,0,0,0,3,0,1,0
"13767.58cfa83ce4b0c9d6adf72e8a",6,247,0,0,0,0,21,0,64,0,0,0,130,0,1,1,4,0,0,28,0
"13767.58cfa831e4b0c9d6adf6cdf0",5,6,0,0,0,0,1,0,1,0,0,0,17,0,0,0,1,1,0,1,0
"13767.58cfa832e4b0c9d6adf6d3c4",3,6,3,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c4f0",20,51,0,0,0,0,281,0,52,0,1,0,135,1,1,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf73172",24,22,0,0,0,0,176,0,45,0,2,0,76,0,0,1,0,1,0,0,0
"13767.58cfa831e4b0c9d6adf6c9f3",46,53,1,0,0,0,11,0,7,0,0,0,52,0,0,0,0,0,0,5,0
"13767.58cfa831e4b0c9d6adf6c494",87,136,2,1,0,0,368,0,107,0,4,0,98,1,1,1,0,2,0,4,0
"13767.58cfa830e4b0c9d6adf6c0ca",9,242,0,0,0,0,23,0,44,0,0,0,41,0,0,0,0,0,0,34,0
"13767.58cfa83ce4b0c9d6adf72e0c",2,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"13767.58cfa83ce4b0c9d6adf72f1e",24,32,2,2,1,2,213,0,42,0,4,2,659,1,0,94,1,4,1,1,1
"13767.58cfa832e4b0c9d6adf6d3d1",13,3,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf7302a",335,120,0,0,0,0,24,0,32,0,1,0,83,1,0,1,0,3,0,3,0
"13767.58cfa832e4b0c9d6adf6d3dd",67,201,3,0,0,0,35,0,56,0,10,2,105,1,2,1,1,1,0,10,0
"13767.58cfa830e4b0c9d6adf6c303",143,143,10,1,0,0,1499,3,306,0,10,4,209,1,1,12,13,6,0,1,1
"13767.58cfa832e4b0c9d6adf6d850",38,32,0,0,0,0,5,0,12,0,0,0,22,0,0,0,0,0,0,5,0
"13767.58cfa830e4b0c9d6adf6c26b",0,17,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,1,0,4,0
"13767.58cfa831e4b0c9d6adf6cd44",25,18,0,0,0,0,492,0,52,0,0,0,16,0,0,1,2,3,0,2,0
"13767.58cfa830e4b0c9d6adf6c26e",23,373,1,1,0,0,444,0,58,0,6,1,169,2,2,2,3,7,0,26,0
"13767.58cfa83ce4b0c9d6adf731ba",10,289,1,0,0,0,542,0,150,0,2,1,49,3,1,2,0,2,0,7,0
"13767.58cfa831e4b0c9d6adf6c989",51,284,5,1,1,3,35,0,70,0,22,5,49,15,2,39,8,28,0,19,1
"13767.58cfa832e4b0c9d6adf6d46a",2,7,0,0,0,0,3,0,6,0,62,0,11,1,0,0,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6bf4a",16,32,4,1,0,0,145,4,28,0,6,0,14,1,1,3,0,34,0,1,0
"13767.58cfa83ce4b0c9d6adf731fa",72,2265,3,0,0,0,204,3,547,3,9,1,345,1,4,2,2,5,0,273,1
"13767.58cfa830e4b0c9d6adf6c0c0",1,27,0,0,0,0,1,0,7,0,0,0,21,0,0,0,0,0,0,4,0
"13767.58cfa830e4b0c9d6adf6c07a",3,5,1,0,0,0,20,0,4,0,0,0,8,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e22",78,281,4,0,0,0,83,0,79,0,2,2,411,0,2,9,4,14,0,20,0
"13767.58cfa83ce4b0c9d6adf72f37",154,144,0,0,0,0,26,0,50,1,0,0,54,0,0,1,0,6,0,13,0
"13767.58cfa832e4b0c9d6adf6d140",12,5,0,0,0,0,7,0,2,0,0,0,18,0,0,3,0,1,0,0,0
"13767.58cfa83ce4b0c9d6adf72f4a",143,143,10,1,0,0,1499,3,306,0,10,4,209,1,1,12,13,6,0,1,1
"13767.58cfa83ce4b0c9d6adf731b0",184,164,2,1,1,0,2943,1,272,0,4,3,100,1,0,4,10,9,0,10,0
"13767.58cfa83ce4b0c9d6adf7303c",3,139,0,0,0,0,145,0,34,0,0,0,17,1,0,0,0,0,0,13,0
"13767.58cfa832e4b0c9d6adf6d273",0,10,0,0,0,0,52,0,7,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d49e",50,241,1,0,0,0,24,0,67,1,0,0,58,1,1,0,1,0,0,12,0
"13767.58cfa83ce4b0c9d6adf73190",210,42,0,0,0,0,18,0,12,0,4,0,45,0,2,0,0,6,0,1,0
"13767.58cfa832e4b0c9d6adf6d54a",4,11,0,0,0,0,158,0,1,0,0,0,9,0,0,0,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d230",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72ff2",13,14,4,0,0,0,125,0,26,0,0,0,57,0,2,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d3a3",19,84,2,0,0,0,25,0,46,1,5,2,61,4,1,9,7,3,0,2,0
"13767.58cfa831e4b0c9d6adf6c73c",78,281,4,0,0,0,83,0,79,0,2,2,411,0,2,9,4,14,0,20,0
"13767.58cfa830e4b0c9d6adf6c2ae",64,140,1,0,0,0,28,0,58,0,2,0,92,12,0,8,1,5,0,6,1
"13767.58cfa831e4b0c9d6adf6c723",154,144,0,0,0,0,26,0,50,1,0,0,54,0,0,1,0,6,0,13,0
"13767.58cfa83ce4b0c9d6adf72e30",102,57,0,0,0,0,20,0,18,0,5,0,50,0,0,1,0,2,0,5,0
"13767.58cfa831e4b0c9d6adf6c734",41,87,0,0,0,0,45,0,18,0,3,0,47,0,0,0,0,0,0,4,0
"13767.58cfa830e4b0c9d6adf6c0e8",8,140,2,0,0,0,22,0,22,0,0,0,31,0,0,2,0,3,0,15,0
"13767.58cfa831e4b0c9d6adf6c554",204,40,0,0,0,0,18,0,13,0,4,0,39,0,2,0,0,6,0,1,0
"13767.58cfa83ce4b0c9d6adf72e26",0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73176",2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d19f",3,139,0,0,0,0,145,0,34,0,0,0,17,1,0,0,0,0,0,13,0
"13767.58cfa831e4b0c9d6adf6cdc8",10,287,0,0,0,0,32,0,65,1,15,1,122,0,0,3,0,0,0,16,0
"13767.58cfa832e4b0c9d6adf6d670",11,15,0,0,0,0,2,0,5,0,0,0,6,0,0,0,0,0,0,4,0
"13767.58cfa832e4b0c9d6adf6d05c",11,16,6,0,0,0,114,0,25,0,1,0,58,2,2,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e35",41,87,0,0,0,0,45,0,18,0,3,0,47,0,0,0,0,0,0,4,0
"13767.58cfa833e4b0c9d6adf6d9ff",2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d227",22,76,0,0,0,0,34,0,45,0,0,0,58,6,0,1,0,0,0,13,0
"13767.58cfa830e4b0c9d6adf6bfe6",102,57,0,0,0,0,20,0,18,0,5,0,50,0,0,1,0,2,0,5,0
"13767.58cfa832e4b0c9d6adf6d3c6",741,14,0,0,0,0,9,0,24,0,2,0,49,0,0,2,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72f21",4810,1189,132,13,4,23,285,5,1957,0,46,6,411,10,2,94,12,4,0,31,4
"13767.58cfa83ce4b0c9d6adf72fb6",59,146,0,0,0,0,88,0,38,0,0,0,53,1,1,0,0,2,0,5,0
"13767.58cfa831e4b0c9d6adf6c890",6,11,0,1,0,0,44,0,7,0,2,0,23,4,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73198",54,183,7,1,0,0,32,0,73,0,7,0,60,10,0,9,7,3,0,8,1
"13767.58cfa833e4b0c9d6adf6d860",4,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf7307b",8,140,2,0,0,0,22,0,22,0,0,0,31,0,0,2,0,3,0,15,0
"13767.58cfa83ce4b0c9d6adf72eaa",55,142,17,5,2,1,910,3,183,0,10,2,214,1,1,10,7,3,5,3,1
"13767.58cfa831e4b0c9d6adf6cdf6",24,4,0,0,0,0,55,0,16,0,0,0,40,0,1,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c11e",404,100,10,1,0,2,21,0,160,0,1,0,27,1,0,7,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d0b8",145,380,1,0,0,0,201,0,133,1,10,0,1082,20,2,2,2,1,0,14,1
"13767.58cfa832e4b0c9d6adf6d238",9,6,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72ff8",6,57,0,0,0,0,11,0,16,0,0,0,62,1,0,0,0,2,0,7,0
"13767.58cfa833e4b0c9d6adf6d91d",301,314,13,4,1,1,71,5,189,0,13,2,81,2,1,3,4,3,0,12,0
"13767.58cfa83ce4b0c9d6adf731d6",17,67,1,0,0,0,508,0,108,0,0,0,69,6,2,1,0,2,0,3,0
"13767.58cfa83ce4b0c9d6adf72e63",14,188,0,0,0,0,114,0,59,0,1,0,39,0,0,3,0,1,0,8,0
"13767.58cfa831e4b0c9d6adf6c842",59,146,0,0,0,0,88,0,38,0,0,0,53,1,1,0,0,2,0,5,0
"13767.58cfa83ce4b0c9d6adf72e6a",18,13,0,0,0,0,124,0,33,0,1,0,30,0,0,0,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6c09d",57,68,0,0,0,0,400,0,83,0,2,0,73,0,0,7,0,2,0,1,0
"13767.58cfa83ce4b0c9d6adf73206",7,4,0,1,0,0,42,0,7,0,2,0,21,5,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d4f2",1,15,0,0,0,0,11,0,3,0,0,0,23,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf7301b",0,44,0,0,0,0,4,0,9,0,3,0,17,0,0,0,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6c0f2",54,183,7,1,0,0,32,0,73,0,7,0,60,10,0,9,7,3,0,8,1
"13767.58cfa832e4b0c9d6adf6d5d9",2,3,1,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d2ae",15,26,0,0,0,0,3,0,13,0,0,0,29,0,0,0,0,0,0,3,0
"13767.58cfa83ce4b0c9d6adf7316e",51,249,2,1,0,0,77,0,107,0,3,0,61,2,1,1,3,3,0,28,2
"13767.58cfa83ce4b0c9d6adf73208",3,13,0,0,0,0,110,0,30,0,9,5,193,0,0,7,4,0,0,1,0
"13767.58cfa83ce4b0c9d6adf731f2",55,4,0,0,0,0,78,0,10,0,0,0,10,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6bfd9",47,24,0,0,0,0,9,0,4,0,0,0,55,1,0,1,0,0,0,2,1
"13767.58cfa83ce4b0c9d6adf72de4",6,46,0,0,0,0,11,0,16,0,0,0,183,0,0,0,0,2,0,4,0
"13767.58cfa830e4b0c9d6adf6c08e",7,15,2,0,0,0,166,0,30,0,0,0,38,0,0,1,0,0,2,1,0
"13767.58cfa83ce4b0c9d6adf731e6",47,24,0,0,0,0,9,0,4,0,0,0,55,1,0,1,0,0,0,2,1
"13767.58cfa83ce4b0c9d6adf73024",95,59,4,0,0,0,402,0,101,1,6,1,279,2,1,6,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c4c9",40,319,4,1,1,1,1311,2,346,1,57,32,1782,10,3,58,17,1,0,8,0
"13767.58cfa830e4b0c9d6adf6bfb0",6,46,0,0,0,0,11,0,16,0,0,0,183,0,0,0,0,2,0,4,0
"13767.58cfa830e4b0c9d6adf6c0a4",2,4,0,0,0,0,45,0,9,0,0,0,9,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d0dc",101,501,7,2,0,0,95,0,173,1,9,3,511,7,1,1,2,20,0,41,0
"13767.58cfa831e4b0c9d6adf6c33a",18,13,0,0,0,0,124,0,33,0,1,0,30,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d56e",192,334,29,7,0,1,149,7,143,0,24,4,124,20,1,14,7,4,0,14,1
"13767.58cfa832e4b0c9d6adf6d29c",51,249,2,1,0,0,77,0,107,0,3,0,61,2,1,1,3,3,0,28,2
"13767.58cfa831e4b0c9d6adf6c881",35,5,0,0,0,0,1,0,4,0,2,0,10,0,0,2,0,0,0,2,0
"13767.58cfa831e4b0c9d6adf6c9bb",1,2,0,0,0,0,19,0,3,0,1,0,1,2,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6bfa6",130,93,0,0,0,0,25,0,26,0,1,0,51,0,0,0,0,2,0,8,0
"13767.58cfa830e4b0c9d6adf6c2f3",50,27,0,0,0,0,213,0,60,0,0,0,50,0,0,1,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d0a4",370,375,11,0,1,0,140,0,151,0,10,1,475,23,1,8,5,6,0,10,0
"13767.58cfa830e4b0c9d6adf6c06c",14,188,0,0,0,0,114,0,59,0,1,0,39,0,0,3,0,1,0,8,0
"13767.58cfa832e4b0c9d6adf6d854",6,3,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf730b8",6,2,0,0,0,0,18,0,6,0,0,0,2,1,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf731aa",5,41,0,0,0,0,58,0,13,0,3,0,26,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73136",5,1,0,0,0,0,35,0,9,0,0,0,3,0,0,2,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6ca1e",86,359,0,0,0,0,55,0,111,0,1,1,136,1,2,1,5,0,0,25,0
"13767.58cfa83ce4b0c9d6adf7318c",1,0,0,0,0,0,21,0,5,0,10,0,16,0,0,1,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c4f3",448,61,5,0,0,0,407,0,90,0,7,0,50,5,0,1,1,0,0,2,0
"13767.58cfa831e4b0c9d6adf6c5f2",58,15,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,2,0,0,0
"13767.58cfa83ce4b0c9d6adf72f65",4,13,0,0,0,0,85,0,17,0,0,0,16,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d118",188,123,16,5,0,0,26,3,55,0,6,0,103,1,0,29,1,1,0,3,0
"13767.58cfa83ce4b0c9d6adf731c8",37,10,0,0,0,0,3,0,5,0,2,0,11,0,0,2,0,0,0,1,0
