"","Dothideales","Eremomycetales","Mycosphaerellales","Fungi_Ascomycota_Dothideomycetes_other","Pleosporales","Venturiales","Chaetothyriales","Eurotiales","Onygenales","Helotiales","Orbiliales","Fungi_Ascomycota_other_other","Pneumocystidales","Saccharomycetales","Schizosaccharomycetales","Glomerellales","Hypocreales","Magnaporthales","Microascales","Ophiostomatales","Sordariales","Togniniales","Xylariales","Xylonales","Agaricales","Boletales","Corticiales","Gloeophyllales","Polyporales","Russulales","Entylomatales","Georgefischeriales","Microstromatales","Malasseziales","Sporidiobolales","Pucciniales","Tremellales","Trichosporonales","Ustilaginales","Wallemiales","Fungi_Microsporidia_other_other","Glomerales","Mucorales"
"13767.58cfa837e4b0c9d6adf70250",0,0,0,0,1,0,0,27,7,0,0,0,0,6,0,0,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa837e4b0c9d6adf70128",0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf70148",0,0,0,0,0,0,0,12,7,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf704eb",0,0,0,0,0,0,0,9,1,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf7017f",0,0,0,0,0,0,0,16,2,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf7024b",0,0,0,0,0,0,0,9,2,0,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf6ff66",0,0,0,0,1,0,0,17,4,0,0,0,0,5,0,0,1,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa837e4b0c9d6adf6ff18",0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf7013d",0,0,0,0,0,0,0,18,4,0,0,0,0,4,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf6ff2e",0,0,0,0,1,0,0,15,2,0,0,0,0,3,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf703a8",0,0,0,0,0,0,0,10,4,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf70336",0,0,0,0,0,0,0,15,5,0,0,0,0,3,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf703c2",0,0,0,0,0,0,0,23,7,0,0,0,0,4,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf70084",0,0,0,0,1,0,0,69,18,0,0,0,0,18,0,0,9,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
"13767.58cfa837e4b0c9d6adf6fe82",0,0,0,0,0,0,0,17,3,0,0,0,0,3,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf70396",0,0,0,0,0,0,0,24,5,0,0,0,0,7,0,0,5,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
"13767.58cfa837e4b0c9d6adf701aa",0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf7010d",0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf703ae",0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf72832",0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
