"","Helotiaceae","Herpotrichiellaceae","Rhizopodaceae","Tricholomataceae","Malasseziaceae","Leptosphaeriaceae","Pucciniaceae","Stereaceae","Tremellaceae","Verrucariaceae","Sporidiobolaceae","Pneumocystidaceae","Dissoconiaceae","Debaryomycetaceae","Cyphellophoraceae","Ustilaginaceae","Glomerellaceae","Phaffomycetaceae","Aspergillaceae","Saccharomycetaceae","Trichosporonaceae","Pleosporaceae","Sporormiaceae","Trichocomaceae","Microascaceae","Mycosphaerellaceae","Didymosphaeriaceae","Hyaloscyphaceae","Dermateaceae","Psathyrellaceae","Pichiaceae","Schizophyllaceae","Ophiocordycipitaceae","Dipodascaceae","Sclerotiniaceae","Plectosphaerellaceae","Didymellaceae","Hypocreaceae","Phaeosphaeriaceae","Thermoascaceae","Clavicipitaceae","Teratosphaeriaceae","Botryosphaeriaceae","Sporocadaceae","Nectriaceae","Phanerochaetaceae","Cordycipitaceae","Trichomonascaceae","Sordariaceae","Polyporaceae","Gloeophyllaceae","Agaricaceae","diversity"
"F0221",0,0,0,0,0.0929530550640158,0,0,0,0,0,0.182158842510669,0,0,0,0,0,0,0,0,0.309670032268138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415218070157177,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0222",0,0,0,0,0,0,0,0,0,0,0.419857217674137,0,0,0,0,0,0,0,0.144381046886629,0,0,0.435761735439235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0228",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0230",0,0,0,0,0.213852174555121,0,0,0,0,0,0.534386768072067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251761057372813,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0235",0,0,0,0,0.0486406552155614,0,0,0,0,0,0.41898532590149,0,0,0,0,0,0,0,0,0,0,0.532374018882948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0236",0,0,0,0,0.434212422539271,0,0,0,0,0,0.565787577460729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0238",0,0,0,0,0.426394281359991,0,0,0,0,0,0,0,0.40179251787075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171813200769259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0240",0,0,0,0,0.357389502762431,0,0,0,0,0,0.642610497237569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0243",0,0,0,0,0.265031919061557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734968080938443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0248",0,0,0,0,0.313240597630088,0,0,0,0,0,0.344461617722823,0,0,0,0,0,0,0,0.0735832045337455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268714580113344,0,0,0,0,0,0,0,0,0,0,4
"F0249",0,0,0,0,0.83318212060727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16681787939273,0,0,0,0,0,0,0,0,0,0,2
"F0258",0,0,0,0,0.833312631971184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166687368028816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0259",0,0,0,0,0.52486839716827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47513160283173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0489",0,0,0,0,0.288861247090924,0,0,0,0,0,0.346802022309606,0,0,0,0,0,0,0,0.164245780167456,0,0,0,0,0,0,0,0,0,0,0,0,0.200090950432015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0494",0,0,0,0,0.684034449629426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315965550370574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0496",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0497",0,0,0,0,0.0700876018608518,0,0,0,0,0,0.129636082430111,0,0,0,0,0,0,0,0.700570359638344,0,0,0,0,0,0,0,0.0997059560706928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0500",0,0,0,0,0.280502204030227,0,0,0,0,0,0.0667899874055416,0,0,0.237562972292191,0,0,0,0,0.41514483627204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239756897022671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760243102977329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0506",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0507",0,0,0,0,0.497576700254728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236401343522463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266021956222808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987406432106893,0,0,0,0,0,0,0,0,0,0,0,0,0.0125935678931071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0478",0,0,0,0,0.636848657300373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363151342699627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0514",0,0,0,0,0.623936380726229,0,0,0,0,0,0.0327124765014346,0,0,0.0268625704956961,0,0,0,0,0.12955130107846,0,0,0,0,0,0,0,0,0.186937271198179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"F0515",0,0,0,0,0.109929609105886,0,0,0,0,0,0.336405843669585,0,0,0,0,0,0,0,0.553664547224529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0516",0,0,0,0,0.703899177941976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105268208425295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190832613632729,0,0,0,0,0,0,0,0,0,0,3
"F0517",0,0,0,0,0.736096494778596,0,0,0,0,0,0.0959685906257589,0,0,0,0,0,0,0,0.167934914595645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0522",0,0,0,0,0.0338097686375321,0,0,0,0,0,0,0,0,0.932771208226221,0,0,0,0,0.0334190231362468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327841869790965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967215813020903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0525",0,0,0,0,0.281051013686599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417221693625119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301727292688282,0,0,0,0,0,0,0,0,0,0,3
"F0483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359373359005776,0,0.640626640994224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0580",0,0,0,0,0.163755579840338,0,0,0,0,0,0,0,0,0.545073996554854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291170423604808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0581",0,0,0,0,0,0,0,0,0,0,0.911963048498845,0,0,0,0,0,0,0,0.0469745958429561,0,0,0,0,0,0,0,0,0,0,0,0.0410623556581986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923928963749542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760710362504577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0830",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0833",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0839",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0841",0,0,0,0,0.0491572693100521,0,0,0,0,0,0.950842730689948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0850",0,0,0,0,0,0,0,0,0,0,0.962481857764877,0,0,0,0,0,0,0,0.0375181422351234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0851",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0854",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0858",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0574",0,0,0,0,0.013892893653831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508270203675064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935280085978663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0575",0,0,0,0,0,0,0,0,0,0,0.0137077135899576,0,0,0,0,0,0,0,0.986292286410042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0576",0,0,0,0,0.131272254079021,0,0,0,0,0,0,0,0,0.699618195078005,0,0,0,0,0.169109550842974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0634",0,0,0,0.114046849120593,0.0869153718747535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177932013565739,0,0,0,0,0,0.621105765438915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0637",0,0,0,0,0.653986065725384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145200073987299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200813860287317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0638",0,0,0,0.504368341504774,0.441147196520072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544844619751539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0642",0,0,0,0,0.334084980324535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179289914665959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486625105009506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0643",0,0,0,0,0,0,0,0,0,0,0.43692788568877,0,0,0,0,0,0,0,0.358562179057825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204509935253405,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0644",0,0,0,0,0.134882258127924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685615442072571,0,0,0.123009788890199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564925109093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0645",0.123164346826714,0,0,0,0.0827480526114162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259353850083003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534733750478866,0,0,0,0,0,0,4
"F0646",0,0,0,0,0.289275014979029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257679249051328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453045735969642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795008616572888,0.260075161430974,0,0,0,0,0,0,0,0,0,0.606606731308266,0,0,0,0.0538172456034715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0648",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0650",0,0,0,0,0.153979238754325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507170032191981,0.0211227599029076,0,0,0,0,0,0.317727969150786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0651",0,0.831686451356191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168313548643809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0653",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0656",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0658",0,0,0,0,0.47710364859658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52289635140342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0660",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0661",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0662",0,0,0,0,0.325398143972658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183965063014739,0,0,0.300382123276292,0,0,0,0,0.0683787055277336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121875964208578,0,0,5
"F0665",0,0,0,0,0.0422975158018521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957702484198148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0666",0,0,0,0,0.437088607594937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0868",0,0,0,0,0.615825375170532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384174624829468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0870",0,0,0,0.0505510251385465,0.259772004130055,0,0,0,0,0,0.05421750215985,0,0,0,0,0,0,0,0.516530754156394,0,0.0691573424363108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049771371978844,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"F0871",0,0,0,0,0.56832078532507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259057443533963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107358262967431,0,0,0,0,0,0,0,0,0.0652635081735369,0,0,0,0,0,0,4
"F0872",0.0595095916996342,0,0,0,0.556187952526685,0,0,0,0,0,0,0,0.100638202582668,0,0,0,0,0,0.283664253191013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0874",0,0,0,0,0.0937121743008218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706090335732943,0,0,0,0,0,0,0,0,0,0,0.147257437726954,0,0,0,0,0,0.0529400522392814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0875",0,0.0544573909967972,0,0,0.323453127149117,0,0,0,0,0,0.0783015345921836,0,0,0.0836067828581534,0,0,0,0,0.345243943174896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508517870827029,0,0,0,0,0,0,0,0,0.0640854341461498,0,0,0,0,0,0,0,7
"F0876",0,0,0,0,0.0570853225332036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815462587958459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347082381157092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927438513926285,0,0,4
"F0877",0,0,0,0,0.288930673243633,0,0,0,0,0,0,0,0,0.275475568362189,0,0,0,0,0.255671412175527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179922346218652,0,0,4
"F0860",0,0,0,0,0.345246690734055,0,0,0,0,0,0.125126353790614,0,0,0,0.058531889290012,0,0,0,0.24820697954272,0.0606016847172082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162286401925391,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"F0878",0,0,0,0,0.111171477079796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461346915676287,0.345897000565931,0,0.122444821731749,0,0,0,0,0,0,0,0,0,0,0,0.0351556310130164,0,0.0476513865308432,0,0,0.217770232031692,0,0,0,0,0,0,0.0422410865874363,0,0,0,0,0,0.0315336728919072,9
"F0879",0,0,0,0,0,0,0.158067915690867,0,0,0,0.0688758782201405,0,0.0661826697892272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575386416861827,0,0,0,0.131487119437939,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"F0880",0,0,0,0.0716109692461419,0.256245142666815,0,0,0,0,0,0.0866363198993376,0,0,0,0,0,0,0,0.420265719255394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165241848932312,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"F0881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0883",0,0,0,0,0.851589495507947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148410504492053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0884",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0885",0,0,0,0,0.191123818995525,0,0,0,0,0,0,0,0,0.318125310790651,0,0,0,0,0.170512182993536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217255096966683,0,0,0,0,0,0.102983590253605,0,0,0,0,0,0,0,5
"F0886",0,0,0,0,0.138350344288714,0,0,0,0,0,0.053376959515554,0,0,0.136152756751477,0,0,0,0,0.672119939444255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0887",0,0,0,0,0.604755758926825,0,0,0,0,0,0,0,0,0.395244241073175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0862",0,0,0,0,0.0890969875620102,0,0,0,0,0,0,0,0,0.0218563520023007,0,0,0,0,0,0.0124829247249982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854905097418937,0,0,0,0,0,0,0,0,0,0,0.0216586382917535,0,0,0,0,0,0,0,5
"F0863",0,0,0,0,0.0153918575789564,0,0,0,0,0,0.0101233440795793,0,0,0,0,0,0,0,0.0147356708795755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951651403193442,0,0.00809772426844693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"F0865",0,0,0,0,0.644760464896532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063521685722385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291717849381083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0866",0,0,0,0,0.306960511630379,0,0,0,0,0,0.0262724325473453,0,0,0.0846457739118111,0,0.0418445621556504,0,0,0.416372880755399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123903838999415,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"F0867",0,0,0,0,0.111215261064525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888784738935475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
