"","Chaetothyriales","Malasseziales","Pucciniales","Helotiales","Verrucariales","Corticiales","Hymenochaetales","Sporidiobolales","Onygenales","Pneumocystidales","Dothideales","Ustilaginales","Xylariales","Eurotiales","Trichosporonales","Mucorales","Microascales","Saccharomycetales","Glomerellales","Georgefischeriales","Pleosporales","Entylomatales","Pezizales","Botryosphaeriales","Sordariales","Hypocreales","Tremellales","Polyporales","Gloeophyllales","Russulales","Agaricales","diversity"
"F0238",0,0.470548192047411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339847034797581,0,0,0,0,0,0,0,0,0,0,0.189604773155007,3
"F0240",0,0.357389502762431,0,0,0,0,0,0.642610497237569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0243",0,0.265031919061557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734968080938443,0,0,0,0,0,0,0,0,0,0,2
"F0248",0,0.336362253295161,0,0,0,0,0,0.369887833146619,0,0,0,0,0,0.0790147020178969,0,0,0,0.214735211540323,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0249",0,0.704928099892534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295071900107466,0,0,0,0,0,0,0,0,0,2
"F0258",0,0.363296691395462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726701684085125,0,0,0,0,0,0.564033140196025,0,0,0,0,3
"F0259",0,0.52486839716827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47513160283173,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0264",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"F0269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"F0273",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608836177000971,0,0,0.292731308087113,0,0,0,0,0,0,0,0,0,0.0984325149119157,3
"F0489",0,0.27903821804181,0,0,0,0,0,0.335008656554433,0,0,0,0,0,0.15866043050208,0,0,0,0,0,0,0,0.0340060466678726,0,0,0,0,0,0,0,0,0.193286648233804,5
"F0494",0,0.684034449629426,0,0,0,0,0,0,0,0,0,0,0,0.315965550370574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0496",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0497",0,0.111030593460538,0,0,0,0,0,0.123928352277708,0,0,0,0,0,0.669725038716653,0,0,0,0,0,0,0.0953160155451012,0,0,0,0,0,0,0,0,0,0,4
"F0500",0,0.117330391979323,0,0,0,0,0,0.0279373755000576,0,0,0,0,0,0.17364963864149,0,0,0,0.0993694746719787,0,0,0,0,0,0,0,0,0,0,0,0.581713119207151,0,5
