"","Chaetothyriales","Malasseziales","Pucciniales","Helotiales","Verrucariales","Corticiales","Hymenochaetales","Sporidiobolales","Onygenales","Pneumocystidales","Dothideales","Ustilaginales","Xylariales","Eurotiales","Trichosporonales","Mucorales","Microascales","Saccharomycetales","Glomerellales","Georgefischeriales","Pleosporales","Entylomatales","Pezizales","Botryosphaeriales","Sordariales","Hypocreales","Tremellales","Polyporales","Gloeophyllales","Russulales","Agaricales","diversity"
"F0658",0,16097,0,0,0,0,0,0,0,0,0,0,0,17642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0660",0,15875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0661",0,8063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,0,0,0,0,0,2
"F0662",0,13710,0,0,0,0,0,0,0,0,0,0,0,7751,0,0,0,0,0,0,15537,0,0,0,0,0,0,5135,0,0,0,4
"F0665",0,11510,0,0,0,0,0,0,0,0,0,0,141230,0,0,0,0,0,0,0,260610,0,0,0,0,0,0,0,0,0,0,3
"F0666",0,17265,0,0,0,0,0,0,0,0,0,0,0,22235,0,0,0,0,0,0,0,0,0,0,0,40260,65410,0,0,0,0,4
"F0868",0,4514,0,0,0,0,0,0,0,0,0,0,0,2816,0,0,0,0,0,0,0,5437,0,0,0,4580,0,0,0,0,0,4
"F0870",0,61640,0,0,0,0,0,12865,0,0,0,0,11735,122565,16410,0,0,0,0,0,11810,10360,0,0,0,21745,0,0,0,0,11995,9
"F0871",0,68315,0,0,0,0,0,0,0,0,0,0,0,31140,0,0,0,0,0,0,12905,0,0,0,0,9190,11635,7845,0,21950,0,7
"F0872",0,149025,0,15945,0,0,0,0,0,0,46960,0,0,76005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0874",0,20140,0,0,0,0,0,0,0,0,0,0,0,110835,0,0,0,0,8310,0,0,0,0,0,0,36200,0,23585,0,0,23115,6
"F0875",5543,32923,0,0,0,0,0,7970,0,0,0,0,0,35141,0,0,0,8510,5176,0,0,0,0,0,0,6523,8575,0,0,0,0,8
"F0876",0,25230,0,0,0,0,0,0,0,0,0,0,0,360410,0,0,0,15340,0,0,0,0,0,0,0,0,0,40990,0,20890,0,5
"F0877",0,11832,0,0,0,0,0,0,0,0,0,0,0,10470,0,0,0,11281,0,0,0,0,0,0,0,0,0,7368,0,0,0,4
"F0860",12160,71725,0,0,0,0,0,25995,0,0,0,0,0,51565,0,0,0,12590,0,0,33715,0,0,0,0,0,0,0,0,0,0,6
"F0878",0,24555,0,0,0,0,0,0,0,0,0,0,0,10190,0,0,0,84165,10525,0,75145,0,0,0,0,0,0,9330,0,22430,6965,8
"F0879",0,0,13499,49138,0,0,9641,5882,0,0,0,0,0,0,0,0,0,0,0,0,11229,0,0,0,0,0,0,0,0,1937,5164,7
"F0880",0,34620,0,0,0,0,0,11705,0,0,0,0,0,56780,0,0,0,0,0,0,22325,0,0,0,0,9660,0,0,0,0,9675,6
"F0881",0,0,0,0,0,0,0,0,0,0,0,5348,0,0,0,0,0,8999,0,0,0,13837,0,0,0,0,0,0,0,0,0,3
"F0883",0,29574,0,0,0,0,0,0,0,0,0,0,0,5154,0,0,0,6975,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0884",0,6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0885",0,7687,0,0,0,0,0,0,0,0,0,0,0,6858,0,0,0,17479,0,0,8738,0,0,0,0,4142,16717,7319,0,13633,0,8
"F0886",0,28330,0,0,0,0,0,10930,0,0,0,0,0,137630,0,0,0,27880,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F0887",0,15463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10106,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0861",0,0,0,0,0,0,0,0,0,0,0,0,0,666690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0862",0,49570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494740,0,0,0,0,0,0,0,259075,15660,0,0,0,0,4
"F0863",0,16185,0,0,0,0,0,10645,0,0,0,0,0,15495,0,0,0,1000690,8515,0,0,0,0,0,0,0,0,0,0,0,0,5
"F0865",0,136470,0,0,0,0,0,0,0,0,0,0,0,13445,0,0,0,61745,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0866",0,86635,0,0,0,0,0,7415,0,0,0,11810,0,117515,0,0,0,23890,0,0,34970,0,0,0,0,0,0,0,0,54160,0,7
"F0867",0,4390,0,0,0,0,0,0,0,0,0,0,0,35083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1219",0,0,0,0,0,0,0,1109730,0,0,0,0,0,0,0,0,0,0,0,0,56240,0,0,0,0,0,0,0,0,0,0,2
"F1076",0,138920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12810,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1079",0,33178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1081",0,0,0,0,0,0,0,0,0,0,0,0,0,235580,0,0,0,669900,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1082",0,22447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1551",0,0,0,0,0,0,0,0,0,0,0,0,0,462920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1552",0,0,0,0,0,0,0,0,0,0,0,0,0,93420,0,0,0,0,0,0,33430,0,0,0,0,0,0,0,0,0,0,2
"F1553",0,0,0,0,0,0,0,0,0,0,0,0,0,9799,0,0,0,9906,0,0,9879,0,0,0,0,0,0,0,0,9250,0,4
"F1554",0,6865,0,0,0,0,0,8205,0,0,8425,0,0,0,0,0,0,15140,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F1555",0,16220,0,0,0,0,0,0,0,0,0,0,0,8525,0,0,0,12195,0,0,0,0,0,0,0,0,0,0,0,23575,0,4
"F1556",0,0,0,0,0,0,0,0,0,0,6202,0,0,0,8799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1557",0,105600,0,0,0,0,0,34980,0,0,0,0,0,0,0,0,0,0,0,0,0,13240,0,0,0,0,16610,0,0,0,22670,5
"F1558",0,0,0,0,0,0,0,0,0,0,0,0,0,66900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1560",0,0,0,0,0,0,0,0,0,0,0,0,0,10180,9926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1561",0,2173,0,0,0,0,0,9265,0,0,0,0,0,15602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1563",0,51746,0,0,0,0,0,0,0,0,0,0,0,29742,0,0,0,0,0,0,46698,0,0,0,0,10920,0,0,0,11301,0,5
"F1564",0,20365,0,0,0,0,0,9970,0,0,0,0,0,0,0,8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1565",0,21655,0,0,0,0,0,9925,0,0,0,0,0,0,0,0,0,10020,0,0,75565,0,0,0,0,8370,0,0,0,0,0,5
"F1566",0,0,0,0,0,0,0,11211,0,0,0,0,0,4380,0,0,0,11322,0,0,10756,0,0,0,0,0,0,0,0,0,0,4
"F1573",0,16335,62060,19960,0,0,0,24400,0,0,0,0,0,39325,0,0,0,89680,0,0,0,0,0,0,0,31510,0,0,0,0,0,7
"F1574",0,13250,0,0,0,0,0,11630,0,0,0,0,0,106290,0,0,0,0,0,0,0,0,0,0,0,33160,0,0,0,0,0,4
"F1575",0,0,0,22325,0,0,0,24520,0,0,0,0,0,0,0,0,0,0,0,0,24605,0,0,0,0,0,0,9540,0,0,0,4
"F1576",0,0,0,0,0,0,0,0,0,0,0,0,0,8753,0,0,5634,9871,0,0,5294,0,0,0,0,0,0,0,0,0,0,4
"F1578",0,21700,0,0,0,0,0,0,0,0,0,0,0,9448,6175,0,0,5122,0,0,0,0,0,0,0,0,0,0,0,5851,0,5
"F1579",0,26985,0,0,0,10335,0,0,0,0,0,0,0,21940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9150,4
"F1580",0,112200,0,0,0,0,0,11190,0,0,0,0,0,14255,0,0,0,0,6635,0,12700,0,0,0,0,7395,0,12370,0,0,0,7
"F1581",0,118855,0,0,0,0,0,0,0,0,0,0,0,82260,0,0,0,29115,0,0,14205,0,0,0,0,0,0,0,0,0,0,4
"F1582",0,1603,0,0,0,0,0,0,0,0,0,0,0,17890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1583",0,14226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15797,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1585",0,54740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1586",0,8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5496,0,0,9045,0,0,0,0,5766,0,0,0,0,6578,5
"F1587",0,68590,0,0,0,0,0,0,0,0,0,0,0,10125,0,0,0,0,0,0,13645,0,0,0,0,0,0,0,0,0,0,3
"F1588",0,16193,0,0,0,0,0,0,0,0,0,0,0,26583,0,0,0,0,19866,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1589",0,15087,0,0,0,0,0,0,0,0,0,0,0,31799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1605",0,7118,0,0,0,0,0,0,0,0,0,0,0,6992,0,0,0,0,0,0,27762,0,0,0,0,6624,0,0,0,0,0,4
"F1606",0,6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16290,0,0,0,0,0,0,0,0,8713,0,0,0,0,2
"F1608",0,7842,7658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7469,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1609",0,51385,0,0,0,0,0,10695,0,0,8675,0,0,17090,0,0,0,15485,0,0,8265,0,0,0,0,0,0,0,0,0,0,6
"F1610",0,15887,0,0,0,0,0,0,0,0,0,0,0,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1612",0,17559,0,0,0,0,0,0,0,0,0,0,0,11685,0,0,0,70036,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1613",0,58700,0,0,0,0,0,9070,0,0,0,0,0,11905,0,0,0,0,0,0,0,0,0,0,0,0,0,21430,0,0,0,4
"F1615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194140,0,0,0,0,0,0,1
"F1616",0,0,0,0,0,0,0,9170,0,0,11210,0,0,19980,0,0,0,10460,0,0,33175,0,0,0,0,0,16025,7555,0,0,0,7
"F1617",0,22185,0,0,0,0,0,0,0,0,0,0,0,38695,0,0,0,21055,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1618",0,39820,0,0,0,0,0,22230,0,0,0,0,0,20020,0,0,0,0,0,0,13150,0,0,0,0,0,0,0,0,0,28530,5
"F1619",0,0,0,0,0,0,0,0,0,0,0,0,0,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1620",0,21414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1622",0,3376,0,0,0,0,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1623",0,98180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1624",0,30187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24385,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1625",0,0,0,0,0,0,0,0,0,0,0,0,0,250480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1626",0,24489,0,9796,0,0,0,0,0,0,0,0,0,0,0,0,0,2516,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1371",0,0,0,0,0,0,0,0,0,0,0,0,0,12024,0,0,0,39568,0,0,0,0,0,0,0,10296,0,0,0,0,0,3
"F1380",0,0,0,0,0,0,0,0,0,0,0,0,0,4619,0,0,0,202587,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1383",0,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110817,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1384",0,40750,0,0,0,0,0,0,0,0,0,0,0,83710,0,0,0,245115,16280,0,7020,0,0,0,0,21330,0,0,0,8150,0,7
"F1387",0,59375,0,0,0,0,0,0,0,0,0,0,0,27640,0,0,0,28130,0,0,20365,0,0,0,0,0,0,0,0,0,0,4
"F1393",0,4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1394",0,8922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7842,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1397",0,0,0,0,0,0,0,0,0,0,7824,0,0,3048,0,0,0,0,0,0,12812,0,0,0,0,0,0,0,0,0,0,3
"F1413",0,0,0,6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1414",0,10347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474870,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1292",0,0,0,0,0,0,0,0,0,0,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1293",0,0,0,0,0,0,0,226560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14740,0,2
"F1306",0,0,0,0,0,0,0,0,0,0,0,0,0,11553,0,0,0,10716,0,0,0,0,0,0,0,0,0,0,0,0,9607,3
"F1307",0,0,0,0,0,14211,0,0,0,0,0,0,0,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1312",0,53240,0,0,0,0,0,14660,0,0,0,0,0,6720,0,0,0,21315,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F1313",0,50916,0,0,0,0,0,0,0,0,0,0,0,26984,0,0,0,6063,0,0,7910,0,0,0,0,0,0,0,0,0,0,4
"F1314",0,4314,0,0,0,0,0,0,0,0,0,0,0,7919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1316",0,0,0,0,0,0,0,0,0,0,0,0,0,3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1318",0,4378,0,0,0,0,2434,0,0,0,0,0,0,2023,0,0,0,7627,0,0,180840,0,0,0,0,0,0,0,0,0,0,5
"F1319",0,0,0,0,0,0,0,0,0,0,0,0,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1321",0,3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1322",0,16523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4229,0,0,5372,0,2
"F1336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20469,0,0,0,0,0,0,0,0,14583,0,0,0,0,2
"F1726",0,0,0,0,0,0,0,0,0,0,0,0,0,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1727",0,4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15697,0,0,0,0,0,0,0,0,11420,0,0,0,0,3
"F1730",0,0,0,0,0,0,0,0,0,0,0,5145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1734",0,0,0,0,0,0,0,0,0,0,0,4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7722,0,0,0,2
"F1735",0,0,0,0,0,0,0,0,0,0,0,0,0,4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1848",0,32199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22924,0,0,0,0,0,28665,0,0,0,0,3
"F1858",0,15631,0,0,0,0,0,0,0,0,0,0,0,33610,0,0,0,649053,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1861",0,4593,0,0,0,0,0,0,0,0,0,0,0,13738,0,0,0,9520,0,0,0,0,0,0,0,50639,0,0,0,0,0,4
"F1863",0,46191,0,0,0,0,0,0,0,0,2867,0,0,48601,0,0,0,10137,0,0,0,0,0,0,0,6109,0,0,0,1139,0,6
"F1868",0,4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1871",0,0,0,0,0,0,0,0,0,0,0,0,0,5619,0,0,0,0,0,11968,0,0,0,0,0,4474,0,0,0,0,0,3
"F1872",0,9280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1873",0,7931,0,0,0,0,0,0,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,0,0,2782,0,0,0,0,0,3
"F1874",0,18514,0,0,0,0,0,0,0,0,0,0,0,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
