"","Saccotheciaceae","Eremomycetaceae","Mycosphaerellaceae","Teratosphaeriaceae","Fungi_Ascomycota_Dothideomycetes_other_other","Didymellaceae","Leptosphaeriaceae","Phaeosphaeriaceae","Pleosporaceae","Sympoventuriaceae","Cyphellophoraceae","Herpotrichiellaceae","Aspergillaceae","Thermoascaceae","Trichocomaceae","Ajellomycetaceae","Arthrodermataceae","Onygenaceae","Fungi_Ascomycota_Eurotiomycetes_Onygenales_other","Helotiaceae","Fungi_Ascomycota_Leotiomycetes_Helotiales_other","Sclerotiniaceae","Orbiliaceae","Fungi_Ascomycota_other_other_other","Pneumocystidaceae","Ascoideaceae","Debaryomycetaceae","Dipodascaceae","Metschnikowiaceae","Fungi_Ascomycota_Saccharomycetes_Saccharomycetales_other","Phaffomycetaceae","Pichiaceae","Saccharomycetaceae","Trichomonascaceae","Schizosaccharomycetaceae","Glomerellaceae","Plectosphaerellaceae","Clavicipitaceae","Cordycipitaceae","Hypocreaceae","Nectriaceae","Ophiocordycipitaceae","Pyriculariaceae","Microascaceae","Ophiostomataceae","Chaetomiaceae","Sordariaceae","Togniniaceae","Sporocadaceae","Xylonaceae","Agaricaceae","Psathyrellaceae","Schizophyllaceae","Coniophoraceae","Serpulaceae","Punctulariaceae","Gloeophyllaceae","Polyporaceae","Bondarzewiaceae","Stereaceae","Fungi_Basidiomycota_Exobasidiomycetes_Entylomatales_other","Tilletiariaceae","Fungi_Basidiomycota_Exobasidiomycetes_Microstromatales_other","Malasseziaceae","Sporidiobolaceae","Pucciniaceae","Cryptococcaceae","Cuniculitremaceae","Tremellaceae","Trichosporonaceae","Ustilaginaceae","Wallemiaceae","Nosematidae","Fungi_Microsporidia_other_other_other","Unikaryonidae","Glomeraceae","Phycomycetaceae","Rhizopodaceae"
"13722.58cfa82fe4b0c9d6adf6b680",2,0,114018,0,0,0,7,0,0,1,0,6,48,4,0,8,4,0,6,0,2,2,0,0,0,0,2,0,1,1,2,0,13,0,0,0,0,1,0,7,4,0,6,0,0,3,5,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,2540,0,2,1,0,1,38836,5,0,0,0,0,2,1,0
"13722.58cfa82fe4b0c9d6adf6b7ca",0,0,8,0,0,0,0,0,0,0,0,1,8,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23172,0,1,2,0,0,3,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b8c0",0,0,3,0,0,0,1,0,2,1,0,6,14,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20646,0,0,5,0,0,2,0,0,0,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b6fc",52,2,1272,0,0,1,1,0,15,2,0,19,305,0,0,4,0,0,3,0,1,1,0,0,0,0,0,3,6,0,0,0,7,0,0,0,2,0,0,51,0,0,2,0,0,4,3,0,0,11,1,0,0,0,0,0,0,0,0,1,23,0,3,4821,0,0,5,2,2,214,23,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b8d9",1,0,60,0,0,0,2,0,0,0,0,0,31,0,0,5,0,0,5,1,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34855,0,1,1,0,0,20,0,0,0,0,0,3,2,0
"13722.58cfa830e4b0c9d6adf6bb6a",0,0,1588,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15094,2,0,1,0,1,504,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b6f8",0,0,3,0,0,0,0,0,1,0,0,1,20,0,0,4,1,0,7,0,0,3,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,2,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8685,0,2,1,0,1,0,0,0,0,0,0,3,0,1
"13722.58cfa82fe4b0c9d6adf6b6c4",0,0,6,0,0,0,2,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20628,0,0,3,0,2,3,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6b092",0,0,603,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12464,0,0,1,0,0,190,1,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b62e",0,0,6926,0,0,0,0,0,0,0,0,3,18,0,0,4,0,0,4,0,0,1,0,0,0,2,7,0,3,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17963,0,0,3,0,0,2179,0,0,0,0,0,2,2,0
"13722.58cfa82fe4b0c9d6adf6b696",0,0,34616,0,1,0,1,0,2,0,0,4,77,1,0,14,9,0,16,0,0,1,0,0,0,0,2,1,5,0,0,0,10,0,0,0,1,0,0,6,6,0,6,2,0,2,9,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,24302,0,0,1,0,0,9482,3,0,0,0,0,7,2,0
"13722.58cfa82fe4b0c9d6adf6b701",0,0,2,0,0,0,0,0,2,1,0,10,11,0,0,6,0,0,5,0,1,0,0,0,0,1,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27907,0,3,0,0,0,0,0,0,0,0,0,1,1,0
"13722.58cfa82fe4b0c9d6adf6b8d4",0,0,40,0,1,0,3,0,2,0,0,0,15,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36757,0,0,2,0,0,14,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b896",0,0,1,0,0,2,0,0,1,0,0,2,10,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14979,0,42,2,0,0,2,1,0,0,0,0,2,1,0
"13722.58cfa82fe4b0c9d6adf6b8f2",0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,4,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14388,0,1,2,0,3,1,0,0,0,0,0,1,2,0
"13722.58cfa82fe4b0c9d6adf6b697",2,1,96488,0,0,0,2,0,2,1,0,2,109,0,0,5,0,0,7,2,0,0,0,0,0,4,2,0,1,0,0,0,6,0,0,0,0,0,0,7,7,0,2,2,0,3,3,0,0,1,26,0,0,0,0,0,0,0,0,1,6,0,0,22399,0,2,2,1,2,28869,4,0,0,0,0,2,1,0
"13722.58cfa82fe4b0c9d6adf6b904",0,0,0,0,0,0,1,0,1,0,0,0,35,0,0,4,3,0,7,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,2,0,0,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14454,0,0,3,0,0,0,0,0,0,0,0,4,0,0
"13722.58cfa82fe4b0c9d6adf6b9ea",0,0,191,0,0,0,3,0,6,0,0,3,25,0,0,2,0,0,2,0,0,1,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,7,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,29637,0,0,2,0,0,41,0,0,0,0,0,3,0,0
"13722.58cfa82fe4b0c9d6adf6b9dd",46,1,211,0,0,1,0,0,24,4,0,45,660,0,0,3,0,0,1,0,4,3,0,0,1,0,5,0,6,0,0,0,1,0,0,0,0,1,0,46,3,0,2,0,0,6,3,0,0,6,4,0,0,0,0,1,0,0,0,1,65,0,3,11812,0,0,4,2,1,228,9,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b9c6",19,1,71034,0,0,1,2,1,17,0,0,0,87,0,4,10,2,0,7,0,2,6,0,0,0,2,12,0,2,0,0,0,8,0,0,2,0,1,0,10,8,0,9,3,0,4,6,0,1,0,36,0,0,0,0,0,0,0,0,0,3,0,0,12798,0,1,0,0,0,22816,1,0,0,0,0,3,1,0
"13722.58cfa82ee4b0c9d6adf6aee7",0,0,51,0,0,0,3,0,0,0,0,1,23,1,0,4,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17252,0,0,2,0,2,15,0,0,0,0,0,2,3,0
"13722.58cfa82ee4b0c9d6adf6ae6c",0,0,38,0,0,0,0,0,0,0,0,4,13,0,0,2,0,0,2,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17435,0,0,2,0,2,13,0,0,0,0,0,1,2,0
"13722.58cfa82fe4b0c9d6adf6b5dc",0,0,21711,0,0,0,0,0,1,1,0,1,18,0,0,4,0,0,5,0,0,0,0,0,0,0,2,0,1,0,1,0,4,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,17032,0,0,1,0,1,6711,1,0,0,0,0,6,0,0
"13722.58cfa82fe4b0c9d6adf6b69c",0,0,15,0,0,0,0,0,3,1,0,3,33,0,1,9,1,0,8,0,2,1,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,5,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20675,0,2,5,0,2,9,3,0,0,0,0,3,1,0
"13722.58cfa82ee4b0c9d6adf6afae",28,2,41634,0,0,0,1,0,25,1,0,25,468,0,0,7,1,0,5,0,0,11,0,1,0,0,12,0,1,0,2,2,25,0,0,0,0,0,0,35,8,0,4,0,0,4,3,0,1,3,39,0,0,0,0,1,0,0,0,0,33,0,0,8370,1,0,3,6,1,11732,22,0,0,0,0,3,0,0
"13722.58cfa82fe4b0c9d6adf6b720",1,0,6925,0,0,0,2,0,0,0,0,3,37,0,0,7,1,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,4,0,0,1,0,0,0,3,0,0,4,1,0,4,5,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,6967,0,0,1,0,0,1746,2,0,0,0,0,2,0,0
"13722.58cfa82fe4b0c9d6adf6b6b3",0,0,9,0,0,0,0,0,1,0,0,0,28,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26882,0,2,2,0,0,4,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6ae60",54,4,22696,0,0,0,2,1,30,3,0,38,947,0,1,6,4,0,10,0,0,1,0,0,0,0,11,2,4,0,2,0,30,0,0,3,1,2,1,100,8,0,4,3,0,5,3,1,0,12,68,0,0,0,0,0,1,0,2,0,103,1,3,8657,0,2,9,7,1,6034,44,0,0,0,0,2,1,0
"13722.58cfa82fe4b0c9d6adf6b674",84,0,1137,0,0,0,2,0,17,3,0,38,665,1,0,8,0,0,3,0,1,0,0,0,0,4,4,0,25,0,2,1,1,0,0,1,2,0,0,54,2,0,3,3,0,11,3,0,0,16,9,0,0,0,0,0,0,0,0,0,75,0,11,5203,1,0,6,4,4,253,22,0,0,0,0,2,1,0
"13722.58cfa82fe4b0c9d6adf6b92a",0,0,15,0,0,0,1,0,2,0,0,2,18,0,1,5,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,25998,0,0,2,0,0,3,0,0,0,0,0,2,4,0
"13722.58cfa82fe4b0c9d6adf6b9ab",0,0,9,0,0,0,0,0,1,0,0,0,18,0,0,5,1,0,3,0,0,0,1,0,0,2,2,2,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18095,0,0,0,0,0,6,0,0,0,0,0,4,0,0
"13722.58cfa82fe4b0c9d6adf6b932",0,0,5,0,0,0,1,0,3,0,0,0,27,1,1,2,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,0,4,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23151,0,1,5,0,1,1,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b8ee",1,0,1,0,0,0,0,1,1,0,0,2,52,1,0,9,2,1,10,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15610,0,2,5,0,0,3,0,0,0,0,0,4,2,0
"13722.58cfa830e4b0c9d6adf6ba86",0,0,6,0,0,0,0,0,2,0,0,1,25,0,0,4,0,0,1,1,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26253,0,1,2,0,0,2,0,0,0,0,0,1,2,0
"13722.58cfa830e4b0c9d6adf6ba81",72,1,254,0,2,0,0,0,12,2,0,46,577,0,0,4,0,0,8,0,3,1,0,1,0,0,1,0,6,0,0,0,3,0,0,0,1,1,0,92,0,0,3,2,0,5,3,1,0,8,6,0,0,0,0,0,0,1,0,0,46,0,5,3374,0,2,5,3,0,201,15,0,0,0,0,3,1,0
"13722.58cfa82fe4b0c9d6adf6b7fa",1165,38,908,0,0,10,2,0,294,36,0,643,9286,1,1,19,3,0,11,0,19,0,0,0,0,1,10,0,169,1,0,0,21,0,0,10,53,3,0,1514,15,0,12,15,0,51,6,0,0,375,96,0,0,0,0,4,0,0,0,0,1361,0,37,5404,1,1,36,22,8,2453,220,0,0,0,0,4,2,0
"13722.58cfa82ee4b0c9d6adf6ae64",0,0,104,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27205,0,0,2,0,1,30,0,0,0,0,0,0,1,0
"13722.58cfa82ee4b0c9d6adf6af9e",0,0,1266,0,0,0,1,0,3,0,0,3,34,1,0,6,3,0,10,0,0,2,1,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,5,0,0,2,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15237,0,1,0,0,1,390,0,0,0,0,0,1,2,0
"13722.58cfa82fe4b0c9d6adf6b687",0,0,74,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19623,0,1,1,0,0,21,0,0,0,0,0,0,1,0
"13722.58cfa82ee4b0c9d6adf6ae54",0,0,32794,0,0,0,1,2,1,0,0,2,26,0,9,0,3,0,5,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6759,0,0,0,0,1,8550,0,0,0,0,0,3,1,0
"13722.58cfa82ee4b0c9d6adf6b0a5",1,0,27147,0,0,0,1,0,1,0,0,4,24,0,0,6,1,0,4,0,0,2,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,4,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7103,0,0,0,0,0,7484,2,0,0,0,0,2,0,0
"13722.58cfa82fe4b0c9d6adf6b7b8",2,0,0,0,0,0,1,0,2,2,1,0,73,0,0,11,2,0,19,0,0,1,0,0,0,0,7,0,3,0,0,0,0,0,0,4,0,1,0,5,0,0,4,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15022,2,3,1,0,1,8,0,0,0,0,0,2,0,0
"13722.58cfa82fe4b0c9d6adf6b80c",3,0,44590,0,0,0,1,1,2,0,0,6,161,1,1,9,3,0,10,0,0,1,0,0,0,2,2,0,4,0,1,0,28,0,2,1,1,0,0,14,5,0,7,2,0,6,8,0,0,3,127,0,0,0,0,0,0,0,0,0,9,0,0,39271,0,2,2,0,3,13032,3,0,0,1,0,3,4,0
"13722.58cfa82fe4b0c9d6adf6b88f",1,0,178696,0,0,0,0,0,1,1,1,1,50,0,1,12,3,0,5,0,0,3,0,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,6,3,0,5,2,0,2,6,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,1,13740,0,0,2,0,0,66058,1,0,0,0,0,3,0,0
"13722.58cfa82fe4b0c9d6adf6b926",0,0,0,0,0,0,1,0,1,0,0,0,15,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13422,0,48,1,0,0,1,1,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b9b1",0,0,531,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11959,0,0,2,0,0,180,0,0,0,0,0,1,1,0
"13722.58cfa82fe4b0c9d6adf6b991",29,0,1456,0,0,0,1,0,3,1,0,11,318,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,1,0,0,37,0,0,1,0,0,2,0,0,0,8,1,0,0,0,0,0,0,0,0,0,23,0,0,11184,0,0,4,0,0,420,9,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6b00e",2,0,61915,0,0,1,1,0,2,1,0,3,72,1,0,12,1,0,12,6,1,0,1,0,0,0,4,1,2,2,0,0,49,0,0,2,1,1,1,8,7,0,7,3,0,5,8,0,1,0,184,0,0,0,0,0,0,0,4,0,0,1,2,18207,1,3,0,0,4,23084,4,0,0,0,0,4,2,0
"13722.58cfa82fe4b0c9d6adf6b5cc",1,0,4,0,0,1,1,0,3,0,0,5,40,1,1,11,3,0,8,0,0,0,2,0,0,0,3,1,4,0,0,0,0,1,0,0,0,0,0,5,0,0,9,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4721,0,3,6,0,1,10,1,0,0,0,0,2,2,1
"13722.58cfa82fe4b0c9d6adf6b5fa",0,0,50,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14376,0,0,3,0,2,18,2,0,0,0,0,2,2,0
"13722.58cfa82fe4b0c9d6adf6b7b4",0,0,8,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22332,0,0,1,0,0,4,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b72a",0,0,3,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10688,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b754",0,0,6251,0,0,0,1,0,1,0,0,0,7,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9146,0,1,1,0,1,2710,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b7f6",0,0,16906,0,0,1,4,0,0,0,0,3,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8539,0,0,3,0,0,6370,0,0,0,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b8bc",0,0,42413,0,0,0,2,0,1,1,0,1,9,0,0,2,0,0,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4663,0,1,0,0,0,15280,2,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b714",0,0,35078,0,0,0,3,0,1,0,0,2,13,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8830,0,0,4,0,1,12595,0,0,0,0,0,1,1,0
