"","Ascomycota","Basidiomycota","Microsporidia","Mucoromycota"
"13767.58cfa83ce4b0c9d6adf72e71",648,173,0,1
"13767.58cfa832e4b0c9d6adf6d08a",2049,257,0,59
"13767.58cfa832e4b0c9d6adf6d570",191,69,0,13
"13767.58cfa83ce4b0c9d6adf72e46",72,157,0,2
"13767.58cfa83ce4b0c9d6adf72e80",902,172,0,6
"13767.58cfa83ce4b0c9d6adf72f61",1453,137,0,5
"13767.58cfa83ce4b0c9d6adf72f32",540,209,0,0
"13767.58cfa831e4b0c9d6adf6c86d",1475,153,0,2
"13767.58cfa831e4b0c9d6adf6c4f5",188,73,0,0
"13767.58cfa831e4b0c9d6adf6c508",35,12,0,0
"13767.58cfa832e4b0c9d6adf6d698",1359,123,0,7
"13767.58cfa83ce4b0c9d6adf72f67",161,9,0,4
"13767.58cfa832e4b0c9d6adf6d172",295,66,0,7
"13767.58cfa83ce4b0c9d6adf73158",152,25,0,0
"13767.58cfa832e4b0c9d6adf6d67e",2552,278,0,22
"13767.58cfa83ce4b0c9d6adf7304c",4014,500,0,12
"13767.58cfa831e4b0c9d6adf6cdc2",194,103,0,0
"13767.58cfa830e4b0c9d6adf6c26a",209,364,0,5
"13767.58cfa832e4b0c9d6adf6d4f0",5,11,0,0
"13767.58cfa830e4b0c9d6adf6c0a6",197,31,0,2
"13767.58cfa831e4b0c9d6adf6c9fd",182,75,0,7
"13767.58cfa832e4b0c9d6adf6d3e1",214,652,0,2
"13767.58cfa83ce4b0c9d6adf72e5f",58,19,0,1
"13767.58cfa831e4b0c9d6adf6c4f8",659,443,0,62
"13767.58cfa83ce4b0c9d6adf72e31",1475,153,0,2
"13767.58cfa830e4b0c9d6adf6bfbf",288,262,0,7
"13767.58cfa831e4b0c9d6adf6c32a",902,172,0,6
"13767.58cfa833e4b0c9d6adf6d9ea",10,0,0,0
"13767.58cfa83ce4b0c9d6adf731a6",188,73,0,0
"13767.58cfa832e4b0c9d6adf6d4ce",19,16,0,1
"13767.58cfa831e4b0c9d6adf6c70e",2698,212,0,38
"13767.58cfa83ce4b0c9d6adf72e48",456,38,0,2
"13767.58cfa83ce4b0c9d6adf72e6c",37,15,0,0
"13767.58cfa830e4b0c9d6adf6c2f6",2317,628,0,6
"13767.58cfa830e4b0c9d6adf6c076",168,18,0,0
"13767.58cfa831e4b0c9d6adf6cdec",437,238,0,0
"13767.58cfa830e4b0c9d6adf6c2ff",72,59,0,0
"13767.58cfa830e4b0c9d6adf6c2f1",926,244,0,1
"13767.58cfa83ce4b0c9d6adf7319a",193,81,0,0
"13767.58cfa832e4b0c9d6adf6d0f4",309,38,0,2
"13767.58cfa83ce4b0c9d6adf72f51",1576,239,0,19
"13767.58cfa830e4b0c9d6adf6c094",74,32,0,0
"13767.58cfa832e4b0c9d6adf6d0a6",3,4,0,0
"13767.58cfa830e4b0c9d6adf6bfae",7,3,0,1
"13767.58cfa83ce4b0c9d6adf731ec",288,262,0,7
"13767.58cfa830e4b0c9d6adf6c116",2420,299,0,109
"13767.58cfa833e4b0c9d6adf6d85a",13,3,0,0
"13767.58cfa83ce4b0c9d6adf731d8",235,85,0,18
"13767.58cfa830e4b0c9d6adf6c095",8,6,0,0
"13767.58cfa832e4b0c9d6adf6d106",456,38,0,2
"13767.58cfa831e4b0c9d6adf6cdee",16,11,0,0
"13767.58cfa830e4b0c9d6adf6c06e",478,39,0,15
"13767.58cfa83ce4b0c9d6adf7301c",437,238,0,0
"13767.58cfa83ce4b0c9d6adf72f4e",288,84,0,0
"13767.58cfa82fe4b0c9d6adf6b887",1201,208,1,55
"13767.58cfa832e4b0c9d6adf6d3c8",288,2430,0,11
"13767.58cfa833e4b0c9d6adf6d91f",11,2,0,0
"13767.58cfa83ce4b0c9d6adf72e2c",926,244,0,1
"13767.58cfa831e4b0c9d6adf6c984",32,8,0,0
"13767.58cfa832e4b0c9d6adf6d0c0",925,120,0,5
"13767.58cfa83ce4b0c9d6adf72fa4",71,60,0,0
"13767.58cfa83ce4b0c9d6adf72df6",0,1,0,0
"13767.58cfa83ce4b0c9d6adf72e3f",5,8,0,0
"13767.58cfa83ce4b0c9d6adf72e05",138,74,0,8
"13767.58cfa82fe4b0c9d6adf6b5f6",1815,264,0,55
"13767.58cfa832e4b0c9d6adf6d68c",107,58,0,6
"13767.58cfa830e4b0c9d6adf6c08a",64,38,0,0
"13767.58cfa831e4b0c9d6adf6c8d4",7,2,0,1
"13767.58cfa83ce4b0c9d6adf72fb8",257,494,0,1
"13767.58cfa83ce4b0c9d6adf7305d",219,34,0,9
"13767.58cfa831e4b0c9d6adf6c9b3",1,4,0,0
"13767.58cfa83ce4b0c9d6adf72f1b",28,3,0,0
"13767.58cfa83ce4b0c9d6adf72e21",1334,13243,0,15
"13767.58cfa831e4b0c9d6adf6c48c",21,0,0,0
"13767.58cfa83ce4b0c9d6adf72f2f",6,1,0,0
"13767.58cfa83ce4b0c9d6adf730a4",13,7,0,0
"13767.58cfa830e4b0c9d6adf6bf76",61,70,0,3
"13767.58cfa830e4b0c9d6adf6c068",128,82,0,7
"13767.58cfa832e4b0c9d6adf6d1aa",315,109,0,2
"13767.58cfa83ce4b0c9d6adf73148",30,8,0,0
"13767.58cfa83ce4b0c9d6adf72e58",29,7,0,0
"13767.58cfa830e4b0c9d6adf6be15",5847,61,0,3
"13767.58cfa830e4b0c9d6adf6c100",208,240,0,9
"13767.58cfa83ce4b0c9d6adf731c6",26,2,0,0
"13767.58cfa83ce4b0c9d6adf72e12",481,33,0,10
"13767.58cfa83ce4b0c9d6adf73053",749,314,1,4
"13767.58cfa832e4b0c9d6adf6d4ee",302,231,0,12
"13767.58cfa832e4b0c9d6adf6d3e6",1958,123,0,12
"13767.58cfa832e4b0c9d6adf6d074",33,45,0,0
"13767.58cfa830e4b0c9d6adf6c09c",245,486,0,0
"13767.58cfa832e4b0c9d6adf6d09c",221,2272,0,2
"13767.58cfa83ce4b0c9d6adf730a9",95,99,0,2
"13767.58cfa830e4b0c9d6adf6c098",478,58,0,3
"13767.58cfa830e4b0c9d6adf6c0ec",2889,211,0,10
"13767.58cfa832e4b0c9d6adf6d564",22,10,0,1
"13767.58cfa83ce4b0c9d6adf72e74",19,0,0,0
"13767.58cfa833e4b0c9d6adf6dbac",65,8,0,1
"13767.58cfa831e4b0c9d6adf6ca45",52,13,0,0
"13767.58cfa833e4b0c9d6adf6d997",408,85,0,18
"13767.58cfa83ce4b0c9d6adf72e38",133,82,0,8
"13767.58cfa832e4b0c9d6adf6d108",431,34,0,76
"13767.58cfa831e4b0c9d6adf6cd78",674,143,0,13
"13767.58cfa832e4b0c9d6adf6d5e5",4,14,0,1
"13767.58cfa83ce4b0c9d6adf72d9c",5775,61,0,4
"13767.58cfa83ce4b0c9d6adf73034",208,240,0,9
"13767.58cfa831e4b0c9d6adf6c892",27,4,0,0
"13767.58cfa833e4b0c9d6adf6d9b7",243,108,0,18
"13767.58cfa832e4b0c9d6adf6d5b6",163,40,0,4
"13767.58cfa832e4b0c9d6adf6d23e",14,0,0,0
"13767.58cfa832e4b0c9d6adf6d5e1",123,74,0,2
"13767.58cfa832e4b0c9d6adf6d566",148,44,0,5
"13767.58cfa831e4b0c9d6adf6cde8",335,210,0,2
"13767.58cfa83ce4b0c9d6adf72e24",133,8,0,0
"13767.58cfa83ce4b0c9d6adf7308e",2889,211,0,10
"13767.58cfa83ce4b0c9d6adf7303e",449,79,0,6
"13767.58cfa830e4b0c9d6adf6c082",25,11,0,1
"13767.58cfa831e4b0c9d6adf6c4b9",1446,127,0,2
"13767.58cfa832e4b0c9d6adf6d639",5,0,0,0
"13767.58cfa83ce4b0c9d6adf730b2",508,121,0,0
"13767.58cfa83ce4b0c9d6adf730ae",674,143,0,13
"13767.58cfa830e4b0c9d6adf6c088",958,171,0,0
"13767.58cfa83ce4b0c9d6adf72ead",1422,207,0,6
"13767.58cfa83ce4b0c9d6adf72f23",431,34,0,76
"13767.58cfa83ce4b0c9d6adf7302c",23,30,0,2
"13767.58cfa832e4b0c9d6adf6d4c0",122,53,1,3
"13767.58cfa832e4b0c9d6adf6d67c",8,19,0,0
"13767.58cfa832e4b0c9d6adf6d2cc",42,41,0,1
"13767.58cfa832e4b0c9d6adf6d098",28,5,0,1
"13767.58cfa83ce4b0c9d6adf7304a",514,56,0,1
"13767.58cfa832e4b0c9d6adf6d61e",553,64,0,28
"13767.58cfa83ce4b0c9d6adf72e82",32,10,0,0
"13767.58cfa83ce4b0c9d6adf72f96",15,0,0,0
"13767.58cfa832e4b0c9d6adf6d6a3",10,13,0,1
"13767.58cfa832e4b0c9d6adf6d214",19,10,0,0
"13767.58cfa830e4b0c9d6adf6c0d4",1636,162,0,15
"13767.58cfa832e4b0c9d6adf6d224",449,79,0,6
"13767.58cfa83ce4b0c9d6adf72f9b",195,19,0,0
"13767.58cfa83ce4b0c9d6adf72f39",26,20,0,2
"13767.58cfa832e4b0c9d6adf6d5dc",25,18,0,1
"13767.58cfa830e4b0c9d6adf6c10f",727,509,6,69
"13767.58cfa830e4b0c9d6adf6c0ea",150,14,0,1
"13767.58cfa832e4b0c9d6adf6d06a",125,14,0,0
"13767.58cfa83ce4b0c9d6adf7302e",27,5,0,1
"13767.58cfa83ce4b0c9d6adf72fba",30,101,0,0
"13767.58cfa83ce4b0c9d6adf73170",808,475,0,20
"13767.58cfa831e4b0c9d6adf6cd35",5,3,0,0
"13767.58cfa833e4b0c9d6adf6d93f",1,0,0,0
"13767.58cfa832e4b0c9d6adf6d10c",21,33,0,2
"13767.58cfa832e4b0c9d6adf6d13e",514,56,0,1
"13767.58cfa83ce4b0c9d6adf73122",1636,162,0,15
"13767.58cfa83ce4b0c9d6adf72ecc",4835,108,0,9
"13767.58cfa83ce4b0c9d6adf72e88",958,171,0,0
"13767.58cfa832e4b0c9d6adf6d0fb",148,194,0,7
"13767.58cfa83ce4b0c9d6adf72fa6",727,509,6,69
"13767.58cfa83ce4b0c9d6adf730ea",954,504,1,9
"13767.58cfa832e4b0c9d6adf6d4b2",453,97,0,15
"13767.58cfa83ce4b0c9d6adf72f3d",503,333,0,31
"13767.58cfa833e4b0c9d6adf6d90b",108,22,0,2
"13767.58cfa831e4b0c9d6adf6c378",39,6,0,0
"13767.58cfa83ce4b0c9d6adf730d7",82,60,0,2
"13767.58cfa831e4b0c9d6adf6c4e3",725,1659,0,14
"13767.58cfa83ce4b0c9d6adf72f29",12,4,0,1
"13767.58cfa831e4b0c9d6adf6c728",58,41,0,3
"13767.58cfa83ce4b0c9d6adf730be",3,4,0,1
"13767.58cfa830e4b0c9d6adf6c0c2",1859,47,0,1
"13767.58cfa830e4b0c9d6adf6c0f0",76,25,0,0
"13767.58cfa830e4b0c9d6adf6c0cc",589,19,0,1
"13767.58cfa831e4b0c9d6adf6c584",1306,563,0,2
"13767.58cfa83ce4b0c9d6adf731f6",58,41,0,3
"13767.58cfa832e4b0c9d6adf6d458",53,14,0,1
"13767.58cfa831e4b0c9d6adf6c334",37,26,0,2
"13767.58cfa830e4b0c9d6adf6c114",468,175,0,24
"13767.58cfa830e4b0c9d6adf6c0fc",18,9,0,1
"13767.58cfa831e4b0c9d6adf6c4b0",523,238,0,29
"13767.58cfa831e4b0c9d6adf6c9e5",1,4,0,1
"13767.58cfa830e4b0c9d6adf6c0d5",881,156,0,24
"13767.58cfa831e4b0c9d6adf6cd40",55,38,0,1
"13767.58cfa83ce4b0c9d6adf72ece",40445,965,0,29
"13767.58cfa83ce4b0c9d6adf73076",523,238,0,29
"13767.58cfa83ce4b0c9d6adf72f2b",0,2,0,0
"13767.58cfa832e4b0c9d6adf6d606",17,5,0,2
"13767.58cfa833e4b0c9d6adf6dbe6",210,16,0,10
"13767.58cfa830e4b0c9d6adf6c0be",51,3,0,0
"13767.58cfa83ce4b0c9d6adf72e37",126,64,0,0
"13767.58cfa83ce4b0c9d6adf73062",16,8,0,1
"13767.58cfa83ce4b0c9d6adf7315a",51,10,0,2
"13767.58cfa830e4b0c9d6adf6bf12",24,4,0,0
"13767.58cfa832e4b0c9d6adf6d424",67,120,0,0
"13767.58cfa831e4b0c9d6adf6c9f7",57,8,0,0
"13767.58cfa83ce4b0c9d6adf73132",61,7,0,0
"13767.58cfa833e4b0c9d6adf6da46",35,16,0,0
"13767.58cfa831e4b0c9d6adf6c581",1530,591,0,32
"13767.58cfa83ce4b0c9d6adf72e54",93,779,0,4
"13767.58cfa83ce4b0c9d6adf72e53",1666,1367,0,52
"13767.58cfa83ce4b0c9d6adf731ac",23,9,0,1
"13767.58cfa832e4b0c9d6adf6d680",344,55,0,48
"13767.58cfa830e4b0c9d6adf6c0e4",8,10,0,0
"13767.58cfa831e4b0c9d6adf6c9f5",3,0,0,0
"13767.58cfa832e4b0c9d6adf6d0e8",4,5,0,0
"13767.58cfa83ce4b0c9d6adf72ff0",90,18,0,0
"13767.58cfa83ce4b0c9d6adf72e0e",38,10,0,0
"13767.58cfa832e4b0c9d6adf6d696",40,11,0,2
"13767.58cfa83ce4b0c9d6adf73200",1063,144,0,4
"13767.58cfa832e4b0c9d6adf6d202",91,109,0,2
"13767.58cfa832e4b0c9d6adf6d21c",342,45,0,46
"13767.58cfa830e4b0c9d6adf6c0d8",239,34,0,16
"13767.58cfa832e4b0c9d6adf6d3f2",22,10,0,0
"13767.58cfa830e4b0c9d6adf6bf4c",18,2,0,0
"13767.58cfa832e4b0c9d6adf6d682",298,108,0,16
"13767.58cfa832e4b0c9d6adf6d0f8",93,779,0,4
"13767.58cfa83ce4b0c9d6adf731f4",93,20,0,6
"13767.58cfa83ce4b0c9d6adf72ecf",8,8,0,0
"13767.58cfa831e4b0c9d6adf6cc55",397,107,0,8
"13767.58cfa83ce4b0c9d6adf72f53",84,12,0,0
"13767.58cfa832e4b0c9d6adf6d1f6",80,25,0,0
"13767.58cfa833e4b0c9d6adf6d9de",5,4,0,0
"13767.58cfa83ce4b0c9d6adf73009",5,5,0,0
"13767.58cfa833e4b0c9d6adf6d862",445,457,0,11
"13767.58cfa83ce4b0c9d6adf72dea",391,66,0,0
"13767.58cfa83ce4b0c9d6adf7307e",2036,232,0,132
"13767.58cfa832e4b0c9d6adf6d13c",51,286,0,2
"13767.58cfa83ce4b0c9d6adf73088",342,45,0,46
"13767.58cfa831e4b0c9d6adf6c322",1844,376,0,3
"13767.58cfa83ce4b0c9d6adf73086",12,2,0,1
"13767.58cfa83ce4b0c9d6adf73068",280,90,0,9
"13767.58cfa833e4b0c9d6adf6d92f",541,199,0,11
"13767.58cfa83ce4b0c9d6adf730c3",0,2,0,0
"13767.58cfa83ce4b0c9d6adf72e61",651,3253,1,16
"13767.58cfa832e4b0c9d6adf6d68e",219,6,0,0
"13767.58cfa830e4b0c9d6adf6c0d2",1218,364,0,11
"13767.58cfa830e4b0c9d6adf6c0de",12,0,0,1
"13767.58cfa83ce4b0c9d6adf72fe4",43,33,0,7
"13767.58cfa83ce4b0c9d6adf73020",50,10,0,0
"13767.58cfa830e4b0c9d6adf6c0e0",280,90,0,9
"13767.58cfa830e4b0c9d6adf6bf4e",63,22,0,0
"13767.58cfa83ce4b0c9d6adf72ffe",1482,110,0,203
"13767.58cfa83ce4b0c9d6adf72e5d",1218,364,0,11
"13767.58cfa83ce4b0c9d6adf73018",92,4,0,2
"13767.58cfa832e4b0c9d6adf6d294",173,143,0,23
"13767.58cfa830e4b0c9d6adf6c078",49,8,0,0
"13767.58cfa830e4b0c9d6adf6c0ee",38,2,0,3
"13767.58cfa83ce4b0c9d6adf72dda",57,23,0,0
"13767.58cfa83ce4b0c9d6adf73008",387,179,1,23
"13767.58cfa831e4b0c9d6adf6c4eb",2143,366,0,37
"13767.58cfa832e4b0c9d6adf6d0e5",206,20,0,31
"13767.58cfa83ce4b0c9d6adf731be",46,2,0,2
"13767.58cfa83ce4b0c9d6adf73160",3,22,0,1
"13767.58cfa830e4b0c9d6adf6c2c8",6,4,0,1
"13767.58cfa831e4b0c9d6adf6cdde",6,22,0,0
"13767.58cfa831e4b0c9d6adf6c9e0",31,22,0,0
"13767.58cfa83ce4b0c9d6adf72f8b",388,295,0,18
"13767.58cfa83ce4b0c9d6adf730d9",1,0,0,0
"13767.58cfa830e4b0c9d6adf6c104",388,295,0,18
"13767.58cfa83ce4b0c9d6adf730d6",413,102,0,13
"13767.58cfa830e4b0c9d6adf6c0f5",743,104,0,14
"13767.58cfa830e4b0c9d6adf6c0dc",95,8,0,1
"13767.58cfa831e4b0c9d6adf6caae",8,4,0,1
"13767.58cfa830e4b0c9d6adf6bf5a",9894,210,0,2
"13767.58cfa83ce4b0c9d6adf731e2",2262,256,0,9
"13767.58cfa83ce4b0c9d6adf73043",743,104,0,14
"13767.58cfa83ce4b0c9d6adf72ddc",9894,210,0,2
"13767.58cfa832e4b0c9d6adf6d0bc",6,9,0,0
"13767.58cfa83ce4b0c9d6adf72fc3",232,121,0,4
"13767.58cfa830e4b0c9d6adf6c2fc",23,8,0,0
"13767.58cfa83ce4b0c9d6adf72e10",28,6,0,0
