"","Dothideomycetes","Eurotiomycetes","Leotiomycetes","Orbiliomycetes","Fungi_Ascomycota_other","Pneumocystidomycetes","Saccharomycetes","Schizosaccharomycetes","Sordariomycetes","Xylonomycetes","Agaricomycetes","Exobasidiomycetes","Malasseziomycetes","Microbotryomycetes","Pucciniomycetes","Tremellomycetes","Ustilaginomycetes","Wallemiomycetes","Fungi_Microsporidia_other","Glomeromycetes","Mucoromycetes"
"13767.58cfa838e4b0c9d6adf70975",0,11,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70700",0,14,0,0,0,0,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70528",0,14,0,0,0,0,3,0,8,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d834",0,10,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d90d",0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70be8",0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70b4c",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70990",0,4,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d7e0",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d8e4",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d7b4",0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7054e",0,23,0,0,0,0,6,0,9,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d7c4",0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d769",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70728",0,34,0,0,0,0,4,0,13,0,0,0,1,0,0,0,0,0,0,1,1
"13767.58cfa838e4b0c9d6adf70bdd",0,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf709f0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf7208c",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d6f5",1,26,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70dee",0,7,0,0,0,0,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d915",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d8f0",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7050b",0,28,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf706a0",1,40,0,0,0,0,8,0,15,1,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf70566",0,23,0,0,0,0,2,0,12,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70527",1,67,0,0,0,0,11,0,30,0,0,0,1,0,0,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70662",0,7,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70dbb",1,7,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d8fd",0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70dd0",0,11,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d868",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71e7a",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70f8c",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d80a",0,11,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d78c",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d879",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9eb",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9a5",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d966",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70aba",0,36,0,0,0,0,7,0,20,0,0,0,3,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70553",0,12,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf702d0",0,24,0,0,0,0,5,0,12,1,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa83be4b0c9d6adf71f9a",0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d746",0,4,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d903",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70c64",0,10,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70b36",0,17,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf70187",0,7,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70c5f",0,12,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf71126",0,3,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d6df",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7050a",1,40,0,0,0,0,5,0,15,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d73e",0,10,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf711bb",0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf702b4",0,25,0,0,0,0,2,0,8,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d7f0",0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70904",0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d81a",0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70921",0,11,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7070e",0,9,0,0,0,0,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d97f",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d6ac",0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf709cc",0,15,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70740",0,9,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa835e4b0c9d6adf6ec7e",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d6ed",0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf705fa",0,27,0,0,0,0,3,0,9,0,0,0,1,0,1,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70704",0,18,1,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d6b2",0,7,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d766",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d7ce",2,52,0,0,0,0,8,0,18,0,0,0,0,0,0,0,1,0,0,3,0
"13767.58cfa838e4b0c9d6adf7054a",1,29,0,0,0,0,6,0,12,1,0,0,2,0,1,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf7043b",1,28,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6da2d",0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d87b",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf702d2",0,25,0,0,0,0,3,0,9,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70de6",0,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf702cc",1,26,0,0,0,0,8,0,15,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d802",0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70622",0,28,0,0,0,0,6,0,16,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d6f3",1,7,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70b22",0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d81e",0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf703ca",0,16,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf7066a",2,40,0,0,0,0,8,0,17,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d6b8",1,10,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,1
"13767.58cfa838e4b0c9d6adf70913",0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d75b",0,13,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70c7f",1,9,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d7e6",0,11,0,0,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d70e",0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d7a2",0,20,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d8ef",0,23,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70534",0,8,0,0,0,0,3,0,5,0,0,0,2,0,1,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d6e9",0,4,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70545",2,42,0,0,0,0,4,0,15,0,0,0,1,0,1,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf70954",0,10,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70602",0,17,0,0,0,0,5,0,6,0,0,0,0,0,1,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6da58",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6da14",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70fd8",0,11,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d838",1,36,0,0,0,0,9,0,22,0,0,0,0,0,1,0,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d832",0,13,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d77b",0,3,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf703e4",1,43,0,0,0,0,9,0,23,0,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa832e4b0c9d6adf6d7fb",0,3,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf702ac",0,19,0,0,0,0,3,0,7,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6ddf8",0,9,0,0,0,0,3,0,6,0,0,0,31,0,0,0,0,0,0,1,1
"13767.58cfa838e4b0c9d6adf70a44",0,13,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d717",0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d7c1",0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
