"","Dothideales","Eremomycetales","Mycosphaerellales","Fungi_Ascomycota_Dothideomycetes_other","Pleosporales","Venturiales","Chaetothyriales","Eurotiales","Onygenales","Helotiales","Orbiliales","Fungi_Ascomycota_other_other","Pneumocystidales","Saccharomycetales","Schizosaccharomycetales","Glomerellales","Hypocreales","Magnaporthales","Microascales","Ophiostomatales","Sordariales","Togniniales","Xylariales","Xylonales","Agaricales","Boletales","Corticiales","Gloeophyllales","Polyporales","Russulales","Entylomatales","Georgefischeriales","Microstromatales","Malasseziales","Sporidiobolales","Pucciniales","Tremellales","Trichosporonales","Ustilaginales","Wallemiales","Fungi_Microsporidia_other_other","Glomerales","Mucorales"
"13767.58cfa83ce4b0c9d6adf72e2e",0,0,0,0,1,1,2,36,6,1,0,0,0,10,0,0,6,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,30,0,0,2,0,0,0,0,5,0
"13767.58cfa83ce4b0c9d6adf73130",157,0,406,0,46,0,6,58,7,5,0,0,1,19,0,1,28,4,0,1,0,0,1,0,0,0,0,1,0,6,0,0,1,106,0,1,0,2,1,4,0,8,0
"13767.58cfa83ce4b0c9d6adf72e6d",0,0,0,0,2,0,0,91,2,0,0,0,0,117,0,0,6,5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,4,0
"13767.58cfa830e4b0c9d6adf6c0d0",0,0,2,0,0,1,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c2e9",1,0,0,0,6,2,1,343,20,0,0,0,0,40,0,1,42,34,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,1,0,5,0,19,0
"13767.58cfa830e4b0c9d6adf6c0a9",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c371",3,0,0,0,6,2,0,524,35,0,0,0,0,41,1,7,53,59,0,0,17,0,2,0,3,0,0,1,0,0,0,0,0,70,0,4,0,0,2,0,0,39,0
"13767.58cfa83ce4b0c9d6adf72e86",0,0,0,0,0,2,0,91,5,0,0,0,0,8,0,0,10,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,6,0
"13767.58cfa83ce4b0c9d6adf73030",0,0,30,0,23,1,3,118,16,3,1,0,1,59,2,1,26,8,0,0,9,0,1,0,13,11,4,6,6,11,0,0,7,66,13,2,45,15,2,0,0,11,1
"13767.58cfa83ce4b0c9d6adf73052",0,0,0,0,0,0,0,172,9,0,0,0,0,13,0,1,13,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,16,0
"13767.58cfa830e4b0c9d6adf6c268",0,0,3,0,0,0,1,12,1,1,0,0,0,4,0,0,5,1,0,0,2,0,0,0,4,2,1,1,2,3,0,0,0,14,1,1,5,2,1,0,0,3,0
"13767.58cfa83ce4b0c9d6adf73042",0,0,0,0,6,0,0,75,9,0,0,0,0,51,0,0,2,5,0,0,5,0,5,0,4,1,0,0,0,0,0,0,0,41,0,0,0,0,0,6,0,5,0
"13767.58cfa833e4b0c9d6adf6da83",1,0,22,0,7,1,8,48,12,3,44,0,0,12,0,2,8,5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,3,0
"13767.58cfa831e4b0c9d6adf6cdd4",4,0,10,0,8,0,0,39,1,0,0,0,0,1,0,0,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,4,0
"13767.58cfa832e4b0c9d6adf6d26f",0,0,3,0,17,2,3,249,30,0,0,0,0,217,0,2,25,17,0,0,16,0,7,0,5,2,0,1,0,1,0,0,1,142,1,1,2,0,1,15,0,15,0
"13767.58cfa83ce4b0c9d6adf7301f",6,0,36,0,24,4,6,160,17,9,0,0,0,28,0,1,22,18,0,0,15,0,0,0,0,0,0,1,1,1,0,0,0,77,0,4,1,0,0,0,0,17,0
"13767.58cfa83ce4b0c9d6adf73083",0,0,0,0,2,0,0,25,2,0,0,0,0,4,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72fd5",0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72f6a",0,0,0,0,1,1,0,96,8,0,0,0,0,5,0,0,8,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,7,0
"13767.58cfa830e4b0c9d6adf6c09a",1,0,3,0,1,0,1,23,9,0,0,0,0,201,0,0,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0
"13767.58cfa832e4b0c9d6adf6d072",0,0,1,0,0,0,1,11,0,1,0,0,0,8,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,0,0,1,0,0,2,0,4,0
"13767.58cfa830e4b0c9d6adf6c0a0",4,0,29,0,6,0,4,75,9,0,0,0,0,35,3,3,14,6,0,0,7,0,1,0,10,0,0,0,0,3,0,0,0,176,1,0,1,0,0,2,0,3,0
"13767.58cfa830e4b0c9d6adf6c090",0,0,0,0,2,0,1,149,8,0,0,0,0,16,0,0,14,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,9,0
"13767.58cfa830e4b0c9d6adf6c2ef",3,0,138,0,2,4,2,1216,77,1,0,0,0,102,0,7,115,156,2,0,34,0,0,2,4,0,0,0,1,0,0,0,0,77,1,2,0,0,1,0,0,53,0
"13767.58cfa831e4b0c9d6adf6c4fb",5,0,10,0,32,0,97,123,31,150,2,0,3,26,2,10,23,7,1,0,10,1,2,0,1,0,0,0,0,0,0,0,1,16,3,0,1,0,1,1,0,4,2
"13767.58cfa832e4b0c9d6adf6d15c",0,0,20,0,2,0,0,15,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,37,0,0,0,0,2,1,0,2,0
"13767.58cfa83ce4b0c9d6adf72f9f",2,0,3,0,1,0,1,21,8,0,0,0,0,173,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0
"13767.58cfa831e4b0c9d6adf6ca0a",2,0,6,0,30,0,5,188,17,1,0,0,0,28,0,2,13,26,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,65,2,1,0,0,0,0,0,18,0
"13767.58cfa83ce4b0c9d6adf73038",6,0,401,0,10,1,7,163,14,7,0,0,1,44,0,2,21,15,0,0,5,0,7,0,6,3,1,1,1,1,0,0,2,279,1,0,19,4,2,13,0,6,0
"13767.58cfa830e4b0c9d6adf6c0ce",0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72f98",1,0,6,0,3,0,2,16,2,0,0,0,0,12,0,0,2,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,68,0,0,0,0,0,2,0,1,0
"13767.58cfa832e4b0c9d6adf6d18c",0,0,1,0,2,0,2,76,5,0,0,0,0,10,0,1,9,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0
"13767.58cfa832e4b0c9d6adf6d3a7",3,0,32,0,12,4,15,258,20,8,0,1,0,365,0,3,20,45,1,0,17,0,4,0,17,5,4,2,1,6,0,0,10,531,6,0,13,1,4,1,0,30,1
"13767.58cfa830e4b0c9d6adf6c2f9",0,0,0,0,1,1,0,96,8,0,0,0,0,5,0,0,8,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,7,0
"13767.58cfa83ce4b0c9d6adf72e14",1,0,1,0,2,1,1,305,20,0,0,0,0,32,0,1,32,34,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,17,0
"13767.58cfa832e4b0c9d6adf6d24c",3,0,80,0,21,0,8,73,3,0,1,0,0,194,0,4,21,5,1,0,12,0,0,0,8,0,0,0,0,59,0,0,1,383,1,0,1,0,0,2,0,2,0
"13767.58cfa83ce4b0c9d6adf72f8d",0,0,8,0,0,0,8,24,6,0,0,0,0,5,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,5,1,0,1,0
"13767.58cfa83ce4b0c9d6adf731b2",0,0,0,0,0,0,0,47,4,0,0,0,0,5,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0
"13767.58cfa83ce4b0c9d6adf72e8c",3,0,138,0,2,4,2,1216,77,1,0,0,0,102,0,7,115,156,2,0,34,0,0,2,4,0,0,0,1,0,0,0,0,77,1,2,0,0,1,0,0,53,0
"13767.58cfa830e4b0c9d6adf6bfb8",6,0,401,0,10,1,7,163,14,7,0,0,1,44,0,2,21,15,0,0,5,0,7,0,6,3,1,1,1,1,0,0,2,279,1,0,19,4,2,13,0,6,0
"13767.58cfa83ce4b0c9d6adf73063",22,0,17,0,54,1,190,223,56,283,4,1,3,65,4,18,52,14,1,0,17,2,3,0,1,2,1,0,1,0,0,0,1,26,3,0,4,0,1,2,0,6,3
"13767.58cfa83ce4b0c9d6adf72e7c",2,0,44,0,14,0,6,57,1,2,0,0,0,316,0,5,85,2,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,74,0,0,0,0,0,1,0,1,0
"13767.58cfa832e4b0c9d6adf6d2b1",2,0,28,0,1,0,0,7,0,0,0,0,0,11,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0
"13767.58cfa830e4b0c9d6adf6c0b8",0,0,9,0,0,1,4,31,5,1,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,1,0,1,0
"13767.58cfa83ce4b0c9d6adf73106",0,0,13,0,1557,0,30,794,215,52,5,14,7,139416,15,29,69,5,3,5,7,1,2,0,16,22,1,10,1,4,0,0,6,43,24,3,75,3,129,16,0,9,8
"13767.58cfa83ce4b0c9d6adf72fc6",21,0,149,0,20,5,4,351,34,2,0,0,0,258,0,4,56,44,0,0,27,0,3,0,7,0,0,0,0,0,2,0,1,421,0,0,2,1,1,13,0,43,0
"13767.58cfa831e4b0c9d6adf6c44f",22,9,617,1,107,2,134,668,109,36,9,3,0,837,3,25,98,28,4,2,36,2,108,1,2,2,0,0,0,1,0,0,1,565,6,1,7,3,285,431,0,21,0
"13767.58cfa832e4b0c9d6adf6d24a",0,0,41,2,0,0,2,9,0,0,0,0,0,19,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d15e",1,0,132,0,21,5,17,1128,177,14,2,1,0,300,4,11,97,138,2,0,128,1,2,4,22,3,1,2,0,9,6,0,1,246,5,9,2,1,4,6,0,51,2
"13767.58cfa831e4b0c9d6adf6c374",2,0,135,0,35,1,20,232,28,5,0,0,0,845,0,18,227,20,1,0,35,1,1,1,11,0,1,1,4,3,1,0,1,203,2,0,0,0,4,2,0,5,0
"13767.58cfa832e4b0c9d6adf6d11c",0,0,0,0,0,0,0,47,2,0,0,0,0,3,0,1,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0
"13767.58cfa833e4b0c9d6adf6d95b",3,0,18,0,4,0,4,40,6,0,0,0,0,6,0,1,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,0,0,0,0,2,0
"13767.58cfa831e4b0c9d6adf6cd38",0,0,1,0,4,1,0,160,7,0,0,0,0,427,0,1,14,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,2,0,8,0
"13767.58cfa83ce4b0c9d6adf72ff6",22,9,617,1,107,2,134,668,109,36,9,3,0,837,3,25,98,28,4,2,36,2,108,1,2,2,0,0,0,1,0,0,1,565,6,1,7,3,285,431,0,21,0
"13767.58cfa83ce4b0c9d6adf72f30",3,0,11,0,18,1,17,491,47,28,2,1,0,67,5,6,49,40,0,3,25,1,1,0,8,8,8,8,9,13,0,0,1,131,5,5,8,1,1,2,1,28,1
"13767.58cfa831e4b0c9d6adf6c385",21,0,149,0,20,5,4,351,34,2,0,0,0,258,0,4,56,44,0,0,27,0,3,0,7,0,0,0,0,0,2,0,1,421,0,0,2,1,1,13,0,43,0
"13767.58cfa832e4b0c9d6adf6d285",0,0,13,0,1557,0,30,794,215,52,5,14,7,139416,15,29,69,5,3,5,7,1,2,0,16,22,1,10,1,4,0,0,6,43,24,3,75,3,129,16,0,9,8
"13767.58cfa83ce4b0c9d6adf7308a",0,0,0,0,2,0,0,43,2,0,1,0,0,3,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,0,0,0,0,2,0
"13767.58cfa831e4b0c9d6adf6c4dc",3,0,11,0,18,1,17,491,47,28,2,1,0,67,5,6,49,40,0,3,25,1,1,0,8,8,8,8,9,13,0,0,1,131,5,5,8,1,1,2,1,28,1
"13767.58cfa83ce4b0c9d6adf72de8",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf731a0",0,0,1,0,4,1,0,160,7,0,0,0,0,427,0,1,14,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,2,0,8,0
"13767.58cfa83ce4b0c9d6adf72fbe",0,0,393,0,6,0,2,17,0,2,0,0,0,27,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d197",0,0,1,0,3,1,0,119,6,0,1,0,0,11,0,1,12,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,2,0,0,0,0,6,0
"13767.58cfa830e4b0c9d6adf6c0c4",0,0,6,0,18,2,2,216,17,0,0,0,0,23,0,1,31,27,0,0,24,0,0,0,2,1,1,1,0,1,0,0,1,173,4,0,4,2,0,1,0,36,0
"13767.58cfa831e4b0c9d6adf6c58c",0,0,1,0,0,0,0,12,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6caa4",2,0,386,0,5,0,2,19,0,2,0,0,0,24,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6ca6c",0,0,8,0,16,0,2,5,1,1,0,0,0,27,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf7317a",0,0,1,0,3,0,1,44,2,0,0,0,0,4,0,0,9,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1,1,0,0,0,10,0
"13767.58cfa83ce4b0c9d6adf73013",0,0,12,0,2,1,2,62,5,0,0,0,0,12,0,0,3,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,10,0
"13767.58cfa830e4b0c9d6adf6c03a",1,0,0,0,4,0,0,272,21,0,0,0,0,28,0,2,26,37,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1269,0,0,1,0,1,0,0,11,0
"13767.58cfa830e4b0c9d6adf6c314",0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
"13767.58cfa830e4b0c9d6adf6bf92",9,0,242,0,1,0,0,46,1,0,0,0,0,35,0,0,15,6,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,75,0,0,0,0,0,3,0,3,0
"13767.58cfa831e4b0c9d6adf6ca4e",0,0,6,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,286,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf7317c",1,0,0,0,2,0,0,106,9,0,0,0,0,8,0,0,13,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,1,0,0,0,0,4,0
"13767.58cfa83ce4b0c9d6adf7317e",25,0,1340,0,3,2,7,263,19,0,0,0,0,109,0,2,40,23,0,0,10,0,1,0,2,0,0,0,0,0,2,0,0,824,1,1,0,0,1,14,0,16,0
"13767.58cfa832e4b0c9d6adf6d05a",0,0,0,0,3,0,0,80,4,0,0,0,0,13,0,1,12,8,1,0,27,0,0,0,18,0,0,0,0,0,0,0,0,74,0,0,1,1,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf73028",14,0,640,0,11,3,0,82,2,0,0,0,0,45,0,0,4,6,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,230,2,0,0,0,0,0,0,9,0
"13767.58cfa832e4b0c9d6adf6d08c",0,0,0,0,0,0,0,23,1,0,0,0,0,13,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,3,0
"13767.58cfa83ce4b0c9d6adf72de2",0,0,84,0,0,0,0,7,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,2,0,0,0
"13767.58cfa831e4b0c9d6adf6c9bc",0,0,13,0,1,0,0,23,0,2,0,0,0,47,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,42,0,0,0,0,0,0,0,4,0
"13767.58cfa831e4b0c9d6adf6c49e",25,0,1340,0,3,2,7,263,19,0,0,0,0,109,0,2,40,23,0,0,10,0,1,0,2,0,0,0,0,0,2,0,0,824,1,1,0,0,1,14,0,16,0
"13767.58cfa83ce4b0c9d6adf72d6e",14,0,949,0,2,1,0,45,5,0,0,0,0,28,0,0,7,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,267,1,0,0,1,0,7,0,4,0
"13767.58cfa832e4b0c9d6adf6d44a",6,1,246,0,22,9,13,537,58,6,1,1,0,197,1,8,68,64,1,1,40,0,1,1,14,2,1,1,1,2,1,1,2,328,220,3,7,1,4,1,0,57,1
"13767.58cfa83ce4b0c9d6adf7319c",9,0,338,2,25,1,6,54,4,9,0,1,0,267,0,2,28,10,0,0,2,0,2,0,15,6,2,2,6,7,0,0,0,515,2,0,2,0,1,15,0,10,0
"13767.58cfa832e4b0c9d6adf6d4d5",3,0,75,0,29,4,18,299,33,0,0,0,0,138,0,1,29,58,0,0,17,1,3,0,27,0,0,0,3,2,0,0,1,7432,0,2,2,1,2,1,0,42,1
"13767.58cfa83ce4b0c9d6adf72ffa",0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c4cc",15,0,639,0,7,3,0,73,2,0,0,0,0,51,0,0,3,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,235,2,0,0,0,0,0,0,9,0
"13767.58cfa831e4b0c9d6adf6c3e0",19,0,640,0,9,5,3,355,22,7,0,1,0,151,0,4,60,79,0,0,24,1,0,0,1,1,0,1,1,0,0,0,0,325,0,2,13,3,3,26,0,76,0
"13767.58cfa83ce4b0c9d6adf72e44",0,0,0,0,1,1,6,52,6,0,0,0,0,5,0,0,6,6,0,0,7,0,0,0,0,2,1,0,0,0,0,0,2,78,0,0,2,0,1,0,0,8,0
"13767.58cfa830e4b0c9d6adf6bfac",4,0,1182,0,0,1,2,200,18,0,0,0,0,49,0,4,54,19,1,0,16,0,0,1,2,1,0,0,0,0,0,0,0,344,7,2,0,0,1,9,0,13,0
"13767.58cfa83ce4b0c9d6adf72e7a",2,1,148,0,44,2,17,1063,110,14,2,3,0,726,4,22,147,11,21,2,30,2,21,1,17,11,8,9,6,20,1,0,2,260,9,3,13,1,4,2,0,8,1
"13767.58cfa830e4b0c9d6adf6c152",20,0,1852,0,4,3,0,140,13,0,0,0,0,74,0,0,26,17,0,0,9,0,4,0,2,0,0,0,0,0,0,0,0,629,3,0,1,1,3,10,0,13,0
"13767.58cfa83ce4b0c9d6adf731c0",10,0,259,4,11,1,3,183,14,2,0,0,0,82,0,1,10,19,0,0,11,0,3,0,0,0,0,0,0,3,0,0,1,1303,0,0,0,0,1,8,0,17,0
"13767.58cfa831e4b0c9d6adf6c4d8",12,0,483,2,37,1,16,92,6,11,0,1,0,411,0,2,49,18,0,0,4,0,2,0,22,10,3,4,10,13,0,0,1,799,9,0,3,0,2,20,0,14,0
"13767.58cfa83ce4b0c9d6adf72e1b",19,0,640,0,9,5,3,355,22,7,0,1,0,151,0,4,60,79,0,0,24,1,0,0,1,1,0,1,1,0,0,0,0,325,0,2,13,3,3,26,0,76,0
"13767.58cfa832e4b0c9d6adf6d050",1,1,0,0,6,2,0,415,22,0,0,0,0,33,0,2,31,48,1,0,17,0,0,0,2,1,0,0,0,0,0,0,0,26,0,2,0,0,0,0,0,41,0
"13767.58cfa831e4b0c9d6adf6c58e",6,0,2328,0,4,1,13,86,7,4,0,0,0,58,0,3,9,10,0,0,9,0,1,0,5,0,0,0,0,0,0,0,2,119,17,0,1,0,0,9,0,9,0
"13767.58cfa831e4b0c9d6adf6ca34",1,0,6,0,119,2,35,146,18,5,0,0,0,781,0,4,53,12,0,0,18,0,0,1,0,0,0,4,0,0,1,0,0,176,1,0,2,0,1,0,0,21,1
"13767.58cfa83ce4b0c9d6adf731ea",4,0,1182,0,0,1,2,200,18,0,0,0,0,49,0,4,54,19,1,0,16,0,0,1,2,1,0,0,0,0,0,0,0,344,7,2,0,0,1,9,0,13,0
"13767.58cfa832e4b0c9d6adf6d232",0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c380",0,0,48,0,17,0,4,296,33,3,1,1,0,232,0,2,42,2,5,1,4,1,8,0,4,4,2,3,1,5,0,0,1,70,1,2,2,0,0,0,0,3,0
"13767.58cfa83ce4b0c9d6adf72e5e",6,0,2328,0,4,1,13,86,7,4,0,0,0,58,0,3,9,10,0,0,9,0,1,0,5,0,0,0,0,0,0,0,2,119,17,0,1,0,0,9,0,9,0
"13767.58cfa831e4b0c9d6adf6c623",10,0,259,4,11,1,3,183,14,2,0,0,0,82,0,1,10,19,0,0,11,0,3,0,0,0,0,0,0,3,0,0,1,1303,0,0,0,0,1,8,0,17,0
"13767.58cfa83ce4b0c9d6adf72fab",6,0,144,4,23,0,3,113,11,7,0,0,0,784,0,10,171,6,0,0,24,1,0,0,10,3,1,1,2,4,0,0,1,712,18,1,8,3,1,0,0,3,0
"13767.58cfa832e4b0c9d6adf6d4d1",0,0,24,0,101,0,10,56,14,8,0,1,1,26,1,2,18,5,0,0,21,0,0,1,2,1,0,1,0,1,0,0,0,26,2,1,6,2,3,6,0,1,0
"13767.58cfa83ce4b0c9d6adf72fed",0,0,0,0,1,1,0,132,6,0,0,0,0,7,0,1,10,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,13,0
"13767.58cfa832e4b0c9d6adf6d39c",2,0,215,0,99,7,8,502,65,11,1,0,1,191,3,6,61,63,3,0,47,0,0,1,12,1,1,0,8,17,0,0,0,432,4,3,3,0,5,3,0,48,2
"13767.58cfa830e4b0c9d6adf6bf98",9,3,2569,0,4,6,17,806,58,3,0,0,0,158,0,3,70,85,2,0,44,0,0,0,5,0,0,0,1,187,0,0,1,640,6,1,3,1,1,18,0,51,0
"13767.58cfa832e4b0c9d6adf6d444",2,0,35,0,17,2,8,226,38,20,0,0,0,58,0,4,29,27,2,0,21,0,0,1,5,1,0,0,0,1,2,0,1,751,0,2,0,0,2,2,0,13,0
"13767.58cfa832e4b0c9d6adf6d2bc",8,0,2,0,130,1,3,64,13,4,0,0,0,11,0,3,64,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,20,2,0,1,0,0,1,0,7,0
"13767.58cfa832e4b0c9d6adf6d076",6,0,144,4,23,0,3,113,11,7,0,0,0,784,0,10,171,6,0,0,24,1,0,0,10,3,1,1,2,4,0,0,1,712,18,1,8,3,1,0,0,3,0
"13767.58cfa831e4b0c9d6adf6c618",5,0,412,0,0,0,2,130,7,0,0,0,0,31,0,1,15,15,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,4,0,13,0
"13767.58cfa831e4b0c9d6adf6c732",4,0,167,0,7,2,0,50,3,1,0,0,0,25,0,0,9,12,0,0,2,2,0,0,2,0,1,1,0,0,0,0,1,360,6,0,0,0,0,5,0,17,0
"13767.58cfa830e4b0c9d6adf6c0c8",8,0,7,0,5,1,85,138,10,0,0,0,0,123,0,6,71,9,3,0,14,0,6,0,16,0,0,0,0,0,0,0,0,307,0,11,1,0,0,7,0,3,1
"13767.58cfa83ce4b0c9d6adf72fb0",5,0,945,0,7,3,2,354,27,1,0,0,0,82,0,2,48,44,0,0,11,0,2,0,0,0,0,0,0,0,0,0,1,222,1,1,0,0,1,8,0,35,0
"13767.58cfa832e4b0c9d6adf6d3d4",0,0,5,0,4,0,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,209,0,0,0,0,0,0,0,3,0
"13767.58cfa83ce4b0c9d6adf731fe",8,0,2,0,130,1,3,64,13,4,0,0,0,11,0,3,64,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,20,2,0,1,0,0,1,0,7,0
"13767.58cfa83ce4b0c9d6adf730b6",1,0,3,0,15,1,0,22,1,0,0,0,0,10,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,4,0
"13767.58cfa83ce4b0c9d6adf73050",4,0,163,0,9,2,0,52,4,0,0,0,0,28,0,0,8,11,0,0,1,2,0,0,2,0,1,1,0,0,0,0,0,370,6,0,0,0,0,5,0,17,0
"13767.58cfa832e4b0c9d6adf6d24e",3,0,40,0,42,2,8,263,54,8,1,0,0,38,0,53,171,33,2,10,70,9,26,1,3,0,0,0,0,0,0,0,0,51,9,2,11,1,4,1,0,26,2
"13767.58cfa831e4b0c9d6adf6c4c2",2,0,2,0,5,4,9,1001,80,5,0,1,0,75,0,5,63,57,1,1,26,2,14,1,1,0,0,0,0,0,0,0,0,160,1,0,0,0,0,0,0,27,0
"13767.58cfa832e4b0c9d6adf6d3c0",1,0,10,0,3,0,6,21,0,1,0,0,0,42,0,2,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c5c4",2,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,0,0,0,0,0
