"","Malasseziomycetes","Pucciniomycetes","Leotiomycetes","Microbotryomycetes","Pneumocystidomycetes","Ustilaginomycetes","Eurotiomycetes","Mucoromycetes","Tremellomycetes","Saccharomycetes","Sordariomycetes","Pezizomycetes","Exobasidiomycetes","Agaricomycetes","Dothideomycetes","diversity"
"F0726",0,0,0,0,0,0,26727,0,0,0,0,0,0,0,0,1
"F0727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,140744,1
"F0728",76530,0,0,0,0,0,0,0,0,0,0,0,0,0,579185,2
"F0729",0,0,0,0,0,0,0,0,0,41422,0,0,0,0,0,1
"F0730",0,0,0,0,0,0,0,0,0,88761,0,0,0,0,0,1
"F0733",0,0,0,0,0,0,0,0,0,58493,25700,0,0,0,0,2
"F0735",0,0,0,0,0,0,0,0,0,20223,0,0,0,0,0,1
"F0736",0,0,0,0,2650,0,0,0,0,0,0,0,0,0,0,1
"F0737",0,0,0,0,0,0,0,0,0,22502,0,0,0,0,0,1
"F0738",0,0,0,0,0,0,0,0,0,70639,0,0,0,0,0,1
"F0739",38890,0,0,0,0,0,0,0,0,0,0,0,0,0,91120,2
"F0740",12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0741",0,0,0,0,0,0,0,0,0,571020,0,0,0,0,0,1
"F0748",47040,0,0,0,0,0,0,0,0,0,0,0,0,0,192950,2
"F0749",0,0,0,0,0,0,0,0,0,130612,0,0,0,0,25142,2
"F0750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,118668,1
"F0753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23061,1
"F0755",33060,0,0,0,0,0,0,0,224260,0,0,0,0,0,0,2
"F0760",2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0602",0,0,0,0,0,0,0,0,0,0,0,0,0,83122,20318,2
"F0604",0,0,0,0,0,0,0,0,0,0,0,0,0,3706,14338,2
"F0605",0,0,0,5815,0,0,0,0,0,0,0,0,0,0,9758,2
"F0607",0,0,0,0,0,0,0,0,0,0,0,0,7920,0,47158,2
"F0608",0,0,0,0,0,0,0,0,0,0,0,0,0,14683,23356,2
