"","Saccotheciaceae","Eremomycetaceae","Mycosphaerellaceae","Teratosphaeriaceae","Fungi_Ascomycota_Dothideomycetes_other_other","Didymellaceae","Leptosphaeriaceae","Phaeosphaeriaceae","Pleosporaceae","Sympoventuriaceae","Cyphellophoraceae","Herpotrichiellaceae","Aspergillaceae","Thermoascaceae","Trichocomaceae","Ajellomycetaceae","Arthrodermataceae","Onygenaceae","Fungi_Ascomycota_Eurotiomycetes_Onygenales_other","Helotiaceae","Fungi_Ascomycota_Leotiomycetes_Helotiales_other","Sclerotiniaceae","Orbiliaceae","Fungi_Ascomycota_other_other_other","Pneumocystidaceae","Ascoideaceae","Debaryomycetaceae","Dipodascaceae","Metschnikowiaceae","Fungi_Ascomycota_Saccharomycetes_Saccharomycetales_other","Phaffomycetaceae","Pichiaceae","Saccharomycetaceae","Trichomonascaceae","Schizosaccharomycetaceae","Glomerellaceae","Plectosphaerellaceae","Clavicipitaceae","Cordycipitaceae","Hypocreaceae","Nectriaceae","Ophiocordycipitaceae","Pyriculariaceae","Microascaceae","Ophiostomataceae","Chaetomiaceae","Sordariaceae","Togniniaceae","Sporocadaceae","Xylonaceae","Agaricaceae","Psathyrellaceae","Schizophyllaceae","Coniophoraceae","Serpulaceae","Punctulariaceae","Gloeophyllaceae","Polyporaceae","Bondarzewiaceae","Stereaceae","Fungi_Basidiomycota_Exobasidiomycetes_Entylomatales_other","Tilletiariaceae","Fungi_Basidiomycota_Exobasidiomycetes_Microstromatales_other","Malasseziaceae","Sporidiobolaceae","Pucciniaceae","Cryptococcaceae","Cuniculitremaceae","Tremellaceae","Trichosporonaceae","Ustilaginaceae","Wallemiaceae","Nosematidae","Fungi_Microsporidia_other_other_other","Unikaryonidae","Glomeraceae","Phycomycetaceae","Rhizopodaceae"
"13722.58cfa830e4b0c9d6adf6bdba",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5196,0,0,2,0,0,0,35,0,0,0,0,0,0,0
"13722.58cfa830e4b0c9d6adf6c1c8",0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6374,0,0,1,0,0,0,19,0,0,0,0,0,0,0
"13722.58cfa830e4b0c9d6adf6c1d6",0,0,1,0,1,0,1,0,1,0,0,2,10,0,0,0,0,0,3,0,0,1,0,1,0,0,5,1,0,1,36,0,0,0,0,1,0,0,0,0,16,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11484,0,3,3,0,0,0,46,0,0,0,0,0,1,0
"13722.58cfa830e4b0c9d6adf6c23e",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,0,0,1,0,0,0,11,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c3e3",0,0,0,0,0,0,2,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218,0,0,1,0,0,0,23,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c3b6",0,0,0,0,1,0,2,2,0,0,0,1,52,1,1,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,9,0,0,0,0,0,0,1,0,1,17,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14589,0,2,5,0,0,0,38,0,0,0,0,1,1,0
"13722.58cfa831e4b0c9d6adf6c3a6",0,0,1,0,0,0,4,0,0,0,0,2,7,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,1,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7538,0,1,7,0,0,0,7,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c3be",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116,0,0,1,0,0,0,23,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c422",0,0,0,0,0,0,1,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c450",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4312,0,0,2,0,0,0,8,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c89e",0,0,2,0,0,0,2,0,2,0,0,1,10,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,1,0,0,15,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16936,0,4,0,0,0,0,34,0,0,0,0,1,0,0
"13722.58cfa831e4b0c9d6adf6c8b2",0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4380,0,0,1,0,0,0,28,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c89a",2,0,2,0,0,0,2,0,2,0,0,2,172,0,1,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,18,0,2,0,0,1,0,0,0,1,17,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14735,0,3,7,0,0,0,52,0,0,0,0,1,0,0
"13722.58cfa831e4b0c9d6adf6c8b8",0,0,1,0,0,0,1,0,2,0,0,1,12,0,0,3,0,0,3,0,0,2,0,0,0,0,4,0,0,0,9,0,2,0,0,1,0,0,0,1,13,0,2,0,0,3,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,13172,0,3,1,0,0,0,16,0,0,0,0,1,0,0
"13722.58cfa831e4b0c9d6adf6c934",0,0,2,0,0,0,1,0,1,0,0,1,13,0,0,1,0,0,1,0,0,2,0,0,0,0,3,0,1,0,12,0,0,0,0,0,0,1,0,0,14,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13201,0,3,2,0,0,0,54,0,0,0,0,1,1,0
"13722.58cfa831e4b0c9d6adf6c9a2",0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6545,0,0,5,0,0,0,26,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c903",0,0,0,0,0,0,2,0,0,0,0,3,14,0,0,1,1,0,1,0,0,3,0,1,0,0,2,0,0,0,6,0,0,0,0,1,0,1,0,2,16,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14908,0,3,1,0,0,0,29,0,0,0,0,1,1,0
"13722.58cfa831e4b0c9d6adf6c977",0,0,2,0,0,0,2,0,1,0,0,7,9,0,0,3,0,0,1,0,0,6,0,0,0,0,4,0,0,1,21,2,0,0,0,2,1,0,0,0,19,0,1,0,0,0,7,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,35523,0,5,7,0,0,0,38,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c9a4",0,0,0,0,0,0,3,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,26,0,0,0,0,0,0,1,0,0,11,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15804,0,3,3,0,0,0,32,0,0,0,0,1,1,0
"13722.58cfa831e4b0c9d6adf6c9bf",0,0,0,0,1,0,2,0,1,0,0,0,13,0,0,1,1,0,1,0,0,1,0,1,0,0,2,0,0,0,15,0,1,0,0,0,0,1,0,1,14,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16761,0,3,5,0,1,0,30,0,0,0,0,2,0,0
"13722.58cfa831e4b0c9d6adf6c9ca",0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4539,0,0,0,0,0,0,42,0,0,0,0,0,0,0
"13722.58cfa831e4b0c9d6adf6c9db",0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488,0,0,1,0,0,0,29,0,0,0,0,0,0,0
